Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
Pil Italica Lifestyle Ltd,Notice Of 33Rd Annual General Meeting,Intimation of 33rd Annual General Meeting of the company on 27.06.2025,02-06-2025 12:24:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/159c9465-6a13-4ae9-9231-1e7eb1f41777.pdf,0.5859,0.018750000000000006,-0.015264566987752914,0.23540562990367414,Positive
Vivimed Labs Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication for results FY 2025,02-06-2025 12:23:34,https://www.bseindia.com/xml-data/corpfiling/AttachLive/11fdaf13-aff0-44cb-b6e1-0815455245f5.pdf,0.4019,0.01746031746031747,-0.03246131166815758,0.15625970173764797,Positive
International Combustion India Ltd,Corporate Action-Fixes Book-Closure For Dividend,"AGM, Closure of Share Transfer Books, Cut-off Date for E-Voting & Dividend Payment Date",02-06-2025 12:22:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/144746f5-fdb4-4dc1-b895-056d22692d8c.pdf,0.3612,-0.034375,-0.006313785910606384,0.3322733642268181,Positive
Rallis India Ltd,Clarification,"This has reference to the email from BSE dated June 2, 2025, seeking clarification regarding significant increase in volume of the security/scrip of Rallis India Limited across Exchanges, .... Read More..",02-06-2025 12:20:52,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e81bc02e-7bb5-4633-9151-e1e446231c20.pdf,0.7184,-0.01587301587301587,0.35630837082862854,0.3894906064866838,Positive
Tech Mahindra Ltd,Announcement under Regulation 30 (LODR)-Change in Management,"Disclosure under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements ) Regulations, 2015.",02-06-2025 12:20:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e122256c-005c-4a7e-a9f8-0b64ca3dcdde.pdf,0.2263,0.06785714285714285,0.0022048354148864746,0.1115385934816088,Positive
Bombay Wire Ropes Ltd,Book Closure For The 64Th AGM Of The Company,"The Register of the Members of the company will remain close from Tuesday 17th June, 2025 till Monday 23rd June, 2025 both days inclusive for the purpose of the 64th AGM of the Company.",02-06-2025 12:20:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a2298e88-dbab-4c9f-9309-7002ccdc1804.pdf,0.8957,-0.024999999999999998,-0.01149018481373787,0.34733294455587865,Positive
Fiberweb India Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Submission of Advertisement published in newspapers for Standalone Audited Financial Results for the 4th quarter and year ended 31st March, 2025.",02-06-2025 12:19:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7eb17360-2579-4587-8ae2-9bdacf1c9045.pdf,-0.0516,0.012554112554112555,0.012355349957942963,0.013167161246383344,Neutral
Finolex Cables Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Investor Presentation for conference call scheduled on 02nd June, 2025.",02-06-2025 12:19:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1c94e2f7-2b02-4123-aa37-a2ee3ead32c0.pdf,0.7964,-0.016790352504638218,0.1095280647277832,0.34638131366694347,Positive
Muller & Phipps India Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication for the Audited Financial Results for the quarter and year ended31-03-2025,02-06-2025 12:19:24,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eed540a7-6499-4fae-a891-8bd0c31d1dd9.pdf,0.9062,0.032967032967032975,0.0224301815032959,0.3790991643410987,Positive
Aanchal Ispat Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"In compliance with the provisions of Regulation 47(1) (b) of the SEBI (LODR) Regulations, 2015 we are eclosing herewith the copy of Newspaper Publication with respect to extract of audited .... Read More..",02-06-2025 12:19:04,https://www.bseindia.com/xml-data/corpfiling/AttachLive/15ffca74-a94c-462d-8c7c-eeabea0bb3b4.pdf,0.4404,-0.02857142857142857,0.26682382822036743,0.2476357198946817,Positive
Loyal Textile Mills Ltd-$,Board Meeting Outcome for Revised Outcome,"revised board meeting outcome with board decision of dividend due to loss for fy 2024-2205, no dividend was recommended by board",02-06-2025 12:18:56,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5be2e255-9744-4588-b4c9-f75205884950.pdf,0.0,0.0,0.0,0.0,Neutral
Ambuja Cements Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Advertisement - Notice of 42nd AGM, intimation of record date and e-voting instructions.",02-06-2025 12:18:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/76c4c785-4014-4592-8d7d-e0e42698c519.pdf,0.6369,-0.0010204081632653025,0.2100490927696228,0.3174686053819073,Positive
Radico Khaitan Ltd,Intimation,Intimation regarding Investor Meeting(s),02-06-2025 12:18:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cb7c8af7-9f9b-4398-b149-efe80e1f8eb8.pdf,0.6369,0.04787414965986395,0.04842091351747513,0.28364851895320176,Positive
Linde India Ltd,Intimation Of Record Date,Please find enclosed our letter no. Sect/32 dated 2 June 2025 for your records and reference.,02-06-2025 12:18:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e254463c-5890-4f34-948c-9782e24c3107.pdf,0.8442,-0.04017316017316016,0.1203044131398201,0.561719375889998,Positive
Longview Tea Company Ltd,Board Meeting Intimation for Approval Of Unaudited Financial Results For The Quarter And Nine Months Ended 31.12.2024.,"Longview Tea Company Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 09/06/2025 ,inter alia, to consider and approve the unaudited financial .... Read More..",02-06-2025 12:17:07,https://www.bseindia.com/xml-data/corpfiling/AttachLive/113262e7-5efb-4529-a3ed-ccee909129ad.pdf,0.9325,0.1392857142857143,0.3561319410800934,0.5216252966097423,Positive
Jyothi Infraventures Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find attached file.,02-06-2025 12:15:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/42efbed6-b9f5-42f3-9e0b-9a57df908b7b.pdf,0.4215,0.0,-0.028064128011465073,0.16018076159656047,Positive
Bhansali Engineering Polymers Ltd-$,Clarification On Significant Movement In Volume,Clarification on Significant Movement in Volume,02-06-2025 12:13:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/40db075e-d704-4805-8266-4d3d0b727cef.pdf,0.8934,0.04899267399267399,0.06825228035449982,0.39253348630415213,Positive
Shrydus Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication for Audited Standalone and consolidated financial result for the year ended 2025,02-06-2025 12:11:39,https://www.bseindia.com/xml-data/corpfiling/AttachLive/40510c7a-3f5a-41f8-b5f5-0eefcf1cc6f9.pdf,0.8225,0.03214285714285715,0.13877341151237488,0.3802748805965696,Positive
SJVN Ltd,Announcement under Regulation 30 (LODR)-Earnings Call Transcript,"Transcript of conference call held with Investors and Analysts to discuss the financial results for the quarter/year ended March 31, 2025",02-06-2025 12:10:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2fd6127a-f1da-4eee-ad4b-26dffcdbebad.pdf,0.7506,0.04155844155844155,0.0015568286180496216,0.31317458105294743,Positive
Unknown,Announcement under Regulation 30 (LODR)-Earnings Call Transcript,"Transcript of conference call held with Investors and Analysts to discuss the financial results for the quarter/year ended March 31, 2025",02-06-2025 12:10:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2fd6127a-f1da-4eee-ad4b-26dffcdbebad.pdf,0.7506,0.04155844155844155,0.0015568286180496216,0.31317458105294743,Positive
Kanungo Financiers Ltd,Clarification On Movement In Price,Clarification on Price Movement,02-06-2025 12:10:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f6632019-5f66-4e5e-92ba-fb7613f5f201.pdf,0.7845,0.08538961038961039,-0.022392280399799347,0.33269919899694333,Positive
Granules India Ltd-$,Announcement under Regulation 30 (LODR)-Change in Management,Change in Senior Management Personnel,02-06-2025 12:09:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8a2162e6-e461-4b03-bf46-69cd0eb4f946.pdf,-0.3182,0.09246031746031746,-0.00018187612295150757,0.09959646759879022,Neutral
Cosco India Ltd-$,Announcement under Regulation 30 (LODR)-Newspaper Publication,Submission of copy of Newspaper publication of Audited Financial Results for the Quarter and Year ended-31.03.2025,02-06-2025 12:09:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2a839628-9c7b-4d71-9008-46a30eac709e.pdf,0.6597,0.06499690785405073,-0.019999459385871887,0.27737923454045366,Positive
Trinity League India Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Please find enclosed herewith the copies of the newspaper publication of extract of Audited Financial Results for the quarter and year ended on 31st March, 2025 published in Financial Express .... Read More..",02-06-2025 12:09:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/feee017b-c643-4a5e-a48d-a600bfe15979.pdf,0.4939,-0.008928571428571428,0.3001750111579895,0.28493393191882543,Positive
TCI Express Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Please refer attached Press Release on Financial Results_Q4FY 2025,02-06-2025 12:08:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f59e34f3-4dfe-4df5-b992-95fbc62e4db1.pdf,0.9413,0.07741496598639455,0.5610157251358032,0.7680492073366594,Very Positive
Sharpline Broadcast Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"We hereby clipping the Newspaper Publication of Audited Standalone and Consolidated Financial Results for the Quarter and Year ended 31st March, 2025.",02-06-2025 12:08:42,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5295372a-912d-44c6-98b7-cd0006305997.pdf,0.8271,0.06347894529712711,0.031327616423368454,0.3592819685161487,Positive
RBL Bank Ltd,Intimation,RBL Bank Limited informs the exchange about Schedule of Investor Meet.,02-06-2025 12:07:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/65b4b61a-2113-445c-a01c-373a53103be2.pdf,0.2732,0.044155844155844164,0.14689600467681885,0.1665955546497989,Positive
Bikaji Foods International Ltd,Intimation,Analyst/ Investor Meet at New York,02-06-2025 12:07:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b754b753-85f2-412e-827b-3b42a9f20a98.pdf,0.7351,0.06347894529712711,0.12453505396842957,0.35044419977966706,Positive
Black Box Ltd,Announcement under Regulation 30 (LODR)-Earnings Call Transcript,"Dear Sir/Madam, Pursuant to Regulation 30 of SEBI (LODR) Reg., 2015, please find enclosed herewith transcript of the earnings call hosted on May 28, 2025. This is for your information, .... Read More..",02-06-2025 12:05:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e25d3417-7203-40bf-9371-37f3554b0d47.pdf,-0.7845,-0.08207282913165266,-0.09212023764848709,0.366057920034042,Negative
Ahluwalia Contracts (India) Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,News Paper Cutting for Audited Financial Results for Q4 FY 2024-25 Published on 01-06-2025 in FE and Jansatta,02-06-2025 12:03:57,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eb63d42c-c6ca-4ba7-a64f-761cfac511bc.pdf,0.8519,-0.08831168831168831,-0.015815865248441696,0.309521733931961,Positive
Shantai Industries Ltd,"Quarter And Year Ended Result As On March 31, 2025 Along With Audit Report","Quarter and year ended Result as on March 31, 2025 along with Audit Report",02-06-2025 12:03:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/0353741a-0327-40ff-b8a3-8e8b4d8a54e1.pdf,0.7845,0.10173160173160173,0.07229922711849213,0.36600924865502815,Positive
NTC Industries Ltd,Announcement under Regulation 30 (LODR)-Change in Management,Change in authorisation of KMP for determining materiality of an event or information or disclosure to stock exchange.,02-06-2025 12:03:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/81489752-ed61-4b14-ae4c-37ab83d0e76a.pdf,-0.5106,-0.007508116883116884,-0.04913845658302307,0.22123397203984202,Negative
Grasim Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Advertisement regarding public notice of transfer of equity shares of the Company to the Investor Education and Protection Fund.,02-06-2025 12:03:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/29b3b649-18e3-4d5b-9cf5-8cfdadca3d31.pdf,0.5574,0.014285714285714285,0.061120059341192245,0.24558173208807196,Positive
Unknown,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Advertisement regarding public notice of transfer of equity shares of the Company to the Investor Education and Protection Fund.,02-06-2025 12:03:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/29b3b649-18e3-4d5b-9cf5-8cfdadca3d31.pdf,0.5574,0.014285714285714285,0.061120059341192245,0.24558173208807196,Positive
Aurobindo Pharma Ltd,Intimation,Intimation of investor meeting.,02-06-2025 12:02:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/36460036-91a7-4a03-9387-d980982cd53a.pdf,-0.3818,-0.04746572871572871,0.1749015897512436,0.11448924168934554,Negative
Unknown,Intimation,Intimation of investor meeting.,02-06-2025 12:02:48,https://www.bseindia.com/xml-data/corpfiling/AttachLive/36460036-91a7-4a03-9387-d980982cd53a.pdf,-0.3818,-0.04746572871572871,0.1749015897512436,0.11448924168934554,Negative
Confidence Petroleum India Ltd,"""COMPANY COMMISSIONS (8) EIGHT ADDITIONAL AUTO LPG STATIONS With This Expansion, The Total Number Of Operational Auto LPG Stations Now Stands At 295.""",Update regaring Auto LPG stations.,02-06-2025 12:01:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ebc781c3-6567-495f-8895-83dd47613769.pdf,0.9882,0.1833642547928262,0.8832439184188843,0.7152624519635131,Very Positive
Ahluwalia Contracts (India) Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,Investor Presentation Q4 31-03-2025,02-06-2025 12:01:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7943c470-b7da-451e-96fa-8285ac96ee32.pdf,0.7096,0.006878306878306876,-0.08598950505256653,0.26010664054772215,Positive
Bikaji Foods International Ltd,Intimation,Analyst/ Investor Meet at London,02-06-2025 12:00:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f7d35c7e-e508-4ca5-8f0c-3f0da6123f5b.pdf,0.7351,0.046825396825396826,0.10586242377758026,0.33984634618089316,Positive
Deepak Builders and Engineers India Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Publication of audited financial results as on 31.03.2025,02-06-2025 11:59:27,https://www.bseindia.com/xml-data/corpfiling/AttachLive/32ea0221-8cde-4ff2-912f-3f3e15e1a616.pdf,-0.7096,0.05049656226126814,0.12161172926425934,0.2322075125423418,Negative
Steelman Telecom Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find the attached paper publication,02-06-2025 11:58:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4aea00a2-cea6-462f-aee2-b1d2c988b77b.pdf,0.1779,0.02147186147186148,0.09681354463100433,0.10664562183085974,Positive
Wardwizard Foods and Beverages Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Enclosed herewith Copies of Newspaper Publication for Audited Fianancial result of the company for the quarter and year ended 31st March, 2025.",02-06-2025 11:58:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5d4ad9f5-a2d4-4988-a119-bc4fbfd6253c.pdf,0.1027,0.03650793650793652,0.14304068684577942,0.09494458700611479,Neutral
CJ Gelatine Products Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Attached is the extract of newspapers, wherein, financial results of the company for the period ended March 31, 2025 has been published in prescribed format.",02-06-2025 11:56:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9f318164-32fd-4a3c-98b6-5415f65e6760.pdf,0.9153,0.06834733893557424,0.017968617379665375,0.3920147868945719,Positive
Shantai Industries Ltd,Announcement under Regulation 30 (LODR)-Meeting Updates,"To file revised Declaration pursuant to regulation 33 (3) (d) of the SEBI (LODR) Regulation, 2015",02-06-2025 11:56:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8545ffcb-8f90-473d-8090-80c5d8d43a48.pdf,0.7845,0.10173160173160173,0.07229922711849213,0.36600924865502815,Positive
Max Alert Systems Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"In compliance with regulation 30 of SEBI ( LODR) Regulations 2015, the audited financial results of the company for the financial year ended March 31,2025 were published in English Newspaper .... Read More..",02-06-2025 11:54:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f885817a-acb6-49ea-bc39-bc87840b7edd.pdf,0.7096,0.09285714285714286,0.11214596778154373,0.345340933191606,Positive
Sun TV Network Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication of Audited Financial results for the quarter and year ended 31st March 2025 of Sun TV Network Limited,02-06-2025 11:54:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c39292dd-0556-405f-8154-90673f01776b.pdf,0.5423,-0.06326530612244897,0.35774263739585876,0.30526319938202295,Positive
Unknown,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication of Audited Financial results for the quarter and year ended 31st March 2025 of Sun TV Network Limited,02-06-2025 11:54:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c39292dd-0556-405f-8154-90673f01776b.pdf,0.5423,-0.06326530612244897,0.35774263739585876,0.30526319938202295,Positive
Inter Globe Finance Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper publication of Audited Standalone Financial Results for Quarter & Year ended March 31,2025",02-06-2025 11:50:21,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1f6e665b-ac8a-48ed-a794-0d2c6a1c9f87.pdf,-0.4215,0.04821428571428572,-0.004623085260391235,0.15552263986383166,Negative
Terai Tea Company Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find enclosed copies of Newspapers Publications.,02-06-2025 11:49:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d9a60517-7412-4c74-99f1-4489491cf121.pdf,0.8225,0.1318772136953955,0.11834028363227844,0.4040652491983022,Positive
Medicamen Biotech Ltd-$,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper publication of Audited Financial Results for the quarter and year ended on March 31, 2025",02-06-2025 11:49:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ed409b40-5825-4f69-8136-666a0ff8ae05.pdf,0.886,-0.008928571428571428,0.12580172717571259,0.3894619467241424,Positive
Bharat Agri Fert & Realty Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Advertisement for publication of Audited Financial Results for the quarter and year ended on 31st March, 2025.",02-06-2025 11:48:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a25b5aff-e256-40f2-a520-e77852a5c304.pdf,0.8074,0.048455988455988454,0.1399489939212799,0.3794814947131805,Positive
KZ Leasing & Finance Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"Compliance under Regulation 47 of the sebi ( Listing obligation & Disclosure Requirements) Regulations 2015. As per the reference above, we hereby submit you the Newspaper copy of the .... Read More..",02-06-2025 11:48:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2df11cd0-80a6-4f3e-afc5-deb83745a491.pdf,0.6597,0.0380952380952381,0.13356724381446838,0.315378744572912,Positive
BFL Asset Finvest Ltd,"Intimation Pursuant To Regulation 30(5) Of The Securities And Exchange Board Of India (Listing Obligations And Disclosure Requirements) Regulations, 2015 ('Listing Regulations')- Authorization For Determining Materiality Of Events/Information","Disclosure under Regulation 30(5) of SEBI (LODR) Regulations, 2015 authorisation for determining Materiality of events and information.",02-06-2025 11:48:26,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8c82d707-3f16-46ef-8baa-9d6ec5eb1bed.pdf,0.872,-0.015343915343915342,0.07612808793783188,0.367035251778175,Positive
Stratmont Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,News paper publication for the Audited financial Result for the Qtr & Year ended 31st March 2025,02-06-2025 11:48:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c596935f-eb51-4403-90de-92f990b536a9.pdf,-0.5859,0.049474789915966384,0.10468257963657379,0.18811278913423798,Negative
GK Consultants Ltd,Announcement under Regulation 30 (LODR)-Change in Directorate,Appointment of Managing Director,02-06-2025 11:47:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/780faa13-109e-4a07-aff8-487d530ced75.pdf,-0.1109,-0.03214285714285715,-0.37022414803504944,0.16507010155337198,Negative
Aimco Pesticides Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Please find enclosed herewith the copy of Investor Presentation of the Company for the Fourth Quarter and Financial Year ended March 31, 2025.",02-06-2025 11:47:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4de7dc91-04fd-4791-8835-8a6f3f711341.pdf,0.3818,-0.010924369747899162,0.059757668524980545,0.1673699896331244,Positive
Nisus Finance Services Co Ltd,"Intimation Of Live Interview On ET Now, On Monday, June 02, 2025 At 12:30 P.M. Post Earning Call To Discuss The Outcome Of H2, F.Y.25 And F.Y. 25 Result","Intimation of Live Interview on ET Now, on Monday, June 02, 2025 at 12:30 P.M. post earning call to discuss the Outcome of H2, F.Y. and F.Y. 25 result",02-06-2025 11:46:57,https://www.bseindia.com/xml-data/corpfiling/AttachLive/58f3b408-9223-49d6-bd76-67969daa332a.pdf,0.2263,0.041233766233766234,0.038266584277153015,0.11437010515327577,Positive
Greenlam Industries Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Press Release for Q4FY25,02-06-2025 11:46:30,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e2b51625-b738-4b2b-92d1-0f2e61d0c503.pdf,0.9774,0.06071428571428572,0.16664570569992065,0.45916799742426195,Positive
Kretto Syscon Ltd,Shareholder Meeting / Postal Ballot-Scrutinizer''s Report,Please find attached Voting results along with scrutinizer report.,02-06-2025 11:43:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b2a51457-93df-4feb-b06c-904b41c25e78.pdf,0.9313,0.049686716791979946,0.18193590641021729,0.4420067869606592,Positive
Atul Auto Ltd-$,Announcement under Regulation 30 (LODR)-Monthly Business Updates,Sales Update for May 2025,02-06-2025 11:42:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/39cb7418-4156-4c41-b59f-726c88c2d79a.pdf,0.7579,-0.01904761904761905,0.10456232726573944,0.32881441246543613,Positive
Aimco Pesticides Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Publication of Financial Results for March 31, 2025",02-06-2025 11:41:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f1f45d90-979c-40e0-a00b-94a1c402019c.pdf,0.5267,0.05255920550038197,0.11328762024641037,0.26043404772403767,Positive
Bal Pharma Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Published audited financial results for the quarter and financial year ended 31.03.2025.,02-06-2025 11:41:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d76d524d-60bb-4479-85e3-e0c34c725c90.pdf,-0.5994,-0.049206349206349205,0.008454933762550354,0.25198542463313967,Negative
BFL Asset Finvest Ltd,Announcement under Regulation 30 (LODR)-Change in Management,"Pursuant to regulation 30 of Listing Regulations, we wish to you inform you that the Borad of Directors in its meeting held on Monday, June 02, 2025 which commenced at 11:00 A.M. and concluded .... Read More..",02-06-2025 11:41:04,https://www.bseindia.com/xml-data/corpfiling/AttachLive/522d025f-a91e-43d5-a765-3da511636ea0.pdf,0.8519,0.023129251700680278,0.19594882428646088,0.40648342279614236,Positive
Praveg Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Investor Presentation on Audited Financial Results (Standalone and Consolidated) of the company for the quarter and year ended March 31, 2025 is attached herewith",02-06-2025 11:40:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ae940ed6-d7aa-4f4f-b03f-d6bd616cc620.pdf,0.037,0.026530612244897965,-0.08500104397535324,0.002741129519136583,Neutral
