Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
Gujarat Petrosynthese Ltd,"Audited Financial Results Along With The Audit Report For The Quarter And Financial Year Ended March 31, 2025","Audited Financial Results along with the Audit report for the quarter and financial year ended March 31, 2025",23-05-2025 12:40:48,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b5eec948-e46f-4918-87f4-6b76a8acd285.pdf,0.9042,0.06623376623376624,1.582503318786621e-05,0.38155487738008625,Positive
Vardhman Holdings Ltd,Results- Financial Results For The Period Ended 31.03.2025,Financial Results,23-05-2025 12:28:27,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5aac1d56-7cab-4174-863d-a9a04277ebd3.pdf,0.9524,-0.04267399267399267,0.09670168161392212,0.5971683066819788,Positive
Galaxy Bearings Ltd,"Audited Financial Results For The Quarter And Financial Year Ended March 31, 2025.","Audited Financial Results for the Quarter and Fiancial year ended March 31, 2025.",23-05-2025 12:28:07,https://www.bseindia.com/xml-data/corpfiling/AttachLive/120713f3-fe6a-40c5-9bef-2129e292df3c.pdf,0.8658,-0.04075091575091575,-0.01823538914322853,0.3286241085317567,Positive
Expleo Solutions Ltd,"Financial Results For The Quarter And Financial Year Ended March 31, 2025","Financial Results for the quarter and financial year ended March 31, 2025",23-05-2025 12:26:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/15a6ce08-aa19-4a29-a2e4-5b2396ec82f2.pdf,0.2732,-0.0032967032967032937,0.08367815613746643,0.13339443585222896,Positive
Digidrive Distributors Ltd,"Audited Financial Results (Standalone And Consolidated) Of The Company, For The Quarter And Financial Year Ended On March 31, 2025",Results are attached herewith,23-05-2025 12:16:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9f67d3d4-dc74-4eb0-b45a-b0e580d86637.pdf,0.7964,-0.01180555555555555,-0.008677272126078606,0.31241515169550976,Positive
Galaxy Bearings Ltd,"Board Meeting Outcome for Outcome Of Board Meeting Held On May 23, 2025.","Outcome of Board Meeting held on May 23, 2025.",23-05-2025 12:14:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9d69d4f0-a482-4f85-b262-afb79e1f44b9.pdf,0.8658,-0.04075091575091575,-0.01823538914322853,0.3286241085317567,Positive
Clinitech Laboratory Ltd,"Board Meeting Outcome for Outcome Of Board Meeting Held On Friday, May 23, 2025 At 11.30 AM For Approval Of Financial Results As On March 31, 2025.","Outcome of Board meeting held on Friday, May 23, 2025 at 11.30 AM for approval of Financial results as on March 31, 2025.",23-05-2025 12:12:42,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2ef1ffb0-2c82-4d9c-bff4-09888be28603.pdf,0.4767,-0.019727891156462583,0.08399825543165207,0.20996110928255687,Positive
Devyani International Ltd,Results,Audited Results,23-05-2025 12:04:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/04ce47b9-c6e6-44c2-a4eb-28eb3915f6e1.pdf,0.5423,-0.00046382189239332113,-0.060703348368406296,0.19856984892176013,Positive
Unknown,Results,Audited Results,23-05-2025 12:04:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/04ce47b9-c6e6-44c2-a4eb-28eb3915f6e1.pdf,0.5423,-0.00046382189239332113,-0.060703348368406296,0.19856984892176013,Positive
Gangotri Textiles Ltd,Audited Financial Results For The Year Ended 31.03.2025,We inform you that the Board of Directors in the meeting held 23.05.2025 have approved the audited Financial statements.,23-05-2025 11:57:39,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c4c348a0-faa8-4a73-8dc2-4d9316de5682.pdf,0.9559,0.0329004329004329,0.05343663692474365,0.408261120947553,Positive
Danlaw Technologies India Ltd-$,Board Meeting Outcome for Outcome Of Board Meeting Held On 23Rd May 2025,"With reference to the above stated subject, we bring to your kind notice that the Board of Directors of the Company at their meeting held on Friday, 23rd May, 2025, inter-alia, approved .... Read More..",23-05-2025 11:38:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a9da0125-0fb5-43cd-88c6-f8077c4b90f1.pdf,-0.2732,0.12222222222222223,0.027785111218690872,0.06427779996772608,Neutral
Switching Technologies Gunther Ltd,"Declaration Not Submitted In PDF Mode For The Year Ended 31St March, 2025","Submission of Financial Results in PDF mode for the year ended 31st March, 2025",23-05-2025 11:31:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7a7d5098-8a96-443b-8006-690ed2c4de6b.pdf,0.8402,0.058418367346938775,0.11717937886714935,0.3887593238642264,Positive
Wim Plast Ltd-$,"Financial Results For The Quarter And Year Ended March 31, 2025.","Enclosed h/w audited financial results (standalone & consolidated) for quarter and year ended 31st March, 2025.",23-05-2025 11:03:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e2174f08-e0f2-4d71-9b81-a4120fb80968.pdf,0.926,0.11979166666666666,-0.16217567026615143,0.35768479892015465,Positive
India Radiators Ltd,Audited Financial Results For The Quarter And Year Ended 31St March 2025,Approval of Audited financial results for the quarter and year ended 31st March 2025,23-05-2025 10:50:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6b3c018f-d1d3-48c8-b152-4103ce036015.pdf,0.802,0.044345238095238104,0.0023742690682411194,0.3348158521490438,Positive
Nibe Ordnance and Maritime Ltd,"Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended March 31, 2025","Audited Financial Results (Standalone and consolidated) for the Quarter And Year Ended March 31, 2025",23-05-2025 00:02:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c6807bee-5c73-4e76-9d7a-9a6377c10e36.pdf,0.7184,0.03333333333333333,-0.024898961186408997,0.2898903116440773,Positive
