Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
CDSL,Central Depository Services (India) Limited,Record Date,"CDSL has informed the Exchange that Record date for the purpose of Dividend  is August 07, 2025.",08-Jul-2025 11:02:12,https://nsearchives.nseindia.com/corporate/CDSL_08072025110035_AGMandRecorddateintimation.pdf,0.9169,0.003911564625850347,0.09933880716562271,0.15484344522805038,Neutral
EPL,EPL Limited,ESOP/ESOS/ESPS,EPL Limited has informed the Exchange regarding Allotment of 150000  Shares.,08-Jul-2025 11:01:17,https://nsearchives.nseindia.com/corporate/Sonia_Gupte_08072025110102_SEintimationAllotmentsd.pdf,0.9825,-0.06142857142857142,0.07350969314575195,0.04827971472058973,Neutral
FDC,FDC Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","FDC Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:53:39,https://nsearchives.nseindia.com/corporate/FDC_08072025105230_finalcertificatesigned.pdf,0.9517,0.032270408163265304,0.006743714213371277,0.05393053734703937,Neutral
GICHSGFIN,GIC Housing Finance Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","GIC Housing Finance Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:53:24,https://nsearchives.nseindia.com/corporate/GICHSGFIN_08072025105315_NSEREG74.pdf,0.4404,-0.019761904761904755,0.14342224597930908,0.15798623367264159,Neutral
CELLO,Cello World Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Cello World Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:50:15,https://nsearchives.nseindia.com/corporate/CELLO2023_08072025105002_Intimation.pdf,0.959,0.0222985347985348,0.00011963397264480591,0.05575848911942799,Neutral
BIKAJI,Bikaji Foods International Limited,Copy of Newspaper Publication,Bikaji Foods International Limited has informed the Exchange about Copy of Newspaper Publication regarding change in Registrar and Share Transfer Agent of the Company,08-Jul-2025 10:56:15,https://nsearchives.nseindia.com/corporate/BIKAJIFOODS_08072025105548_37.pdf,0.9657,0.11831709956709957,0.029735885560512543,0.1725248589358418,Neutral
MATRIMONY,Matrimony.Com Limited,Outcome of Board Meeting,"Matrimony.Com Limited has informed the Exchange regarding Outcome of Board Meeting held on July 08, 2025.",08-Jul-2025 10:50:04,https://nsearchives.nseindia.com/corporate/MATRIMONY_08072025104910_NSEOutcomeoftheBoardmeeting08072025.pdf,0.6059,0.013630952380952382,0.016667436808347702,0.05837529164261762,Neutral
CDSL,Central Depository Services (India) Limited,Updates,CDSL has informed the Exchange regarding Intimation of the date of the 27th AGM and Record Date for the purpose of payment of Dividend for the financial year 2024-25.,08-Jul-2025 10:50:02,https://nsearchives.nseindia.com/corporate/CDSL_08072025104821_AGMandRecorddateintimation.pdf,0.9169,0.0037337662337662406,0.07146123051643372,0.1478394212197948,Neutral
EDELWEISS,Edelweiss Financial Services Limited,Press Release,"Edelweiss Financial Services Limited has informed the Exchange regarding a press release dated July 08, 2025, titled ""Edelweiss Financial Services Limited announces Rs. 3,000 million Public Issue of Secured Redeemable Non- convertible Debentures (NCDs)"".",08-Jul-2025 10:48:27,https://nsearchives.nseindia.com/corporate/EDELWEISS_08072025104812_Exchnageintimation.pdf,0.9808,-0.03272893772893772,0.07213348150253296,0.043311916491138136,Neutral
SPAL,S. P. Apparels Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","S. P. Apparels Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:47:51,https://nsearchives.nseindia.com/corporate/SPAL_08072025104731_CVletterforsebidp.pdf,0.9201,0.028694581280788178,-0.004422321915626526,0.0653358706512768,Neutral
ADANIPOWER,Adani Power Limited,Corrigendum,Adani Power Limited has informed the Exchange regarding Corrigendum to the Disclosure.,08-Jul-2025 10:47:12,https://nsearchives.nseindia.com/corporate/ADANIPOWER_08072025104704_APLCorrigendum08072025.pdf,0.5859,0.010459183673469397,-0.05385605990886688,0.03512368934361301,Neutral
CLEAN,Clean Science and Technology Limited,Board Meeting Intimation,CLEAN SCIENCE AND TECHNOLOGY LIMITED has informed the Exchange about Board Meeting to be held on 17-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,08-Jul-2025 10:45:01,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59222_1478458_08072025104500_WEB.xml,0.2023,0.09841269841269844,0.043067123740911484,0.21897217462911964,Negative
NELCO,NELCO Limited,Board Meeting Intimation,NELCO LIMITED has informed the Exchange about Board Meeting to be held on 14-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,08-Jul-2025 10:45:52,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59223_1478461_08072025104551_WEB.xml,-0.3885,-0.03571428571428571,0.05790434405207634,0.3897891783277903,Negative
IDEAFORGE,Ideaforge Technology Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Ideaforge Technology Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:46:12,https://nsearchives.nseindia.com/corporate/IDEAFORGE_08072025104557_30062025_SE_Reg_74_5_DP_Reg.pdf,0.93,-0.006040564373897702,-0.16119162738323212,0.10899242986157875,Neutral
GOACARBON,Goa Carbon Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,GOA CARBON LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-Jul-2025 10:44:31,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59221_1478456_08072025104431_WEB.xml,0.1943,-0.023809523809523808,-0.04681794345378876,0.2678477957881632,Negative
GOACARBON,Goa Carbon Limited,Change in Director(s),Goa Carbon Limited has informed the Exchange regarding Change in Director(s) of the company.,08-Jul-2025 10:42:58,https://nsearchives.nseindia.com/corporate/GOACARBON_08072025104233_GOACARBON_Cessation_of_KiranDhingra.pdf,-0.4215,-0.004960317460317457,0.2291536182165146,0.34907093417597196,Negative
APOLSINHOT,Apollo Sindoori Hotels Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Apollo Sindoori Hotels Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:42:25,https://nsearchives.nseindia.com/corporate/APOLSINHOT_08072025103840_CoveringletterCert_sec74_5_.pdf,0.8442,0.042091836734693876,-0.06097407639026642,0.09575685908514625,Neutral
TDPOWERSYS,TD Power Systems Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","TD Power Systems Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:40:20,https://nsearchives.nseindia.com/corporate/TDPOWERSYS_08072025104012_Final-Sg.pdf,0.9413,0.04982993197278913,-0.07270100712776184,0.07287578960689556,Neutral
MATRIMONY,Matrimony.Com Limited,ESOP/ESOS/ESPS,Matrimony.Com Limited has informed the Exchange regarding Grant of 18500  Options.,08-Jul-2025 10:38:21,https://nsearchives.nseindia.com/corporate/MATRIMONY_08072025103748_NSEGrantofOptions08July2025.pdf,0.9726,0.075,0.10970732569694519,0.014421291029453276,Neutral
ARIES,Aries Agro Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Aries Agro Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:38:05,https://nsearchives.nseindia.com/corporate/ARIES_08072025103715_Letter74530062025NSE.pdf,0.2732,0.012244897959183673,0.15584933757781982,0.1901948444609739,Neutral
ICICIBANK,ICICI Bank Limited,ESOP/ESOS/ESPS,ICICI Bank Limited has informed the Exchange regarding Allotment of 144678  Shares.,08-Jul-2025 10:37:32,https://nsearchives.nseindia.com/corporate/ICICIBANK1_08072025103714_Lettertoexchange.pdf,0.9136,-0.02857142857142857,0.0546160526573658,0.0636593427174858,Neutral
SINDHUTRAD,Sindhu Trade Links Limited,Price movement,"Significant movement in price has been observed in Sindhu Trade Links Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Sindhu Trade Links Limited has submitted their response.",08-Jul-2025 10:37:11,https://nsearchives.nseindia.com/corporate/SINDHUTRAD_08072025103658_08072025.pdf,0.9378,0.09333333333333334,0.0425138846039772,0.0362220677067836,Neutral
AEGISLOG,Aegis Logistics Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Aegis Logistics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:36:44,https://nsearchives.nseindia.com/corporate/AEGISCHEM_08072025103519_REG_SEBI_74_5_SIGNED.pdf,0.9493,0.031101190476190477,0.050039805471897125,0.043933473733351325,Neutral
CDSL,Central Depository Services (India) Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-Jul-2025 10:34:52,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59220_1478453_08072025103451_WEB.xml,0.1943,-0.017857142857142856,-0.0703991949558258,0.2725147060377257,Negative
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Gujarat Narmada Valley Fertilizers and Chemicals Limited has informed the Exchange about Certificate under Reg. 74 (5) of SEBI (DP) Regulations, 2018 as received from RTA of the company.",08-Jul-2025 10:35:01,https://nsearchives.nseindia.com/corporate/rajeshpillai8741_08072025103451_F_Certifcate_74_5__30062025_Signed.pdf,0.9468,-0.04545454545454544,-0.0208633691072464,0.07760176245895298,Neutral
SIKKO,Sikko Industries Limited,Reply to Clarification- Financial results,"The Exchange had sought clarification from Sikko Industries Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. Financial results submitted is not as per format prescribed by SEBI -2. The company has not submitted declaration in case of unmodified opinion(s) The response of the Company is enclosed.",08-Jul-2025 10:31:04,https://nsearchives.nseindia.com/corporate/SIKKO_25062025111146_Reply_letter.pdf,0.8955,0.08571428571428569,-0.25846749544143677,0.12359515433652063,Neutral
SWARAJENG,Swaraj Engines Limited,Spurt in Volume,"Significant increase in volume has been observed in Swaraj Engines Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Swaraj Engines Limited has submitted their response.",08-Jul-2025 10:34:33,https://nsearchives.nseindia.com/corporate/SWARAJENG_08072025103349_SELNSEReply08072025.pdf,0.9763,0.09611528822055139,0.08541804552078247,0.015292821200150852,Neutral
JYOTHYLAB,Jyothy Labs Limited,Spurt in Volume,"Significant increase in volume has been observed in Jyothy Labs Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Jyothy Labs Limited has submitted their response.",08-Jul-2025 10:30:26,https://nsearchives.nseindia.com/corporate/JYOTHYLAB_08072025103007_NSE_Reply.pdf,0.9765,0.04110644257703083,0.08128345757722855,0.027180587025207925,Neutral
VENUSREM,Venus Remedies Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Venus Remedies Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:28:30,https://nsearchives.nseindia.com/corporate/VENUSREM_08072025102820_Reg_74_compliance_June25.pdf,0.1779,-0.0007653061224489768,0.12734121084213257,0.22382593212273655,Negative
KRYSTAL,Krystal Integrated Services Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Krystal Integrated Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:24:47,https://nsearchives.nseindia.com/corporate/KISL123_08072025102434_30062025CertificateunderReg74_5_.pdf,0.5719,-0.016156462585034007,-0.053875409066677094,0.17371945850056447,Neutral
VENUSREM,Venus Remedies Limited,Updates,Venus Remedies Limited has informed the Exchange regarding compliance under regulation 74(5) of SEBI DP regulations for the quarter ended on 30th June 2025.,08-Jul-2025 10:26:31,https://nsearchives.nseindia.com/corporate/VENUSREM_08072025102241_Reg_74_compliance_June25.pdf,0.1779,-0.0007653061224489768,0.16642387211322784,0.2140627233460241,Negative
LT,Larsen & Toubro Limited,Updates,Larsen & Toubro Limited has informed the Exchange regarding 'Transcript of the 80th Annual General Meeting'.,08-Jul-2025 10:24:38,https://nsearchives.nseindia.com/corporate/PAM_08072025102416_SE_Intimation_AGMTranscript_08072025.pdf,-0.34,0.06130952380952382,0.40265393257141113,0.27206858606565565,Negative
IDEAFORGE,Ideaforge Technology Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,IDEAFORGE TECHNOLOGY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-Jul-2025 10:23:28,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59219_1478449_08072025102327_WEB.xml,0.1943,-0.023809523809523808,-0.026624754071235657,0.26278778612982656,Negative
PRECOT,Precot Limited,Reply to Clarification- Financial results,"The Exchange had sought clarification from Precot Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. Financial results submitted is not as per format prescribed by SEBI The response of the Company is enclosed.",08-Jul-2025 10:24:23,https://nsearchives.nseindia.com/corporate/PRECOT_25062025095053_FRClarificationreply25062025.pdf,0.8481,0.008545918367346934,-0.18532320857048035,0.1325938110903818,Neutral
IDEAFORGE,Ideaforge Technology Limited,Resignation,"Ideaforge Technology Limited has informed the Exchange regarding Resignation of Mr Mr. Ganapathy Subramaniam as Non- Executive Director of the company w.e.f. July 08, 2025.",08-Jul-2025 10:22:14,https://nsearchives.nseindia.com/corporate/IDEAFORGE_08072025102104_Intimation_to_SE-_Resignation.pdf,0.9831,0.11336805555555556,0.01212717592716217,0.028504663943582087,Neutral
JISLDVREQS,Jain Irrigation Systems Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Jain Irrigation Systems Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:18:36,https://nsearchives.nseindia.com/corporate/JISLDVREQS_08072025101829_SE_letter_Reg_74_5__DVR_08_07_2025__signed.pdf,0.9633,0.016771159874608154,-0.06658772379159927,0.07245278589085535,Neutral
NMDC,NMDC Limited,Change in Director(s),NMDC Limited has informed the Exchange regarding Change in Director(s) of the company.,08-Jul-2025 10:18:18,https://nsearchives.nseindia.com/corporate/NMDC_08072025101801_20250708_SEA2025026_DF.pdf,-0.7579,-0.016964285714285703,-0.04542279988527298,0.5042176204915558,Negative
SAURASHCEM,Saurashtra Cement Limited,Reply to Clarification- Financial results,"The Exchange had sought clarification from Saurashtra Cement Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. The company has not submitted declaration in case of unmodified opinion(s) The response of the Company is enclosed.",08-Jul-2025 10:17:35,https://nsearchives.nseindia.com/corporate/Saurashtra_24062025142723_LettertoSEOutcomeofBM22052025.pdf,0.9886,0.04175293305728088,-0.05258602276444435,0.05764438127981969,Neutral
JISLJALEQS,Jain Irrigation Systems Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Jain Irrigation Systems Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:16:59,https://nsearchives.nseindia.com/corporate/JISLJALEQS_08072025101603_SE_letter_Reg_74_5__Equity_08_07_2025__signed.pdf,0.9633,0.016771159874608154,-0.055838875472545624,0.06975711591199835,Neutral
RUCHIRA,Ruchira Papers Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Ruchira Papers Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 10:14:58,https://nsearchives.nseindia.com/corporate/RUCHIRA_08072025101443_74_5__June_signed.pdf,0.6124,0.018002686968204215,0.030155278742313385,0.1357531863797194,Neutral
ITI,ITI Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,ITI LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-Jul-2025 10:10:04,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59218_1478442_08072025101003_WEB.xml,0.1943,-0.023809523809523808,-0.04094196856021881,0.2663448452986422,Negative
XTGLOBAL,Xtglobal Infotech Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Dear Sir/Madam,Pursuant to Regulation 74(5) of the Securities and Exchange Board of India (Depositories and Participants) Regulations, 2018, please find the attached certificates received from the KFIN Technologies Limited, the Registrar and Share Transfer Agent of the Company for the quarter ended 30th  June 2025.",08-Jul-2025 09:59:48,https://nsearchives.nseindia.com/corporate/XTGLOBAL_08072025095849_cover_letter_merged__21___1_.pdf,0.9524,-0.033809523809523796,0.02879250794649124,0.06146009420823481,Neutral
CDSL,Central Depository Services (India) Limited,Appointment,CDSL has informed the Exchange regarding Appointment of Shri Rajesh Kumar as Non- Independent Director on the Governing Board of the Company subject to the approval of Shareholders and prior approval of SEBI.,08-Jul-2025 09:57:09,https://nsearchives.nseindia.com/corporate/CDSL_08072025095410_IntimationofappointmentofRajeshKumarFinal.pdf,0.9918,0.06659709338280766,-0.006847836077213287,0.04042923658602787,Neutral
EMKAY,Emkay Global Financial Services Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,EMKAY GLOBAL FINANCIAL SERVICES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,08-Jul-2025 09:53:11,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59217_1478439_08072025095311_WEB.xml,0.1943,-0.014285714285714285,-0.05259358137845993,0.26736426975769656,Negative
VERANDA,Veranda Learning Solutions Limited,Press Release,"Veranda Learning Solutions Limited has informed the Exchange regarding a press release dated July 08, 2025, titled ""Veranda s Commerce Vertical Produces 141 CA All-India Rankers in May 2025 Exams "".",08-Jul-2025 09:52:26,https://nsearchives.nseindia.com/corporate/Verandaipo_08072025095219_reg30.pdf,0.9989,0.17508184523809525,0.31819188594818115,0.06429157570884342,Neutral
EMKAY,Emkay Global Financial Services Limited,Change in Management,Emkay Global Financial Services Limited has informed the Exchange about change in designation of Senior Management Personnel.,08-Jul-2025 09:51:46,https://nsearchives.nseindia.com/corporate/jpshah_08072025095131_RedesignationSiddhesh.pdf,-0.8126,-0.00011688311688311637,0.004196632653474808,0.5021120233496869,Negative
WINDMACHIN,Windsor Machines Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Windsor Machines Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended June 30, 2025",08-Jul-2025 09:47:40,https://nsearchives.nseindia.com/corporate/WINDMACHIN_08072025094713_Covering_Letter_for_Certificate_Reg_74_DP_regu.pdf,0.9517,0.044175170068027216,-0.12065862864255905,0.08338922726728884,Neutral
MANGLMCEM,Mangalam Cement Limited,General Updates,Mangalam Cement Limited has informed the Exchange about General Updates,08-Jul-2025 09:46:57,https://nsearchives.nseindia.com/corporate/MANGLMCEM_08072025094633_Intimation_to_BSE_and_NSe_for_successful_bidder.pdf,-0.7717,0.10298701298701299,-0.004513248801231384,0.47345349561479183,Negative
MANINFRA,Man Infraconstruction Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Man Infraconstruction Limited has informed the Exchange about Confirmation Certificate under Regulation 74(5) of the SEBI (Depositories and participants) Regulations, 2018 for the quarter ended June 30, 2025",08-Jul-2025 09:32:52,https://nsearchives.nseindia.com/corporate/vishaladhav_08072025093238_MICL.pdf,0.3182,-0.032261904761904756,-0.004322811961174011,0.2279747869761217,Negative
MANAPPURAM,Manappuram Finance Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Manappuram Finance Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 09:32:51,https://nsearchives.nseindia.com/corporate/MANAPPURAM_08072025093230_Q126Regulation74.pdf,0.7906,0.0007772530499803301,0.053342994302511215,0.0888526496150353,Neutral
ZENTEC,Zen Technologies Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Zen Technologies Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 09:31:49,https://nsearchives.nseindia.com/corporate/ZENTEC_08072025093141_Reg_74_5__DP.pdf,0.8779,-0.01238095238095238,0.2669523060321808,0.016242121212255323,Neutral
SNOWMAN,Snowman Logistics Limited,Press Release,"Snowman Logistics Limited has informed the Exchange regarding a press release dated July 08, 2025, titled ""Snowman Logistics Expands Footprint with New Facility in Kundli"".",08-Jul-2025 09:30:54,https://nsearchives.nseindia.com/corporate/SNOWMAN8_08072025092951_Intimation_Press_Release_08072025_sd.pdf,0.9638,0.03799001924001925,0.3053773045539856,0.22489538770477724,Positive
AJANTPHARM,Ajanta Pharma Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Ajanta Pharma Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 09:29:42,https://nsearchives.nseindia.com/corporate/AJANTPHARM_08072025092923_Reg74_5_30062025.pdf,0.9517,0.04910714285714286,0.15462803840637207,0.013584688581739113,Neutral
CONCORDBIO,Concord Biotech Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Enclosed herewith the certificate under Regulation 74(5) of the SEBI(DP) Regulations,2018 for the quarter ended 30.06.2025",08-Jul-2025 09:28:16,https://nsearchives.nseindia.com/corporate/CONCORD_08072025092804_Upload.pdf,0.872,0.016789819376026277,-0.1142006516456604,0.10717834095629955,Neutral
PANAMAPET,Panama Petrochem Limited,Record Date,Panama Petrochem Limited has informed the Exchange that Record date for the purpose of Dividend  is 02-Sep-2025.,08-Jul-2025 09:25:01,https://nsearchives.nseindia.com/corporate/PANAMAPET_08072025092440_rd.pdf,0.4404,-0.006868131868131863,0.12935695052146912,0.04106754244723168,Neutral
PANAMAPET,Panama Petrochem Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Panama Petrochem Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",08-Jul-2025 09:21:49,https://nsearchives.nseindia.com/corporate/PANAMAPET_08072025092128_regulation.pdf,0.9413,0.10505952380952381,-0.04155077040195465,0.05403687611449326,Neutral
NECLIFE,Nectar Lifesciences Limited,Press Release,"Nectar Lifesciences Limited has informed the Exchange regarding a press release dated July 08, 2025, titled ""Nectar Lifesciences Announces Strategic Sale of API and Formulations Business to Ceph Lifesciences for &#8377;1,270 Crores"".",08-Jul-2025 08:38:02,https://nsearchives.nseindia.com/corporate/NECLIFE_08072025083441_NECLIFE_Press_Release.pdf,0.9936,-0.0066226783968719415,0.0021716952323913574,0.05238027076676907,Neutral
