Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
VSF Projects Ltd,Audited Financial Results For The Quarter And Year Ended 31.03.2025,Audited financial results for the quarter and year ended 31.03.2025,30-05-2025 21:33:34,https://www.bseindia.com/xml-data/corpfiling/AttachLive/835d875f-8e6a-4932-8fbb-db58737b8b65.pdf,0.802,0.09708994708994709,0.04803324118256569,0.36433695648175385,Positive
Vruddhi Engineering Works Ltd,Financial Results,Financial Results,30-05-2025 21:28:45,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6a030d82-263a-4d49-8904-fc0974cb179a.pdf,-0.34,-0.04894179894179893,-0.031074058264493942,0.1600047571618879,Negative
Adarsh Plant Protect Ltd,Results- Quarter And Financial Year Ended On 31.03.2025,Audited Financial Results for quarter and year ended on 31.03.2025,30-05-2025 21:28:42,https://www.bseindia.com/xml-data/corpfiling/AttachLive/09e28367-cfc7-4a4c-9041-50057f6d9804.pdf,0.8885,0.09345238095238095,0.02820112556219101,0.39189605195437155,Positive
Aditya Ispat Ltd,"Results-Financial Results For The Quarter And Year Ended March 31,2025","Audited Financial Results For the Quarter and Year Ended March 31,2025",30-05-2025 21:27:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2899f998-09e0-4375-90a3-29e13fe47691.pdf,0.9403,0.03775510204081633,-0.09314891695976257,0.5595018555243162,Positive
Shree Pacetronix Ltd,"Submission Of Audited Financial Results (Standalone And Consolidated) Along With Audit Report For The Quarter And Financial Year Ended 31St March, 2025.","Submission of Audited Financial Results (Standalone and Consolidated) along with Audit Report for the Quarter and Financial Year ended 31st March, 2025.",30-05-2025 21:27:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/81402071-762b-4754-9bd2-2e08ed1dfd94.pdf,0.9118,-0.024725274725274728,0.2900524437427521,0.4443181507052433,Positive
Salguti Industries Ltd,QUARTER AND YEAR ENDED 31.03.2025,AUDITED FINANCIAL RESULTS - QUARTER AND YEAR ENDED 31.03.2025,30-05-2025 21:25:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c1cd97aa-6f89-4e98-90ef-e3fcb2fad655.pdf,0.5267,-0.0260989010989011,0.02408122643828392,0.21007469760181482,Positive
Shiva Global Agro Industries Ltd,"Outcome Of Board Meeting Held On May 30, 2025-","Audited Standalone and Consolidated Financial Results of the Company for the quarter and year ended March 31, 2025.",30-05-2025 21:23:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2255f484-b28e-4b9c-884c-1ab9785987b0.pdf,0.836,0.03333333333333333,0.15941260755062103,0.39222378226518634,Positive
OM Infra Ltd,Financial Result For The Quarter And Year Ended 31.03.2025,Om Infra hereby submit Audited financial year for the quarter and year ended 31.03.2025,30-05-2025 21:23:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/702df976-6712-4056-bf22-6c12a72e6e98.pdf,0.5859,-0.059788359788359786,0.002528626471757889,0.21718208000501943,Positive
Shah Alloys Ltd,Submission Of Audited Standalone And Consolidated Financial Results For The Quarter And Financial Year Ended On 31.03.2025,Submission of audited Standalone and Consolidated Financial Results for the Quarter and Financial Year ended on 31.03.2025,30-05-2025 21:23:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b1d50553-9a7c-4795-b93a-313d42d1cbcd.pdf,0.8442,0.07738095238095238,0.34111154079437256,0.46322774795259747,Positive
Kings Infra Ventures Ltd,AUDITED FINANCIAL RESULTS FOR THE YEAR ENDED 31.03.2025,AUDITED FINANCIAL RESULTS FOR THE YEAR ENDED 31.03.2025,30-05-2025 21:22:21,https://www.bseindia.com/xml-data/corpfiling/AttachLive/55cb42aa-b738-4bfc-b171-85e935f24916.pdf,0.6808,-0.03998015873015873,0.0012133345007896423,0.2606899527311893,Positive
Triton Valves Ltd,"Audited Standalone And Consolidated Financial Results Of Triton Valves Limited For The Quarter And Financial Year Ended March 31, 2025",please find enclosed results for the Board Meeting held on 30.05.2025,30-05-2025 21:22:13,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4e4aeb56-68c3-41a0-aa7f-4ae69a398b8f.pdf,0.9545,0.056462585034013614,0.13842973113059998,0.6402676948493842,Positive
Hazoor Multi Projects Ltd-$,Audited Financial Results For The Quarter And Year Ended 31.03.2025,Submission of Audited Financial Results for the Quarter and Year Ended 31.03.2025,30-05-2025 21:21:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a08e6300-d4ef-4bfd-aaf3-c2309a14be6a.pdf,0.9761,0.008653846153846154,0.02512785792350769,0.6005745112232062,Positive
Triton Corp Ltd,"Financial Results For The Year Ended March 31,2025","Financial Results for the Year ended March 31,2025",30-05-2025 21:21:08,https://www.bseindia.com/xml-data/corpfiling/AttachLive/79ad8834-bed6-4602-a75b-224287d2916f.pdf,0.6908,0.0821067821067821,0.13646310567855835,0.3418909663356021,Positive
Riddhi Corporate Services Ltd,RESULTS FOR YEAR ENDED 31St MARCH 2025,Kindly Find Attached Audited Financials for Year Ended 31st March 2025,30-05-2025 21:19:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6771ba10-ab1f-40c8-847a-04799e203c9e.pdf,0.9313,0.012184873949579832,0.028396151959896088,0.5846943077728428,Positive
Logica Infoway Ltd,"Financial Results For Half Year And Financial Year Ended March 31, 2025.","Financial Results approved in the Board Meeting held on Friday, May 30, 2025 in accordance with Regulation 33 of the SEBI (LODR) Regulations, 2015.",30-05-2025 21:19:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6775e927-d614-40b8-8995-7b1c254910a4.pdf,0.9451,0.036676286676286675,0.263444185256958,0.46807614157997346,Positive
Newtime Infrastructure Ltd,"Audited Financial Results (Consolidated And Standalone) For The Quarter And Financial Year Ended 31St March, 2025","Audited Financial Results (Standalone and consolidated) for the year ended 31st March, 2025.",30-05-2025 21:19:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2c5e173d-453c-47a2-a17c-86b25b4fc0d5.pdf,0.6369,-0.007301587301587298,0.001730009913444519,0.2530885267835572,Positive
Mewar Hi-Tech Engineering Ltd,"Audited Financial Results Along With Auditors Report For The Half Year And Year Ended On 31St March, 2025","Audited Financial Results along with Auditors report for the half year and year ended on 31st March, 2025",30-05-2025 21:18:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/29c7d798-1329-4e11-afc4-7d1d118adc2d.pdf,0.7269,-0.0004761904761904745,0.10539432615041733,0.32223544070226806,Positive
Gujarat Apollo Industries Ltd,Integrated Financial Results For Quarter And Year Ended 31.03.2025,Integrated Financial Results,30-05-2025 21:17:55,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4e903c2d-eab9-44a0-9014-b7e4cd300543.pdf,-0.7906,-0.03968253968253968,-0.0052487812936306,0.32971939629285113,Negative
AVG Logistics Ltd,"Audited Financial Results For The Quarter And Year Ended March 31, 2025","Audited Financial Results for the Quarter and Year Ended March 31, 2025",30-05-2025 21:16:34,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ff6fa070-82b1-4307-a595-4b196340355b.pdf,0.3182,-0.028571428571428574,0.03353894501924515,0.12877025493434496,Positive
Kundan Minerals And Metals Ltd,Audited Financial Results For The Quarter And Year Ended 31.03.2025,Audited Financial Results for the quarter and year ended 31.03.2025,30-05-2025 21:15:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/92805c3a-836d-418b-869b-d69ad22f3f8f.pdf,-0.7906,0.04872627372627373,-0.034090906381607056,0.31184938979660004,Negative
Kundan Minerals And Metals Ltd,Audited Financial Results For The Quarter And Year Ended 31.03.2025,Audited Financial Results for the quarter and year ended 31.03.2025,30-05-2025 21:14:55,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3413cd2a-ec8f-4074-b80a-3fb652e10899.pdf,-0.7906,0.04872627372627373,-0.034090906381607056,0.31184938979660004,Negative
Adcon Capital Services Ltd,Audited Financial Results For March 2025,Please find attached Audited Financial Results for March 2025,30-05-2025 21:14:02,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a2b0b4eb-6a82-4c01-8264-89a549e69608.pdf,0.25,0.036734693877551024,0.07456512749195099,0.1333899464108506,Positive
Shreenath Paper Products Ltd,"Results For Half Year And Year Ended On March 31, 2025","Results for half year and year ended on March 31, 205",30-05-2025 21:13:56,https://www.bseindia.com/xml-data/corpfiling/AttachLive/22014723-109d-497e-a5b5-06a527c25e50.pdf,0.91,0.10547619047619049,0.055936865508556366,0.4124239167954241,Positive
Bhatia Colour Chem Ltd,"Audited Financial Results For The Half Year And Year Ended As On 31St March, 2025","Audited Financial Results for the half year and year ended as on 31st March, 2025.",30-05-2025 21:12:42,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f77dc50e-ee9a-4ac7-922b-8fa755df4d52.pdf,0.8658,-0.031114718614718616,0.09999272227287292,0.3669834010974463,Positive
Chrome Silicon Ltd-$,The Audited Financial Result For The Quarter/Year Ended 31.03.2025,We are herewith attaching the audited financial statements for the quarter /year ended 31.03.2025,30-05-2025 21:12:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1fab1d79-36ab-4a8b-a2b4-a1d57fbfbcc3.pdf,0.4215,-0.039502164502164504,0.35855039954185486,0.2643144705119071,Positive
Pennar Industries Ltd-$,Integrated Financials,Integrated Financials,30-05-2025 21:12:04,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6664171c-0d22-406d-a3fc-a6f15bcba1ea.pdf,-0.5859,0.014285714285714292,0.23106126487255096,0.16075590625252045,Negative
Women Networks Ltd,Results For The Quarter And Year Ended 31.03.2025,"Results for the quarter and year ended 31st March, 2025.",30-05-2025 21:12:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/80ab34f4-f7cb-4d97-bfaf-2f3f81bcf046.pdf,0.7906,0.024206349206349214,0.18442969024181366,0.3788308118344489,Positive
RSC International Ltd,Result- March 2025,This is to inform that Board has considered and approved the Audited Financial result for the quarter/ year ended 31st March 2025.,30-05-2025 21:11:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/448635f1-6002-40d0-8827-2d449002b128.pdf,-0.5106,0.004081632653061225,0.05824211984872818,0.18554287424946322,Negative
RSC International Ltd,Result- March 2025,This is to inform that Board has considered and approved the Audited Financial result for the quarter/ year ended 31st March 2025.,30-05-2025 21:09:13,https://www.bseindia.com/xml-data/corpfiling/AttachLive/26175604-b14d-43a5-a96c-eacddade5b1f.pdf,-0.5106,0.004081632653061225,0.05824211984872818,0.18554287424946322,Negative
SMC Credits Ltd,"Audited Standalone Financial Results For The 4Th Quarter And Year Ended 31St March, 2025.","Audited Standalone Financial Results for the 4th Quarter and Year ended 31st March, 2025.",30-05-2025 21:08:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/966cca79-0441-4290-ab0f-3158f0d1b814.pdf,0.6249,-0.041666666666666664,-0.014337513595819473,0.23315874592125416,Positive
Leo Dryfruits & Spices Trading Ltd,"Results For Half Year And Year Ended On March 31, 2025","Results for half year and year ended on March 31, 2025",30-05-2025 21:08:02,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4867fdab-4e69-4418-b980-439314d8b719.pdf,0.0,0.0,0.0,0.0,Neutral
Trigyn Technologies Ltd,Board Meeting Outcome For Outcome Of The Board Meeting,Please find attached herewith Results for the Financial Year,30-05-2025 21:07:14,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4def6bd3-a3b7-4527-bd73-432d7fadc043.pdf,0.8625,-0.056666666666666664,0.07225975394248962,0.3496779261827469,Positive
Zenith Exports Ltd,Financial Result For Quarter And Year Ended 31-03-2025,Financial Result For Quarter And Year Ended 31-03-2025,30-05-2025 21:06:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/efcaa803-6ae7-47f4-9ea6-6d9eb192f7b3.pdf,0.8591,-0.014285714285714285,0.01208581030368805,0.34298002880539213,Positive
Jainco Projects India Ltd,Financial Results As On 31/03/2025,outcome of board meeting dated 30/05/2025 with financial results as on 31/03/2025,30-05-2025 21:06:11,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1ef0347e-e2b4-4db1-b751-43e86e698bcd.pdf,0.5719,-0.03273809523809524,0.23302766680717468,0.28884687147072385,Positive
Toss The Coin Ltd,Audited Financial Results Of The Company For The Quarter And Year Ended As On 31St March 2025,"In continuation to our intimation dated 24.05.2025, and pursuant to Regulation 30 and 33 of SEBI (LODR) Regulations, 2015 as amended, we wish to inform you that the Board of Directors of .... Read More..",30-05-2025 21:04:15,https://www.bseindia.com/xml-data/corpfiling/AttachLive/28d26fb3-7239-4839-928b-80662e0771b1.pdf,0.9274,0.0,0.009437702596187592,0.5737913107788564,Positive
Signpost India Ltd,"Audited Standalone & Consolidated Financial Results For The Quarter And Financial Year Ended March 31,2025","Audited standalone & Consolidated financial results for the Quarter and financial year ended March 31,2025",30-05-2025 21:03:01,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c31ab905-fb8d-44a1-bc4a-b82993281e6c.pdf,0.9538,0.04449404761904762,0.04323264956474304,0.6078380091551372,Positive
Steelman Telecom Ltd,"Auditors Report Along With The Annual Audited Standalone & Consolidated Financial Results Of The Company For The Financial Year Ended March 31, 2025",Please find the attached Audited Financial Result(Standalone & Consolidated),30-05-2025 21:02:40,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5f736064-7e57-47c4-9d86-47619e250dc1.pdf,0.872,-0.025144300144300146,0.04284169524908066,0.3541092185314342,Positive
Rana Sugars Ltd,Financials,"Integrated Filing Financials for the period ended on 31st March, 2025",30-05-2025 21:02:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eb963151-29fe-4106-afc9-3a9dbf34660c.pdf,0.9001,0.01428571428571429,-0.004943389445543289,0.36284269745205133,Positive
Leo Dryfruits & Spices Trading Ltd,Results For Financial Year Ended 31-03-2025,"Financial Results for year ended on March 31, 2025",30-05-2025 21:02:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/abde12da-4724-497c-8b1f-e1294570ee39.pdf,0.0,0.0,0.0,0.0,Neutral
Medicamen Biotech Ltd-$,Financial Results Year Ended On 31.03.2025,Financial Results year ended on 31.03.2025,30-05-2025 21:02:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/fb23b4e8-b561-4020-9894-d1e15ffee50a.pdf,0.9648,-0.03888888888888888,0.07657543569803238,0.5972259640427431,Positive
Shivalik Rasayan Ltd,Results For The Financial Year 31.03.2025,Board of Directors today approved the Audited Financial Results for the quarter and year ended on 31.03.2025,30-05-2025 21:01:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a1a9315b-a4aa-4e55-bfde-9bc2c3e29658.pdf,0.8834,-0.04390756302521009,-0.2843826413154602,0.45487293869779893,Positive
RRP Semiconductor Ltd,FINANCIAL RESULTS FOR QUARTER AND YEAR ENDED 31/03/2025,ENCLSOED HEERWITH FR FOR YEAR ENDED 31/03/2025,30-05-2025 21:01:30,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d60b017b-d644-40e6-9e3e-6b4dd5d510d3.pdf,0.9796,0.1403361344537815,-0.04593779146671295,0.4201595028961206,Positive
California Software Company Ltd,Audited Financial Results For The Quarter And Year Ended 31St March 2025.,"Pursuant to Reg 33 of SEBI as amended, this is to inform you that the Board of Directors of the Company at its meeting held today Friday 30th of May 2025. Pursuant to the recommendations .... Read More..",30-05-2025 20:59:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/98233104-305c-4904-a117-5f6b22394915.pdf,0.6908,-0.04285714285714286,0.06266754120588303,0.2822631195046221,Positive
Integrated Capital Services Ltd,Results For Financial Year As On 31-03-2025,1. Audited financial results of the Company on standalone basis for the quarter and year end 31.05.2025. 2. Audited financial results of the Company on consolidated basis for the quarter .... Read More..,30-05-2025 20:58:27,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e92f0e39-d575-49a3-8d42-81d0dfcb8e91.pdf,0.9638,-0.03645833333333333,-0.0020089372992515564,0.3739798188102246,Positive
Valor Estate Ltd,"Standalone And Consolidated Financial Results For The Fourth Quarter And Financial Year Ended 31St March, 2025","Standalone and Consolidated Financial Results for the fourth quarter and financial year ended 31st March, 2025",30-05-2025 20:57:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a2bd976c-c0d5-4b6c-9c5a-20db0b2cf8dd.pdf,0.7906,-0.028571428571428574,-0.11672839522361755,0.2726500528614862,Positive
Sofcom Systems Ltd,"Financial Results Of March 31, 2025",As per the attachment,30-05-2025 20:56:56,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1a9fbef8-fc54-47f2-a500-79a45ead2cea.pdf,0.8316,-0.017857142857142856,0.10211367160081863,0.3579169586231028,Positive
Signet Industries Ltd,Financial Results For The Quarter And Year Ended 31.03.2025,Financial results for the quarter and year ended 31.03.2025,30-05-2025 20:56:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cabcc978-f574-4486-8666-441483de4beb.pdf,0.9666,-0.07124542124542123,0.08156885206699371,0.5897370292464718,Positive
Swarnsarita Jewels India Ltd,"AUDITED RESULTS FOR MARCH 31, 2025","AUDITED RESULTS FOR MARCH 31, 2025",30-05-2025 20:56:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5d091f52-80bc-4868-b98b-158c7351ca04.pdf,0.9666,-0.015634920634920633,0.1507854014635086,0.42718514424857645,Positive
Samrat Pharmachem Ltd-$,"Audited Financial Results For The Year Ended March 31, 2025","Audited Financial Results for the year ended March 31, 2025 Recommendation of Dividend @ 10% on paid up capital of the company",30-05-2025 20:53:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b7dd076a-1193-4455-9d6c-55970a1a78cb.pdf,0.8402,0.06746031746031747,0.06818891316652298,0.576774769188052,Positive
ANG Lifesciences India Ltd,Financial Year Results For The Year Ended 31.03.2025,Financial year Results for the year ended 31.03.2025,30-05-2025 20:53:21,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b5058c4d-6970-414b-98ae-4e964657fb61.pdf,0.6808,-0.014285714285714285,0.08158624172210693,0.2925101582309178,Positive
Jyothi Infraventures Ltd,"Audited Standalone & Consolidated Financial Results March 31, 2025",Please find enclosed file,30-05-2025 20:52:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e2e6218b-9100-40df-9ff0-beee0ed8ffc6.pdf,0.7845,-0.06088435374149659,-0.015484621748328209,0.2908893073530526,Positive
Kuber Udyog Ltd,"Financial Results For The Year Ended 31St March,2025.","Financial Results for the year ended 31st March,2025.",30-05-2025 20:52:10,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a2b49435-f4ed-43dc-ba61-3231a43a1e3f.pdf,0.9313,0.05412698412698413,0.041517872363328934,0.4012134569470939,Positive
B&B Realty Ltd,Financial Results For Quarter And Year Ended 31St March 2025,Audited Standalone financial results for the quarter and year ended 31st March 2025,30-05-2025 20:51:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7aa5b1ae-0fb0-4a4c-9e85-057afdb5816f.pdf,0.9287,0.02142857142857143,0.15701983869075775,0.4250145230357988,Positive
Avishkar Infra Realty Ltd,"Results- Financial Results For Mar 31, 2025","Results - Financial Results for Mar 31, 2025",30-05-2025 20:51:21,https://www.bseindia.com/xml-data/corpfiling/AttachLive/46401400-b78f-4f6e-a508-f8205e968232.pdf,0.8658,0.059103641456582645,0.07789212465286255,0.3874187298328336,Positive
Contil India Ltd,"Results-Audited Financial Results For March 31, 2025","Results-Audited Financial Results for March 31, 2025",30-05-2025 20:51:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cfe0ca2d-e71b-4bde-827c-050b7aec50a6.pdf,0.6369,0.02285714285714286,0.0036697760224342346,0.2627180756638732,Positive
Parvati Sweetners and Power Ltd,"Regulation 33(3)(D) Of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015- Submission Of Standalone Audited Financial Results Along With Audit Report, Statement Of Assets And Liabilities And Cash Flow Statement And Auditor'S Report Thereon For The Quarter/Year Ended On 31St March, 2025.","Submission of Standalone Audited Financial Results along with Audit Report, Statement of Assets and Liablities and Cash Flow Statement and Auditors Report thereon for the Quarter/Year ended .... Read More..",30-05-2025 20:50:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/427963a9-5966-4cb4-b148-de8e536ca9b3.pdf,0.7184,0.04,0.3031410574913025,0.39030231724739073,Positive
Vijay Textiles Ltd,Results-Delay in Financial Results,Delay in Results,30-05-2025 20:50:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b658d9f0-d0da-4ebc-93db-2179f458ada7.pdf,0.4588,-0.07242063492063493,-0.2724120020866394,0.08007020889781771,Neutral
CCL International Ltd,"Outcome Of Board Meeting Held On 30Th May, 2025",Financial Results as on 31.03.2025,30-05-2025 20:50:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/48e66b9b-9388-448e-924c-ef0d36658abb.pdf,0.8979,0.02096474953617811,0.10104820877313614,0.3957638874927943,Positive
Jai Corp Ltd,Audited Financial Results 31.03.2025,Audited standalone and consolidated financial results 31st March 2025,30-05-2025 20:50:07,https://www.bseindia.com/xml-data/corpfiling/AttachLive/baf091ae-4e41-4d54-9bd4-6bd3433be8a1.pdf,0.9382,0.056122448979591844,0.0539749413728714,0.608309217105739,Positive
Davin Sons Retail Ltd,Financial Results For The Half Year Ended March 2025 And Year Ended 31.03.2025,"Pursuant to the provisions of Regulation 30 (read with Part A of Schedule III) and regulation 33 of the SEBI (Listed Obligation and Disclosure Requirements) Regulations, 2015, we hereby .... Read More..",30-05-2025 20:49:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/36e00efd-f6b9-4a27-8a74-a7561c73b2da.pdf,0.8834,-0.07142857142857142,0.04574412852525711,0.3456546671290057,Positive
Naapbooks Ltd,"Qutcome Of Board Meeting Held On May 30, 2025","Approved the standalone & Consolidated Financial Results of the Company for the half Year and Year ended March 31, 2025 along with Auditors Report",30-05-2025 20:48:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ea5b237b-2707-4e4c-911b-1edf37ba4783.pdf,0.8979,-0.051948051948051945,0.0027387700974941254,0.3443972154448327,Positive
Shreenath Paper Products Ltd,Results For Financial Year Ended On 31-03-2025,"Financial Results for the financial year ended on March 31, 2025 is attached",30-05-2025 20:48:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/526915f1-d99a-400e-80d4-90a412f28628.pdf,0.91,0.10547619047619049,0.055936865508556366,0.4124239167954241,Positive
