Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
CAMLINFINE,Camlin Fine Sciences Limited,Agreements,Camlin Fine Sciences Limited has informed the Exchange about Update on Disclosure Made Pursuant To Clause 5 Of Para B Of Part A Of Schedule III Of SEBI LODR Regulations 2015.,25-Jun-2025 09:29:02,https://nsearchives.nseindia.com/corporate/CAMLINFINE_25062025092825_Disclosure_under_Reg_30_LODR_-_Update_on_Vinpai_Acquisition.pdf,0.9781,0.08495670995670997,-0.0691566914319992,0.14423323092571588,Neutral
BHEL,Bharat Heavy Electricals Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BHARAT HEAVY ELECTRICALS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,25-Jun-2025 09:25:00,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58379_1470656_25062025092459_WEB.xml,0.1943,-0.06785714285714287,-0.04065551608800888,0.27508810252674987,Negative
CAMLINFINE,Camlin Fine Sciences Limited,Acquisition,Camlin Fine Sciences Limited has informed the Exchange about Update on Acquisition of Vinpai S..A.,25-Jun-2025 09:24:05,https://nsearchives.nseindia.com/corporate/CAMLINFINE_25062025092336_Disclosure_under_Reg_30_LODR_-_Update_on_Vinpai_Acquisition.pdf,0.9753,0.08495670995670997,-0.066258504986763,0.14425511320940343,Neutral
TCI,Transport Corporation of India Limited,Updates,"Transport Corporation of India Limited has informed the Exchange regarding 'Allotment of Equity Shares under ESOP-2017-5th Tranche, 6th Tranche & 7th Tranche'.",25-Jun-2025 08:59:31,https://nsearchives.nseindia.com/corporate/ak_bansal_tcil_com_25062025085921_Intimation_ESOP_Allotment.pdf,0.9799,-0.06326530612244897,0.5319816470146179,0.07085604061934414,Neutral
DEEDEV,DEE Development Engineers Limited,Bagging/Receiving of orders/contracts,DEE Development Engineers Limited has informed the Exchange about Bagging/Receiving of orders/contracts,25-Jun-2025 09:28:15,https://nsearchives.nseindia.com/corporate/DDEL_25062025092801_BSENSESIGNED.pdf,0.9485,-0.018100649350649346,-0.27283450961112976,0.13469830344791534,Neutral
SURYAROSNI,Surya Roshni Limited,Awarding of order(s)/contract(s),Surya Roshni Limited has informed the Exchange about Awarding of order(s)/contract(s) amounted to Rs. 75.40 crores (with GST) from Gujarat Gas Limited,25-Jun-2025 09:12:14,https://nsearchives.nseindia.com/corporate/SURYAROSNI_25062025091151_Order_Received_25062025_Signed.pdf,0.9427,-0.02331349206349206,-0.039123520255088806,0.07876705855802885,Neutral
TCI,Transport Corporation of India Limited,Trading Window,"Transport Corporation of India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 08:56:21,https://nsearchives.nseindia.com/corporate/ak_bansal_tcil_com_25062025085603_TCIREG29.pdf,0.8074,0.03968253968253968,0.14989736676216125,0.0526818405070002,Neutral
KEC,KEC International Limited,Press Release,"KEC International Limited has informed the Exchange regarding a press release dated Jun 25, 2025, titled ""KEC International wins New Orders of Rs. 1,236 crores in its Civil business."".",25-Jun-2025 08:37:47,https://nsearchives.nseindia.com/corporate/KEC_25062025083713_PressRelease.pdf,0.9897,0.11058386058386059,0.852044939994812,0.1833290595904507,Neutral
TATATECH,Tata Technologies Limited,Press Release,"Tata Technologies Limited has informed the Exchange regarding a press release dated June 25, 2025, titled ""Tata Technologies and Amazon Web Services collaborate to launch the 3rd edition of InnoVent hackathon for engineering students in India, shaping the future of Smart Mobility"".",25-Jun-2025 08:49:29,https://nsearchives.nseindia.com/corporate/TTLNSE_25062025084716_PRInnovent.pdf,0.9978,0.15172811059907837,0.3385843336582184,0.0644703336452559,Neutral
LTTS,L&T Technology Services Limited,Press Release,"L&T Technology Services Limited has informed the Exchange regarding a press release dated Jun 25, 2025, titled ""L&T Technology Services Awarded USD 50 Million plus Agreement by Global Energy Major in Sustainability segment."".",25-Jun-2025 08:55:49,https://nsearchives.nseindia.com/corporate/LTTS_25062025085538_PressReleaseDSC.pdf,0.9969,0.06953002671087777,0.22971300780773163,0.22064110043184954,Positive
SUNPHARMA,Sun Pharmaceutical Industries Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Sun Pharmaceutical Industries Limited has informed the Exchange about Schedule of meet,25-Jun-2025 00:50:00,https://nsearchives.nseindia.com/corporate/SUNPHARMA456_25062025004942_IntimationSE20250625_for_Analyst_and_Investor_meeting_Signed.pdf,-0.6808,-0.0644047619047619,-0.1358124315738678,0.5170317714560599,Negative
UGROCAP,Ugro Capital Limited,Allotment of Securities,Ugro Capital Limited has informed the Exchange regarding allotment of equity shares pursuant to Rights Issue,25-Jun-2025 00:14:32,https://nsearchives.nseindia.com/corporate/UGROCAP_25062025001421_OutcomeSATC25062025Signed.pdf,0.9702,-0.02747252747252747,0.002648770809173584,0.06228081075516376,Neutral
NCLIND.NS,NCL Industries Ltd-$,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Sridhar Bhupatiraju",25-06-2025 10:18:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6B4F23B6_F2BF_42C7_A161_964320FC7ABB_101822.pdf,0.9922,-0.037244897959183676,0.06509868800640106,0.15687730173517245,Neutral
DCMSRIND.NS,DCM Shriram Industries Ltd-$,Closure of Trading Window,Closure of Trading Window,25-06-2025 10:14:14,https://www.bseindia.com/xml-data/corpfiling/AttachLive/bcc7fd95-475f-4407-9e37-ec0d6f28a1fc.pdf,0.6249,-0.023452380952380954,0.11049994826316833,0.12081499025764919,Neutral
IDEAFORGE.NS,Ideaforge Technology Ltd,Closure of Trading Window,"Intimation of Trading Window Closure for the Quarter ended June 30, 2025.",25-06-2025 10:14:47,https://www.bseindia.com/xml-data/corpfiling/AttachLive/86205cb8-1069-4d93-9025-f510bd81c1fe.pdf,0.7964,-0.012912087912087911,0.01312457025051117,0.10019676890864479,Neutral
BINANIIND.NS,Binani Industries Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Triton Trading Company Pvt Ltd",25-06-2025 10:20:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3C9D40A0_786F_475A_B136_2DBE44B7DCF7_102010.pdf,0.296,0.0,-0.0054178908467292786,0.027333640888333288,Neutral
530951,Raminfo Ltd,Closure of Trading Window,"Intimation of Closure of Trading window for the quarter ending June 30, 2025",25-06-2025 10:09:34,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8faea6a1-5b49-42bc-b7cc-cb3e338a0b9c.pdf,0.8074,0.025793650793650792,-0.04928448796272278,0.10531021030195176,Neutral
DIXON.NS,Dixon Technologies (India) Ltd,Outcome,"Pursuant to Regulations 30 and 46 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 read with Para A and Part A of schedule III of the said regulations, we .... Read More..",25-06-2025 10:09:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a5203e4c-362a-44ed-b805-ccfd3822965a.pdf,0.5267,0.18979591836734694,0.011541992425918579,0.12747801152029814,Neutral
COFORGE.NS,Coforge Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,Press Release intimation announcing Coforge Recognised as a leader in Avasant''s Airlines and Airports Digital Services 2025,25-06-2025 09:46:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/05312023-9ec3-467f-ba68-8f2bf969a9f3.pdf,0.989,0.06880466472303207,0.35431531071662903,0.04963321240980495,Neutral
523606,Sika Interplant Systems Ltd,Closure of Trading Window,Closure of Trading Window,25-06-2025 09:58:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/20fd2e05-56d5-4d0e-9ff8-c2a9f3e679f9.pdf,0.875,-0.0494047619047619,0.1363423764705658,0.0570338426459403,Neutral
523411,ADC India Communications Ltd-$,Board Meeting Intimation for Intimation Of Board Meeting Date,"ADC India Communications Ltd-has informed BSE that the meeting of the Board of Directors of the Company is scheduled on 12/08/2025 ,inter alia, to consider and approve Intimation of Board Meeting Date Read More..",25-06-2025 09:35:07,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2b32240f-e2de-49d3-9323-9d1a0b760ae1.pdf,0.4019,0.0470899470899471,0.06981831789016724,0.17264996347717504,Neutral
BHEL.NS,Bharat Heavy Electricals Ltd,Announcement under Regulation 30 (LODR)-Change in Management,Changes in Management,25-06-2025 09:32:42,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7c589728-5269-4298-8bb7-585040cf2809.pdf,-0.2732,0.02484848484848485,-0.03640390932559967,0.3724249682298212,Negative
505710,Grauer & Weil India Ltd-$,Closure of Trading Window,"The Trading Window shall close from 1st July, 2025 until 48 hours after the financial result of the Company for quarter ended 30th June, 2025 have been disseminated to the stock exchange.",25-06-2025 09:38:59,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c4826905-f14e-4ad3-999b-ee64e5589612.pdf,0.743,0.06122448979591837,0.3482084274291992,0.014919682147551516,Neutral
523411,ADC India Communications Ltd-$,Closure of Trading Window,Intimation of Closure of Trading window,25-06-2025 09:36:59,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c4c3cffa-c023-42dc-b7ad-2d480d774641.pdf,0.4019,-0.009523809523809525,0.2367689311504364,0.1422177880588032,Neutral
DEEDEV.NS,Dee Development Engineers Ltd,Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015",25-06-2025 09:28:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eeeccb5c-deb8-4da7-9d8e-77485f764410.pdf,0.9552,-0.015561224489795916,-0.29637688398361206,0.13839925969230882,Neutral
530845,Sunshield Chemicals Ltd,Closure of Trading Window,Closure of Trading Window from 1st July 2025 till the end of 48 hours after the unaudited financial results for quarter ended 30th June 2025 are approved. Date of Board Meeting will be .... Read More..,25-06-2025 09:30:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9b4f88e4-31cd-4a7c-b909-8f8fb88840a4.pdf,0.8834,0.022619047619047622,0.20035403966903687,0.024533317498933727,Neutral
VINATIORGA.NS,Vinati Organics Ltd-$,Closure of Trading Window,Intimation of Closure of Trading Window,25-06-2025 09:29:52,https://www.bseindia.com/xml-data/corpfiling/AttachLive/34a7b183-9bb2-48bf-b2da-591233914619.pdf,0.8126,-0.042346938775510205,0.08916568756103516,0.08302215441197763,Neutral
SNOWMAN.NS,Snowman Logistics Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,As enclosed,25-06-2025 09:29:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9e2e3073-e326-448f-aa12-b6c33fa28b1a.pdf,0.9538,0.02670536534172896,0.36195388436317444,0.03428140382405642,Neutral
CAMLINFINE.NS,Camlin Fine Sciences Ltd,Announcement under Regulation 30 (LODR)-Updates on Acquisition,Update on Acquisition of Vinpai S.A.,25-06-2025 09:14:01,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7af3a414-03c2-4c3f-aca7-a03538839b35.pdf,0.9756,0.0761904761904762,-0.0783618912100792,0.13955103778172107,Neutral
SURYAROSNI.NS,Surya Roshni Ltd,Announcement under Regulation 30 (LODR)-Award_of_Order_Receipt_of_Order,order received amounted to Rs.75.40 crores (with GST) from Gujarat Gas Limited,25-06-2025 09:14:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/bf7b1d15-df31-4360-b1b2-a32db6188aad.pdf,0.901,-0.020483193277310924,-0.05760838836431503,0.09324723370949259,Neutral
CAMLINFINE.NS,Camlin Fine Sciences Ltd,Update On Disclosure Made Pursuant To Clause 5 Of Para B Of Part A Of Schedule III Of SEBI LODR Regulations 2015,Update on Disclosure made pursuant to Clause 5 of Para B of Part A of Schedule III of SEBI LODR Regulations 2015.,25-06-2025 09:19:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a42272b8-5009-4583-9866-2473e037aeb8.pdf,0.9756,0.0761904761904762,-0.048818439245224,0.14694110290039153,Neutral
501148,Dalal Street Investments Ltd,Closure of Trading Window,"Closure of Trading Window w.e.f. July 1, 2025 for the Un-Audited Financial Results of Q1 of 2025-2026",25-06-2025 09:04:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ee9a7f96-2799-4628-9fe4-3f5d6f065d91.pdf,0.9313,0.02321428571428571,-0.05199819058179855,0.0755246273521866,Neutral
539682,Lucent Industries Ltd,Board Meeting Intimation for 1. Acquisition Of 100% Equity Shares Of Mobavenue Media Private Limited; 2. Change In Name Of The Company And Consequent Alteration In The Memorandum Of Association And Articles Of Association Of The Company,"Lucent Industries Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 02/07/2025 ,inter alia, to consider and approve 1. Acquisition of 100% equity .... Read More..",25-06-2025 08:37:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/88202ac5-765b-40a7-a2d4-1c6e0bad100e.pdf,0.8316,-0.00896358543417366,-0.02165619283914566,0.10069945742829345,Neutral
TATATECH.NS,Tata Technologies Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"Press Release- Tata Technologies and Amazon Web Services collaborate to launch the 3rd edition of InnoVent hackathon for engineering students in India, shaping the future of Smart Mobility",25-06-2025 08:49:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cce5cce9-3ef3-4e24-b8c4-063a3bde43e0.pdf,0.9978,0.15538641686182672,0.3647172749042511,0.07177735877224095,Neutral
LTTS.NS,L&T Technology Services Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"Pursuant to Reg 30 of the SEBI (LODR) Regulations, 2015, please find attached the copy of the press release.",25-06-2025 08:49:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cd18c7e8-6c73-46ff-a29d-a331f5fb597c.pdf,0.9965,0.07447363242817787,0.3253031373023987,0.24538000401916682,Positive
KEC.NS,KEC International Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,"We are pleased to enclose a copy of the press release with respect to new orders of Rs. 1,236 crores secured by the Company. All the orders mentioned in the enclosed press release have .... Read More..",25-06-2025 08:35:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/146cd84b-a292-48bb-9925-cc585fa11606.pdf,0.9921,0.13741078741078738,0.8546549081802368,0.19065468255425527,Neutral
538537,Omansh Enterprises Ltd,Draft Letter of Offer,"Fast Track Finsec Pvt Ltd (""Manager to the Offer"") has submitted to BSE a copy of Draft Letter of Offer to the eligible Shareholders of Omansh Enterprises Ltd (""Target Company"").",25-06-2025 07:52:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8B964676-DFBF-4B12-8B93-24FD22C804DC-075200.pdf,0.9904,0.023520483581459195,-0.07140013575553894,0.13445490320289843,Neutral
UGROCAP.NS,Ugro Capital Ltd,Announcement under Regulation 30 (LODR)-Allotment,Allotment of equity shares on rights basis.,25-06-2025 00:13:59,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6658e98f-d517-40b3-89d8-e59ac49508f9.pdf,0.969,-0.023809523809523808,-0.0014037266373634338,0.06286165624927909,Neutral
SUNPHARMA.NS,Sun Pharmaceutical Industries Ltd,Intimation,Intimation of schedule of Analyst / Institutional Investor Meeting,25-06-2025 00:57:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/23603b18-8c6c-43e5-9607-324a3590e4b7.pdf,-0.5719,-0.06362433862433862,-0.16510817408561707,0.4969756774301251,Negative
DGCONTENT,Digicontent Limited,Trading Window-XBRL,DIGICONTENT LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:55:56,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470683_25062025105555_WEB.xml,-0.3885,-0.07142857142857142,-0.025988159701228142,0.4178980624957809,Negative
TALBROAUTO,Talbros Automotive Components Limited,Trading Window-XBRL,TALBROS AUTOMOTIVE COMPONENTS LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:54:43,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470681_25062025105442_WEB.xml,-0.3885,-0.07142857142857142,-0.030806899070739746,0.41910192479406083,Negative
SHIVAMILLS,Shiva Mills Limited,Trading Window-XBRL,SHIVA MILLS LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:55:10,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470682_25062025105509_WEB.xml,-0.3885,-0.07142857142857142,-0.014552146196365356,0.4150307085088321,Negative
ASHOKLEY,Ashok Leyland Limited,Trading Window,"Ashok Leyland Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:55:46,https://nsearchives.nseindia.com/corporate/ASHOKLEY_25062025105537_22Windowclosure_June2025.pdf,0.6597,0.09464285714285714,0.17380563914775848,0.07269031597801615,Neutral
TALBROAUTO,Talbros Automotive Components Limited,Trading Window-XBRL,TALBROS AUTOMOTIVE COMPONENTS LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:54:22,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470680_25062025105421_WEB.xml,-0.3885,-0.07142857142857142,-0.030806899070739746,0.41910192479406083,Negative
TAJGVK,Taj GVK Hotels & Resorts Limited,Trading Window-XBRL,TAJ GVK HOTELS & RESORTS LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:52:56,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470679_25062025105255_WEB.xml,-0.3885,-0.07142857142857142,-0.0337032824754715,0.41983412091646877,Negative
GATECH,GACM Technologies Limited,Updates,"GACM Technologies Limited has informed the Exchange regarding 'Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015 : Strategic Acquisition of 30% Stake in WEXL Education Private Limited",25-Jun-2025 10:54:22,https://nsearchives.nseindia.com/corporate/STAMPEDE_25062025105409_GACM_wexl_LODR_Announcement.pdf,0.9493,0.00026881720430107966,0.5357612371444702,0.27379244494797084,Positive
SHIVAMILLS,Shiva Mills Limited,Trading Window,"Shiva Mills Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:52:17,https://nsearchives.nseindia.com/corporate/SHIVAMILLS_25062025105144_SMLTWC30625.pdf,0.4939,0.025793650793650792,0.13862037658691406,0.13670688416011748,Neutral
DCMSRIND,DCM Shriram Industries Limited,Trading Window-XBRL,DCM SHRIRAM INDUSTRIES LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:47:23,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470676_25062025104722_WEB.xml,-0.3885,-0.07142857142857142,-0.029749970883131027,0.41884055377010787,Negative
DGCONTENT,Digicontent Limited,Trading Window,"Digicontent Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:54:03,https://nsearchives.nseindia.com/corporate/DGCONTENT_25062025105349_DCLclosureofwindowtradingJune2025.pdf,0.0516,-0.04138361638361638,-0.04988952353596687,0.3078432033008822,Negative
JMFINANCIL,JM Financial Limited,Spurt in Volume,"Significant increase in volume has been observed in JM Financial Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. JM Financial Limited has submitted their response.",25-Jun-2025 10:49:03,https://nsearchives.nseindia.com/corporate/JMFINANCIL_25062025104837_ClarificationletterNSEupload.pdf,0.9755,0.06701680672268909,-0.03144901990890503,0.04969055709818826,Neutral
ESAFSFB,ESAF Small Finance Bank Limited,Trading Window-XBRL,ESAF SMALL FINANCE BANK LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:39:59,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470674_25062025103959_WEB.xml,-0.3885,-0.1607142857142857,-0.03687196969985962,0.43846618003504617,Negative
KRYSTAL,Krystal Integrated Services Limited,General Updates,"Krystal Integrated Services Limited has informed the Exchange about Intimation under Regulation 30 of SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015",25-Jun-2025 10:47:11,https://nsearchives.nseindia.com/corporate/KISL123_25062025104653_Reg30mahaMumbaiMetro25062025.pdf,0.4767,-0.03903609831029185,-0.02512003481388092,0.19490130283414125,Neutral
TALBROAUTO,Talbros Automotive Components Limited,Trading Window,"Talbros Automotive Components Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:44:39,https://nsearchives.nseindia.com/corporate/TALBROAUTO_25062025104358_Tradingwindowclosuresigned.pdf,0.743,0.017460317460317457,-0.10657456517219543,0.13739344176697352,Neutral
KRYSTAL,Krystal Integrated Services Limited,General Updates,Krystal Integrated Services Limited has informed the Exchange about Intimation regarding the dispatch of letter to identified shareholders for updating of KYC details and email address.,25-Jun-2025 10:39:39,https://nsearchives.nseindia.com/corporate/KISL123_25062025103920_Finalletter.pdf,0.6369,-0.0053426248548199716,-0.03579821065068245,0.049211643054231646,Neutral
VMM,Vishal Mega Mart Limited,General Updates,Vishal Mega Mart Limited has informed the Exchange about General Updates,25-Jun-2025 10:38:40,https://nsearchives.nseindia.com/corporate/VMMP2024_25062025103623_Regulation_30_Disclosure_June_25_2025.pdf,-0.9371,-0.027083333333333327,-0.14357692003250122,0.5755470225254694,Negative
INDOWIND,Indowind Energy Limited,Trading Window-XBRL,INDOWIND ENERGY LIMITED has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:32:11,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470671_25062025103211_WEB.xml,0.0516,-0.07142857142857142,-0.016142696142196655,0.3054099799922534,Negative
ESAFSFB,ESAF Small Finance Bank Limited,Trading Window,"ESAF Small Finance Bank Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:33:25,https://nsearchives.nseindia.com/corporate/esfb_25062025103301_Intimation_on_Closure_of_Trading_Window_for_Insiders.pdf,0.6249,-0.06071428571428571,0.043970197439193726,0.14491828039543966,Neutral
INDOWIND,Indowind Energy Limited,Trading Window,"Indowind Energy Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:31:10,https://nsearchives.nseindia.com/corporate/INDOWIND_25062025103102_TWC.pdf,0.8074,0.025793650793650792,-0.009629182517528534,0.09537649983115609,Neutral
IDEAFORGE,Ideaforge Technology Limited,Trading Window-XBRL,ideaForge Technology Limited has informed the Exchange about Closure of Trading Window,25-Jun-2025 10:25:00,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470670_25062025102459_WEB.xml,-0.2263,-0.07142857142857142,-0.006724372506141663,0.37253422570143424,Negative
PFC,Power Finance Corporation Limited,Trading Window,"Power Finance Corporation Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",25-Jun-2025 10:30:32,https://nsearchives.nseindia.com/corporate/PFC2023_25062025103002_INTIMATION_25062025.pdf,0.7964,0.06785714285714287,-0.12121860682964325,0.11761886437705582,Neutral
