Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
INDIASHLTR,India Shelter Finance Corporation Limited,Notice Of Shareholders Meetings-XBRL,INDIA SHELTER FINANCE CORPORATION LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 28-Jul-2025,04-Jul-2025 14:08:09,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477243_04072025020808_WEB.xml,-0.3885,-0.010714285714285704,-0.0020996443927288055,0.3997924821387444,Negative
IRB,IRB Infrastructure Developers Limited,Updates,IRB Infrastructure Developers Limited has informed the Exchange regarding 'Update on Non-Binding Offer from IRB Infrastructure Trust to IRB InvIT Fund'.,04-Jul-2025 14:06:59,https://nsearchives.nseindia.com/corporate/IRB_04072025140440_SE_Discl_Update_Zenith_sd.pdf,0.9986,-0.020804988662131523,0.25812992453575134,0.21002516696855866,Positive
ORIENTELEC,Orient Electric Limited,Copy of Newspaper Publication,Orient Electric Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 14:07:53,https://nsearchives.nseindia.com/corporate/OEL_04072025140742_NewspaperPublication04072025.pdf,-0.8481,0.005357142857142864,-0.009915396571159363,0.5134316874342305,Negative
SUNDRMBRAK,Sundaram Brake Linings Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Sundaram Brake Linings Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 14:06:33,https://nsearchives.nseindia.com/corporate/SUNDRMBRAK_04072025140624_Reg7430062025.pdf,0.8225,0.05766369047619048,0.02409432828426361,0.07680737879304661,Neutral
BIRLAMONEY,Aditya Birla Money Limited,Copy of Newspaper Publication,Aditya Birla Money Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 14:05:41,https://nsearchives.nseindia.com/corporate/BIRLAMONEY_04072025140452_ABML_AGM_Post_Advt_04072025_Sgd.pdf,-0.8176,0.021000000000000005,0.058344315737485886,0.4856077877476811,Negative
MAHABANK,Bank of Maharashtra,Disclosure of material issue,Bank of Maharashtra has disclosed provisional business figures as on 30.06.2025,04-Jul-2025 14:01:15,https://nsearchives.nseindia.com/corporate/MAHABANK_04072025140057_LettertoSE_Provisional_Figures_04072025.pdf,0.8271,0.0925925925925926,-0.00323452427983284,0.07550899711488576,Neutral
VMART,V-Mart Retail Limited,Shareholders meeting,"V-Mart Retail Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 29, 2025",04-Jul-2025 13:57:10,https://nsearchives.nseindia.com/corporate/VMART_04072025135637_FinalNotice.pdf,0.9836,0.027627987954074916,0.047136809676885605,0.03678789329021076,Neutral
VINYLINDIA,Vinyl Chemicals (India) Limited,Copy of Newspaper Publication,Vinyl Chemicals (India) Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 13:47:20,https://nsearchives.nseindia.com/corporate/VINYLINDIA_04072025134711_Vinyl_newspaper_AGM_Post.pdf,-0.3818,0.03051948051948052,0.2371874451637268,0.33004647098919015,Negative
COMPINFO,Compuage Infocom Limited,Corporate Insolvency Resolution Process-XBRL,COMPUAGE INFOCOM LIMITED has informed the Exchange about Corporate Insolvency Resolution Process for the event related to Prior or Post-facto intimation of the meetings of Committee of Creditors,04-Jul-2025 13:37:44,https://nsearchives.nseindia.com/corporate/xbrl/CIRP_1477232_04072025013743_WEB.xml,-0.3885,-0.014285714285714285,0.010514747351408005,0.39732697367561715,Negative
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MANAKSIA COATED METALS & INDUSTRIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04-Jul-2025 13:43:11,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59041_1477240_04072025014310_WEB.xml,0.1943,-0.023809523809523808,-0.046319834887981415,0.2677320484108868,Negative
STANLEY,Stanley Lifestyles Limited,Alteration Of Capital and Fund Raising-XBRL,STANLEY LIFESTYLES LIMITED has informed the Exchange regarding Allotment of Securities,04-Jul-2025 13:33:06,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1477231_04072025013305_WEB.xml,-0.1111,-0.07142857142857142,-0.006741294637322426,0.34353982971597996,Negative
LLOYDSENT,Lloyds Enterprises Limited,"Agreements,Contracts,Arrangements,MOU-XBRL",LLOYDS ENTERPRISES LIMITED has informed the Exchange regarding LLP Agreement,04-Jul-2025 13:18:01,https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1477230_04072025011800_WEB.xml,0.1449,-0.07142857142857142,0.024606522172689438,0.27189392032091103,Negative
ZYDUSWELL,Zydus Wellness Limited,General Updates,"Zydus Wellness Limited has informed the Exchange about update on Special Leave Petition filed against Zydus Wellness Products Limited, a wholly owned subsidiary",04-Jul-2025 13:31:02,https://nsearchives.nseindia.com/corporate/ZYDUSWELL_04072025133049_SEIntimationReg04072025.pdf,0.9901,0.044097222222222225,-0.016416557133197784,0.047539896750781296,Neutral
KPIGREEN,KPI Green Energy Limited,Updates,KPI Green Energy Limited has informed the Exchange regarding 'repeat Letter of Award  for a total of 100 MW Solar Power Project under CPP Segment. Disclosure is attached herewith.'.,04-Jul-2025 13:14:20,https://nsearchives.nseindia.com/corporate/KPIGLOBAL_04072025131407_4_KPI_CPP_100MW_04072025_signed.pdf,0.9941,0.02430823680823681,0.4045424461364746,0.05779455389393495,Neutral
INNOVACAP,Innova Captab Limited,Shareholders meeting,Innova Captab Limited has informed the Exchange about Shareholders meeting,04-Jul-2025 13:28:15,https://nsearchives.nseindia.com/corporate/INNOVACAPTAB_04072025132702_Intimation_Annual_Reports_signed.pdf,0.8271,0.022724089635854348,0.06588935852050781,0.07220398006172074,Neutral
ARCHIES,Archies Limited,Resignation,"Archies Limited has informed the Exchange regarding Resignation of  Mr. Arun Singhal as Non- Executive Independent Director of the company w.e.f. September 22, 2024.",04-Jul-2025 13:11:49,https://nsearchives.nseindia.com/corporate/pankaj_04072025131121_Intimation_of_Resignation_of_Arun_Singhal.pdf,-0.9904,0.004961820586820594,-0.22361642122268677,0.6022617950709064,Negative
NUVAMA,Nuvama Wealth Management Limited,News Verification,The Exchange has sought clarification from Nuvama Wealth Management Limited with respect to recent news item captioned Jane Street effect: Nuvama shares slump 7% after Sebi order. What's the connection?.  The response from the Company is awaited.,04-Jul-2025 13:10:50,-,0.7579,-0.03571428571428571,-0.42503607273101807,0.04635693993909019,Neutral
GRPLTD,GRP Limited,Notice Of Shareholders Meetings-XBRL,GRP LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025,04-Jul-2025 13:07:13,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477229_04072025010712_WEB.xml,-0.3885,-0.010714285714285704,0.010319923982024193,0.396687500638089,Negative
HAPPYFORGE,Happy Forgings Limited,Copy of Newspaper Publication,Happy Forgings Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 13:06:42,https://nsearchives.nseindia.com/corporate/9876964720_04072025130545_IntimationofNPadNotice.pdf,0.765,0.19155844155844157,0.09655056893825531,0.1537020842808408,Neutral
HIRECT,Hind Rectifiers Limited,General Updates,Hind Rectifiers Limited has informed the Exchange about General Updates (web-link of the Annual Report 2024-25).,04-Jul-2025 13:03:29,https://nsearchives.nseindia.com/corporate/HIRECT_04072025130320_Weblink_Annual_Report.pdf,0.7579,0.04464285714285716,0.18560397624969482,0.14480966168812345,Neutral
MICEL,MIC Electronics Limited,Outcome of Board Meeting,"MIC Electronics Limited has informed the Exchange regarding  Board meeting held on July 04, 2025.",04-Jul-2025 13:03:11,https://nsearchives.nseindia.com/corporate/MICEL_04072025130258_Results_JUne_30.pdf,0.8779,0.02238389182833628,-0.35222843289375305,0.1640796879395886,Neutral
HEG,HEG Limited,Copy of Newspaper Publication,HEG Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 13:04:13,https://nsearchives.nseindia.com/corporate/HEG_04072025130402_Stockletternewspaper04072025.pdf,0.9545,0.007119047619047625,0.07842782884836197,0.1596595754727012,Neutral
PRECAM,Precision Camshafts Limited,Press Release,"Precision Camshafts Limited has informed the Exchange regarding a press release dated July 04, 2025, titled ""Intimation regarding Copies of AGM Notice published in newspaper under Regulation 30 and 47 of SEBI (LODR) Regulation 2015 and in compliance with section 108 of the Companies Act 2013 and rules made thereunder. "".",04-Jul-2025 13:04:12,https://nsearchives.nseindia.com/corporate/PRECAMS_04072025130358_NSE.pdf,0.6249,-0.027210884353741496,-0.04533611610531807,0.039453300214067205,Neutral
EMAMIPAP,Emami Paper Mills Limited,Copy of Newspaper Publication,"In continuation to our letter dated 3rd July, 2025 and pursuant to Regulation 30 & other applicable Regulations, if any, of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015, we are submitting herewith copies of newspaper advertisement regarding the Notice of Postal Ballot and Remote E-voting information, as published in Business Standard (English newspaper-All India edition) and Aajkaal (Bengali vernacular newspaper-Kolkata edition) today i.e. Friday,4th July,2025.",04-Jul-2025 13:03:07,https://nsearchives.nseindia.com/corporate/GAICH_04072025125949_epml_publication_postal_ballot_notice_04072025_ocr_signed.pdf,0.9643,0.025,-0.019567109644412994,0.058814881983399375,Neutral
SHAH,Shah Metacorp Limited,Committee Meeting Updates,"Shah Metacorp Limited has informed the Exchange regarding Outcome of Committee Meeting held on July 04, 2025.",04-Jul-2025 13:02:38,https://nsearchives.nseindia.com/corporate/GAL_04072025130214_1.pdf,0.9792,0.0037250384024577654,0.016337312757968903,0.05036705208854286,Neutral
DBL,Dilip Buildcon Limited,General Updates,Dilip Buildcon Limited has informed the Exchange about General Updates,04-Jul-2025 12:59:49,https://nsearchives.nseindia.com/corporate/DBL_04072025125921_Disclosure04072025.pdf,0.6597,0.052747252747252754,0.20315617322921753,0.07372845951620038,Neutral
MICEL,MIC Electronics Limited,Outcome of Board Meeting,"MIC Electronics Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2025.",04-Jul-2025 12:58:48,https://nsearchives.nseindia.com/corporate/MICEL_04072025125524_Results_JUne_30.pdf,0.8779,0.021584467120181413,-0.3080674707889557,0.1532006198153474,Neutral
PASUPTAC,Pasupati Acrylon Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Pasupati Acrylon Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 12:57:14,https://nsearchives.nseindia.com/corporate/PASUPTAC_04072025125642_Regulation74Disclosure30062025.pdf,0.9022,-0.04468031968031967,0.0435284748673439,0.0724953621503803,Neutral
AVADHSUGAR,Avadh Sugar & Energy Limited,Copy of Newspaper Publication,Avadh Sugar & Energy Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 12:57:56,https://nsearchives.nseindia.com/corporate/AVADHSUGAR_04072025125706_AselpreAGM.pdf,0.9173,-0.0017686261107313654,-0.037830863147974014,0.08047805463561986,Neutral
GRPLTD,GRP Limited,Copy of Newspaper Publication,"GRP Limited has submitted copy of Newspaper Publication for notice of the Annual General Meeting of the Company scheduled to be held on Friday, 25th July, 2025 at 12:30 p.m. (IST) through Video Conference (""VC"")/ Other Audio- Visual Means (""OAVM""), published in Financial Express (English) and Gujaratmitra (Gujarati) newspapers on 04th July, 2025.",04-Jul-2025 12:57:49,https://nsearchives.nseindia.com/corporate/GRPLTD_04072025125742_Newspaper_Publication_Notice_of_AGM.pdf,-0.2263,-0.0244047619047619,-0.03356936201453209,0.36984822135901163,Negative
PNBGILTS,PNB Gilts Limited,Copy of Newspaper Publication,PNB GILTS LTD. has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 12:57:06,https://nsearchives.nseindia.com/corporate/PNBGILTS_04072025125655_STX_NP_040725.pdf,0.9878,0.0730573593073593,-0.004539936780929565,0.1604276141940258,Neutral
BFINVEST,BF Investment Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","BF Investment Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 12:56:10,https://nsearchives.nseindia.com/corporate/BFINVEST_04072025125556_Certificate_ur_74_5_BFIL_30062025.pdf,0.7351,-0.008087027914614114,-0.00895664095878601,0.12006969257738004,Neutral
RHL,Robust Hotels Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Robust Hotels Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 12:52:26,https://nsearchives.nseindia.com/corporate/ROBUSTHOTELS_04072025125205_RTAcoveringletter.pdf,0.9661,0.04936974789915966,-0.15639127790927887,0.08768785495913328,Neutral
ADVENZYMES,Advanced Enzyme Technologies Limited,Copy of Newspaper Publication,Advanced Enzyme Technologies Limited has informed the Exchange about Copy of Newspaper Publication,04-Jul-2025 12:55:06,https://nsearchives.nseindia.com/corporate/AETL_04072025125454_Newspaper040725.pdf,0.0258,0.10952380952380954,-0.04615526646375656,0.28318351826937427,Negative
ANGELONE,Angel One Limited,Monthly Business Updates,Angel One Limited has informed the Exchange regarding Monthly Business Updates for the month of June 2025,04-Jul-2025 12:51:21,https://nsearchives.nseindia.com/corporate/ANGEL8896_04072025125104_July042025Intimationofbusinessupdates_Corrigendum.pdf,0.886,-0.021541353383458646,-0.06165258586406708,0.10177892260376675,Neutral
KRBL,KRBL Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,KRBL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04-Jul-2025 12:50:04,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59040_1477219_04072025125003_WEB.xml,0.1943,-0.023809523809523808,-0.03183797001838684,0.2640616752244177,Negative
NETWEB,Netweb Technologies India Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Netweb Technologies India Limited has informed the Exchange about Schedule of meet,04-Jul-2025 12:48:01,https://nsearchives.nseindia.com/corporate/NETWEB1234_04072025124746_Intimation_Monarch.pdf,-0.296,-0.10440476190476189,0.15797457098960876,0.3553675506938071,Negative
WINSOME,Winsome Yarns Limited,General Updates,Winsome Yarns Limited has informed the Exchange about General Updates,04-Jul-2025 12:49:11,https://nsearchives.nseindia.com/corporate/WINSOMYARN_04072025124843_CoC_Meeting_Outcome.pdf,0.8442,0.035560492139439515,0.23113606870174408,0.02404460395348451,Neutral
LLOYDSENT,Lloyds Enterprises Limited,Acquisition-XBRL,LLOYDS ENTERPRISES LIMITED has informed the Exchange regarding Acquisition,04-Jul-2025 12:49:05,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477215_04072025124905_WEB.xml,-0.3885,-0.07142857142857142,0.024509195238351822,0.20521299854878866,Negative
KRBL,KRBL Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,KRBL LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,04-Jul-2025 12:47:41,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59039_1477213_04072025124741_WEB.xml,0.1943,-0.023809523809523808,-0.03183797001838684,0.2640616752244177,Negative
INDIACEM,The India Cements Limited,Sale or disposal-XBRL,THE INDIA CEMENTS LIMITED has informed the Exchange regarding Sale or disposal of unit(s)/division(s)/subsidiary,04-Jul-2025 12:47:35,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477211_04072025124734_WEB.xml,-0.3885,-0.07142857142857142,-0.07991494983434677,0.4311714954397508,Negative
JSWSTEEL,JSW Steel Limited,Notice Of Shareholders Meetings-XBRL,JSW STEEL LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025,04-Jul-2025 12:46:52,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477210_04072025124651_WEB.xml,-0.3885,-0.010714285714285704,0.013844748958945274,0.39580636591943247,Negative
KRBL,KRBL Limited,Change in Director(s),KRBL Limited has informed the Exchange regarding Change in Director(s) of the company.,04-Jul-2025 12:46:30,https://nsearchives.nseindia.com/corporate/BIBHU_04072025124606_Reg30_App_DR_Dogra_Sd.pdf,0.9875,0.03674388674388675,0.2180328071117401,0.2087414026210514,Positive
DCBBANK,DCB Bank Limited,Alteration Of Capital and Fund Raising-XBRL,DCB BANK LIMITED has informed the Exchange regarding Allotment of Securities,04-Jul-2025 12:44:19,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1477207_04072025124418_WEB.xml,-0.1111,-0.07142857142857142,-0.007702747359871864,0.3438608379809984,Negative
KRBL,KRBL Limited,Appointment,"KRBL Limited has informed the Exchange regarding Appointment of  Mr. Desh Raj Dogra as Non- Executive Independent Director of the company w.e.f. July 04, 2025.",04-Jul-2025 12:44:10,https://nsearchives.nseindia.com/corporate/BIBHU_04072025124130_Reg30_App_DR_Dogra_Sd.pdf,0.9875,0.035776942355889726,0.12502099573612213,0.18529325487881082,Neutral
NATHBIOGEN,Nath Bio-Genes (India) Limited,Board Meeting Intimation,NATH BIO-GENES (INDIA) LIMITED has informed the Exchange about Board Meeting to be held on 11-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,04-Jul-2025 12:43:49,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59038_1477206_04072025124348_WEB.xml,-0.3885,-0.03571428571428571,0.04536329209804535,0.3929231002117906,Negative
IXIGO,Le Travenues Technology Limited,Board Meeting Intimation,LE TRAVENUES TECHNOLOGY LIMITED has informed the Exchange about Board Meeting to be held on 16-Jul-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2025 and Other business.,04-Jul-2025 12:43:47,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59037_1477204_04072025124347_WEB.xml,-0.3885,-0.06547619047619048,0.03410191088914871,0.4016918278244279,Negative
FEDERALBNK,The Federal Bank  Limited,Product launch,The Federal Bank  Limited has informed the Exchange about Product launch,04-Jul-2025 12:43:28,https://nsearchives.nseindia.com/corporate/FEDERALBNK_04072025124250_FBL_ExchangeDisclosure_NRE_NRO_Current_Draft_040725.pdf,0.5267,-0.014021164021164014,0.40332722663879395,0.07029188291257021,Neutral
SHREERAMA,Shree Rama Multi-Tech Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Shree Rama Multi-Tech Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 12:42:59,https://nsearchives.nseindia.com/corporate/SHREERAMA_04072025124248_Certificate7430062025.pdf,-0.8591,-0.055026455026455014,0.08187437802553177,0.5053004848652258,Negative
TVTODAY,TV Today Network Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","TV Today Network Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended June 30, 2025",04-Jul-2025 12:42:46,https://nsearchives.nseindia.com/corporate/TVTODAY_04072025124224_SE_Intimation_74.pdf,0.9729,-0.0002164502164502119,-0.017345376312732697,0.06115028894286906,Neutral
DCBBANK,DCB Bank Limited,ESOP/ESOS/ESPS,DCB Bank Limited has informed the Exchange regarding Allotment of 13300  Shares.,04-Jul-2025 12:41:50,https://nsearchives.nseindia.com/corporate/ujwal727_04072025124132_BSENSELetterAllotmentOfSharesESOP04072025.pdf,0.9628,0.004591836734693873,0.191351056098938,0.010526398506943091,Neutral
SURAKSHA,Suraksha Diagnostic Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Suraksha Diagnostic Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",04-Jul-2025 12:40:48,https://nsearchives.nseindia.com/corporate/SURAKSHA_04072025124003_Reg_74_5_-Suraksha.pdf,0.4404,0.028388798701298706,-0.13755610585212708,0.21860398899564495,Negative
IKS,Inventurus Knowledge Solutions Limited,Disclosure under SEBI Takeover Regulations,"Rekha Jhunjhunwala has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",04-Jul-2025 12:40:24,https://nsearchives.nseindia.com/corporate/team_bbodade_08052025181209_IKS.pdf,0.5267,0.0,-0.02297956682741642,0.026065059169381843,Neutral
SAMPANN,Sampann Utpadan India Limited,Disclosure under SEBI Takeover Regulations,"Sachin Agarwal, Shikha Agarwal, Aanjanayae Agarwal, Anadyae Agarwal, Samast Vikas Ltd, Superteck Printing Private Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",04-Jul-2025 12:40:18,https://nsearchives.nseindia.com/corporate/team_bbodade_07052025184902_SAMPANN1.pdf,0.5267,0.0,-0.013812119141221046,0.028315185918659003,Neutral
SICALLOG,Sical Logistics Limited,Disclosure under SEBI Takeover Regulations," Pristine Malwa Logistics Park Private Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",04-Jul-2025 12:40:16,https://nsearchives.nseindia.com/corporate/team_bbodade_09052025165044_Sical.pdf,0.5423,-0.008627087198515768,0.060640934854745865,0.04902807317667804,Neutral
RCF,Rashtriya Chemicals and Fertilizers Limited,Disclosure under SEBI Takeover Regulations,"Rashtriya Chemicals and Fertilizers Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",04-Jul-2025 12:40:14,https://nsearchives.nseindia.com/corporate/team_bbodade_08052025180613_RCF.pdf,0.9477,-0.014022209674383583,-0.045564308762550354,0.12273747385735007,Neutral
PTC,PTC India Limited,Disclosure under SEBI Takeover Regulations,"Power finance Corporation Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",04-Jul-2025 12:40:11,https://nsearchives.nseindia.com/corporate/team_bbodade_08052025180813_PTC.PDF,0.8316,0.008701298701298701,-0.08941023796796799,0.08730036027481808,Neutral
WINDLAS,Windlas Biotech Limited,General Updates,Windlas Biotech Limited has informed the Exchange about General Updates on Newspaper Publication,04-Jul-2025 12:39:37,https://nsearchives.nseindia.com/corporate/WINDLAS_04072025123917_PRE-DESPATCH_040725_UP.pdf,0.1027,0.0007142857142857214,0.029343165457248688,0.26684597598356863,Negative
MANKIND,Mankind Pharma Limited,Copy of Newspaper Publication,Newspaper Advertisement for information regarding the 34th Annual General Meeting of Mankind Pharma Limited,04-Jul-2025 12:38:00,https://nsearchives.nseindia.com/corporate/MANKIND2_04072025123716_IntimationofNewspaperadvertisementforAGM.pdf,0.4404,-0.003328653328653325,0.10409152507781982,0.16454145464758793,Neutral
CUMMINSIND,Cummins India Limited,Copy of Newspaper Publication,"Cummins India Limited has informed the Exchange about Copy of Newspaper Publication dated July 04, 2025 for  Information regarding 64th AnnualGeneral Meeting ( AGM ) to be held through video conference/ other audio visualmeans .",04-Jul-2025 12:38:24,https://nsearchives.nseindia.com/corporate/CUMMINSIND_04072025123806_SignedCombineSEIntimationPreDispatch64thAGM04July2025.pdf,-0.34,-0.019775132275132265,0.04179968312382698,0.3785046944020207,Negative
