Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
DOLLAR,Dollar Industries Limited,Updates,Dollar Industries Limited has informed the Exchange regarding 'Intimation of Book Closure for 32nd Annual General Meeting (AGM) of the Company'.,03-Jul-2025 20:48:17,https://nsearchives.nseindia.com/corporate/DOLLAR_03072025204746_DIL__Letter_for_closure_of_register_-AGM_2025.pdf,0.8519,0.15816326530612246,0.2801686227321625,0.21465318832762392,Positive
LUMAXIND,Lumax Industries Limited,General Updates,Lumax Industries Limited has informed the Exchange about Communication to Shareholders regarding Tax Deduction at Source on Dividend for FY 2024-25.,03-Jul-2025 20:46:30,https://nsearchives.nseindia.com/corporate/LUMAXIND_03072025204538_LILSETDSCommunication.pdf,0.985,-0.009142015392015389,0.21761587262153625,0.19883078644386332,Neutral
DOLLAR,Dollar Industries Limited,Record Date,Dollar Industries Limited has informed the Exchange that Record date for the purpose of Dividend  is 18-Jul-2025.,03-Jul-2025 20:44:13,https://nsearchives.nseindia.com/corporate/DOLLAR_03072025204346_DIL__Letter_for_closure_of_register_-AGM_2025.pdf,0.8519,0.1761904761904762,0.34610995650291443,0.2347460560702142,Positive
CAPACITE,Capacit'e Infraprojects Limited,General Updates,Capacite Infraprojects Limited has informed the Exchange about Letters sent to Shareholders,03-Jul-2025 20:36:34,https://nsearchives.nseindia.com/corporate/CAPACITE_03072025203626_IntimationLettertoshareholders.pdf,0.9756,0.08285714285714287,0.28496602177619934,0.031716724870886115,Neutral
ATGL,Adani Total Gas Limited,Copy of Newspaper Publication,Adani Total Gas Limited has informed the Exchange about Copy of Newspaper Publication for Postal Ballot Notice,03-Jul-2025 20:36:52,https://nsearchives.nseindia.com/corporate/ATGL2024_03072025203547_ATGL_Intimation_Newspaper_Advt_PBN_03072025.pdf,0.9756,0.025793650793650792,-0.060777634382247925,0.06613381877191479,Neutral
MUTHOOTCAP,Muthoot Capital Services Limited,Board Meeting Intimation,MUTHOOT CAPITAL SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 09-Jul-2025 to consider Fund raising.,03-Jul-2025 20:34:56,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59024_1477071_03072025083455_WEB.xml,-0.3885,-0.07142857142857142,0.015907801687717438,0.40743294131968705,Negative
NITCO,Nitco Limited,General Updates,"Nitco Limited has informed the Exchange about additional details required for Corporate Announcement filed under Regulation 30 of SEBI (LODR) Regulations, 2015 - Disclosure of appointment of Cost Auditor",03-Jul-2025 20:34:47,https://nsearchives.nseindia.com/corporate/NITCO_03072025203434_Stock_Exchange_letter_Cost_Auditor_Appnt.pdf,-0.0516,0.05823129251700679,-0.00212256982922554,0.301769917906618,Negative
HAPPYFORGE,Happy Forgings Limited,General Updates,"Happy Forgings Limited has informed the Exchange about sending letters to shareholders who have not registered their email ID pursuant to Regulation 36(1)(b) of SEBI (LODR) Regulations, 2015",03-Jul-2025 20:28:23,https://nsearchives.nseindia.com/corporate/9876964720_03072025202753_intimationnonemail.pdf,0.8555,0.21883116883116882,0.1361507624387741,0.008299635833346974,Neutral
VERANDA,Veranda Learning Solutions Limited,Updates,Veranda Learning Solutions Limited has informed the Exchange regarding 'Intimation of allotment of Equity shares for consideration other than cash on a preferential basis.'.,03-Jul-2025 20:26:26,https://nsearchives.nseindia.com/corporate/Verandaipo_03072025202416_Reg30.pdf,0.9952,0.023511904761904765,0.02076546847820282,0.15869478519275076,Neutral
MUTHOOTCAP,Muthoot Capital Services Limited,Committee Meeting Updates,"Muthoot Capital Services Limited has informed the Exchange regarding Committee Meeting to be held on July 09, 2025.",03-Jul-2025 20:31:23,https://nsearchives.nseindia.com/corporate/MUTHOOTCAPS_03072025202931_SE_Intimation.pdf,-0.4939,-0.018214285714285718,0.24952013790607452,0.36473281587617734,Negative
CLSEL,Chaman Lal Setia Exports Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,CHAMAN LAL SETIA EXPORTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,03-Jul-2025 20:21:24,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59023_1477061_03072025082123_WEB.xml,0.1943,-0.023809523809523808,-0.06880868226289749,0.273325417567009,Negative
INDIACEM,The India Cements Limited,Analysts/Institutional Investor Meet/Con. Call Updates,The India Cements Limited has informed the Exchange about Schedule of meet,03-Jul-2025 20:25:20,https://nsearchives.nseindia.com/corporate/INDIACEM_03072025202312_seletteronearingscall03072025.pdf,0.3818,0.015343915343915347,0.1030016839504242,0.1757247341512372,Neutral
AWL,AWL Agri Business Limited,General Updates,AWL Agri Business Limited has informed the Exchange about quarterly updates for Q1FY26,03-Jul-2025 20:09:25,https://nsearchives.nseindia.com/corporate/AWL_03072025200839_SEQuarterlyupdatesletter.pdf,0.9942,0.11801132657297041,0.38708579540252686,0.3689133381832791,Positive
SIGNPOST,Signpost India Limited,Action(s) taken or orders passed,Signpost India Limited has informed the Exchange about Action(s) taken or orders passed,03-Jul-2025 20:09:57,https://nsearchives.nseindia.com/corporate/SIGNPOST_03072025200946_Intimation_letter_of_Reciept_of_Court_Order_karnataka.pdf,0.9729,0.09195526695526696,-0.040002815425395966,0.04836995195989402,Neutral
M&M,Mahindra & Mahindra Limited,Updates,Mahindra & Mahindra Limited has informed the Exchange regarding 'Transfer of Equity Shares by Mahindra & Mahindra Employees  Stock Option Trust to the Stock Option Grantees'.,03-Jul-2025 20:16:49,https://nsearchives.nseindia.com/corporate/Shaibya_03072025201641_Employeeslist03072025.pdf,0.9738,0.05396825396825397,-0.015870966017246246,0.04972350062467745,Neutral
NIITLTD,NIIT Limited,Alteration Of Capital and Fund Raising-XBRL,NIIT Limited has informed the Exchange regarding Allotment of Securities,03-Jul-2025 20:00:23,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1477054_03072025080022_WEB.xml,0.0772,-0.07142857142857142,-0.017624707892537117,0.2992664890467056,Negative
NAZARA,Nazara Technologies Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Nazara Technologies Limited informs the Exchange about Schedule of meet(s).,03-Jul-2025 19:59:42,https://nsearchives.nseindia.com/corporate/NAZARA_03072025195846_IntimationInvestorMeet.pdf,0.8481,0.016170634920634926,0.06855747103691101,0.06760114762877661,Neutral
DOLLAR,Dollar Industries Limited,Shareholders meeting,"Dollar Industries Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025",03-Jul-2025 19:59:37,https://nsearchives.nseindia.com/corporate/DOLLAR_03072025195759_notice_merged.pdf,0.9786,0.031981981981981995,0.05285302549600601,0.035735358320834354,Neutral
NIITLTD,NIIT Limited,ESOP/ESOS/ESPS,"With reference to the above, we would like to inform you that the Share Allotment Committee of the Company on July 3, 2025, has allotted 2,52,002 (Two Lakhs Fifty Two Thousand and Two only) Equity Shares of Rs. 2/- each in accordance with the terms of ESOP-2005",03-Jul-2025 19:53:16,https://nsearchives.nseindia.com/corporate/RARORA_03072025195248_SEESOPAllotment03072025.pdf,0.9712,-0.024553571428571428,0.04850057512521744,0.049984050585968165,Neutral
CAPACITE,Capacit'e Infraprojects Limited,Shareholders meeting,"Capacite Infraprojects Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025",03-Jul-2025 20:00:28,https://nsearchives.nseindia.com/corporate/CAPACITE_03072025195955_IntimationAnnualReport.pdf,0.9896,0.057440476190476195,-0.05587157607078552,0.055077867589110374,Neutral
DLF,DLF Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","DLF Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",03-Jul-2025 19:51:43,https://nsearchives.nseindia.com/corporate/DLF_03072025195128_Letter.pdf,0.9682,0.004642857142857155,0.08883486688137054,0.03480223335453447,Neutral
NUCLEUS,Nucleus Software Exports Limited,Notice Of Shareholders Meetings-XBRL,NUCLEUS SOFTWARE EXPORTS LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 28-Jul-2025,03-Jul-2025 19:46:08,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477050_03072025074607_WEB.xml,-0.3885,-0.010714285714285704,0.005417691543698311,0.3979129872220967,Negative
M&M,Mahindra & Mahindra Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Mahindra & Mahindra Limited has informed the Exchange about Schedule of meet,03-Jul-2025 19:51:42,https://nsearchives.nseindia.com/corporate/Shaibya_03072025195107_UpcomingAnalystMeet03072025.pdf,0.128,-0.013644688644688641,-0.0814378559589386,0.2910867387490831,Negative
GRPLTD,GRP Limited,Shareholders meeting,"GRP Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025",03-Jul-2025 19:48:18,https://nsearchives.nseindia.com/corporate/GRPLTD_03072025194807_Notice_of_AGM_24-25.pdf,0.9806,0.017718715393134007,0.009607885032892227,0.15109630442283317,Neutral
VEDL,Vedanta Limited,Updates,Vedanta Limited has informed the Exchange regarding 'Production Release'.,03-Jul-2025 19:46:45,https://nsearchives.nseindia.com/corporate/VEDL_03072025194625_VEDLSEIntimationProductionReleaseQ1FY2026signed.pdf,0.34,-0.003779892194526341,0.10796981304883957,0.18854828684394698,Neutral
NMDC,NMDC Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,NMDC LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,03-Jul-2025 19:45:48,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59018_1477049_03072025074547_WEB.xml,0.1943,-0.023809523809523808,-0.03126674145460129,0.26395366527509123,Negative
ASIANPAINT,Asian Paints Limited,Updates,Receipt of the revised Order from the Competition Commission of India,03-Jul-2025 19:44:48,https://nsearchives.nseindia.com/corporate/ASIANPAINT_03072025194223_SEintimationCCIrevisedtheOrderF.pdf,0.34,0.11984126984126986,0.1323871612548828,0.15787142312715918,Neutral
DOLLAR,Dollar Industries Limited,Notice Of Shareholders Meetings-XBRL,DOLLAR INDUSTRIES LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025,03-Jul-2025 19:43:57,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477046_03072025074356_WEB.xml,-0.3885,-0.010714285714285704,0.01094374805688858,0.3965315446193729,Negative
ADVENZYMES,Advanced Enzyme Technologies Limited,Notice Of Shareholders Meetings-XBRL,ADVANCED ENZYME TECHNOLOGIES LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 30-Jul-2025,03-Jul-2025 19:42:59,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1477043_03072025074258_WEB.xml,0.0258,0.12619047619047621,0.011835139244794846,0.2653526550344768,Negative
CESC,CESC Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","CESC Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",03-Jul-2025 19:39:47,https://nsearchives.nseindia.com/corporate/CESC_03072025193932_SE.pdf,0.959,0.07452380952380952,0.04569099843502045,0.03391973475189436,Neutral
NETWORK18,Network18 Media & Investments Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,NETWORK18 MEDIA & INVESTMENTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,03-Jul-2025 19:36:14,https://nsearchives.nseindia.com/corporate/xbrl/CIM_59010_1477032_03072025073613_WEB.xml,0.1943,-0.023809523809523808,-0.05073104798793793,0.2688399836457911,Negative
LUMAXTECH,Lumax Auto Technologies Limited,General Updates,Lumax Auto Technologies Limited has informed the Exchange about Intimation regarding communication to shareholders with respect to deduction of Tax at source on Dividend for FY 2024-25,03-Jul-2025 19:38:54,https://nsearchives.nseindia.com/corporate/LUMAXTECH_03072025193826_IntimationTDS.pdf,0.9792,0.003930117501546078,0.16340993344783783,0.18644220831070923,Neutral
ADVENZYMES,Advanced Enzyme Technologies Limited,Shareholders meeting,Advanced Enzyme Technologies Limited has informed the Exchange about Shareholders meeting,03-Jul-2025 19:38:21,https://nsearchives.nseindia.com/corporate/AETL_03072025193805_Notice.pdf,0.9702,0.02886297376093296,0.03217915818095207,0.15636892209725978,Neutral
NETWORK18,Network18 Media & Investments Limited,Change in Auditors,Network18 Media & Investments Limited has informed the Exchange regarding Change in Auditors of the company.,03-Jul-2025 19:34:04,https://nsearchives.nseindia.com/corporate/Shambhu_03072025193335_NW18Appointment_ID_SecretarialAuditor.pdf,0.8834,0.006632653061224493,0.03669025003910065,0.06864666898773644,Neutral
SURYODAY,Suryoday Small Finance Bank Limited,Board Meeting Intimation,SURYODAY SMALL FINANCE BANK LIMITED has informed the Exchange about Board Meeting to be held on 24-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,03-Jul-2025 19:33:31,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_59009_1477030_03072025073330_WEB.xml,-0.3885,-0.10714285714285714,0.049257248640060425,0.4062368452804429,Negative
NETWORK18,Network18 Media & Investments Limited,Change in Director(s),Network18 Media & Investments Limited has informed the Exchange regarding Change in Director(s) of the company.,03-Jul-2025 19:31:19,https://nsearchives.nseindia.com/corporate/Shambhu_03072025193041_NW18Appointment_ID_SecretarialAuditor.pdf,0.8834,0.006632653061224493,0.01899867132306099,0.07306831196920607,Neutral
PRICOLLTD,Pricol Limited,Disclosure under SEBI Takeover Regulations,"Vikram Mohan has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) and (5) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:28:00,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025112602_Reg9.pdf,0.5267,0.0,-0.015804242342710495,0.02779618024379016,Neutral
DODLA,Dodla Dairy Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Dodla Dairy Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",03-Jul-2025 19:33:59,https://nsearchives.nseindia.com/corporate/DODLA_03072025193336_Intimation.pdf,0.6705,-0.06802721088435372,0.17038655281066895,0.10336391986470644,Neutral
NMDC,NMDC Limited,Change in Management,NMDC Limited has informed the Exchange about change in Management - Chief Financial Officer,03-Jul-2025 19:29:53,https://nsearchives.nseindia.com/corporate/NMDC_03072025192904_20250703_SEA2025024CFO.pdf,0.4404,0.022155561829474882,-0.03856751695275307,0.004898853317373497,Neutral
SOFTTECH,Softtech Engineers Limited,Disclosure under SEBI Takeover Regulations,"Softtech Engineers Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:27:09,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025111549_Reg5.pdf,0.3612,-0.07142857142857142,-0.015032803639769554,0.02758037197132196,Neutral
KOKUYOCMLN,Kokuyo Camlin Limited,Disclosure under SEBI Takeover Regulations,"Dilip D. Dandekar has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:27:37,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025112159_Reg7.pdf,0.5267,0.0,-0.03113197721540928,0.024000188126415023,Neutral
DCMSHRIRAM,DCM Shriram Limited,Disclosure under SEBI Takeover Regulations,"Sumant Investments Private Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:27:30,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025112040_Reg6.pdf,0.3612,-0.03571428571428571,-0.03158581256866455,0.02454452826636172,Neutral
IGARASHI,Igarashi Motors India Limited,Disclosure under SEBI Takeover Regulations,"Agile Electric Sub Assembly Private Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:27:06,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025111405_Reg4.pdf,0.3612,0.14285714285714288,-0.033147551119327545,0.010719223446931159,Neutral
JUNIPER,Juniper Hotels Limited,Disclosure under SEBI Takeover Regulations,"Juniper Hotels Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:26:55,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025111050_JHL.pdf,0.7096,-0.03333333333333332,-0.1673116832971573,0.028907701327403446,Neutral
DEVYANI,Devyani International Limited,Disclosure under SEBI Takeover Regulations,"Devyani International Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:26:59,https://nsearchives.nseindia.com/corporate/team_sandeshc_06052025111145_SAST.pdf,0.5423,-0.002234530175706646,-0.061729878187179565,0.020026519603534382,Neutral
BALAMINES,Balaji Amines Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Balaji Amines Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018 for the Quarter Ended 30th June, 2025.",03-Jul-2025 19:26:01,https://nsearchives.nseindia.com/corporate/BALAMINES_03072025192544_Certificate_Signed.pdf,0.9468,-0.0015624999999999997,0.026819758117198944,0.056890895012021075,Neutral
CENTUM,Centum Electronics Limited,Shareholders meeting,Centum Electronics Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot,03-Jul-2025 19:26:31,https://nsearchives.nseindia.com/corporate/CENTUME_03072025192421_Intimation.pdf,0.9911,0.07627237627237628,0.008722357451915741,0.03478526833885992,Neutral
FORCEMOT,FORCE MOTORS LTD,Monthly Business Updates,FORCE MOTORS LTD has informed the Exchange regarding Monthly Business Updates for the month of June 2025,03-Jul-2025 19:25:15,https://nsearchives.nseindia.com/corporate/FORCEMOTORS_03072025192447_149R30BSENSELimited03072025.pdf,0.5719,0.004135338345864663,0.006790906190872192,0.1544638529102605,Neutral
KAYNES,Kaynes Technology India Limited,Acquisition-XBRL,Kaynes Technology India Limited has informed the Exchange regarding Acquisition,03-Jul-2025 19:24:04,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477019_03072025072403_WEB.xml,-0.2263,-0.07142857142857142,0.0002870764583349228,0.17065047166038833,Neutral
NETWORK18,Network18 Media & Investments Limited,Shareholders meeting,"Network18 Media & Investments Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on July 03, 2025",03-Jul-2025 19:24:07,https://nsearchives.nseindia.com/corporate/Shambhu_03072025192125_NW18AGMProceedings03072025.pdf,0.946,-0.013942307692307688,-0.05944475904107094,0.08114795256635318,Neutral
IRIS,Iris Business Services Limited,Slump Sale-XBRL,IRIS BUSINESS SERVICES LIMITED has informed the Exchange regarding Slump Sale,03-Jul-2025 19:20:46,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477014_03072025072045_WEB.xml,-0.3885,-0.07142857142857142,-0.010290749371051788,0.41345913705442633,Negative
NUCLEUS,Nucleus Software Exports Limited,Updates,"Nucleus Software Exports Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report for the Financial Year ended 31st March, 2025'",03-Jul-2025 19:23:23,https://nsearchives.nseindia.com/corporate/Nucleus_03072025191832_BRSR.pdf,0.1779,0.03294224714679261,0.02764499932527542,0.24202338743022533,Negative
STYLEBAAZA,Baazar Style Retail Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Baazar Style Retail Limited has informed the Exchange about Schedule of meet,03-Jul-2025 19:18:09,https://nsearchives.nseindia.com/corporate/BSRL2024_03072025191757_Signed_Intimation_of_Investor_Meet_July_8_2025.pdf,0.0516,0.0760989010989011,0.01657518744468689,0.26773236384273885,Negative
MALLCOM,Mallcom (India) Limited,Copy of Newspaper Publication,Mallcom (India) Limited has informed the Exchange about Copy of Newspaper Publication,03-Jul-2025 19:22:06,https://nsearchives.nseindia.com/corporate/MALLCOM_03072025192148_NP_IEPF__.pdf,0.9741,0.02286908493805046,0.007431328296661377,0.14997243833217647,Neutral
IRIS,Iris Business Services Limited,Sale or disposal-XBRL,IRIS BUSINESS SERVICES LIMITED has informed the Exchange regarding Sale or disposal of unit(s)/division(s)/subsidiary,03-Jul-2025 19:17:47,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1477009_03072025071747_WEB.xml,-0.3885,-0.07142857142857142,-0.07638458162546158,0.4303866967282125,Negative
KAYNES,Kaynes Technology India Limited,Acquisition,Kaynes Technology India Limited has informed the Exchange about Acquisition,03-Jul-2025 19:14:47,https://nsearchives.nseindia.com/corporate/KAYNESTECH_03072025191130_SEintimationofacquisitionSigned.pdf,0.9337,0.046106821106821114,-0.005352050065994263,0.14131005043724176,Neutral
KPITTECH,KPIT Technologies Limited,Disclosure under SEBI Takeover Regulations,"Kishor Patil has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",03-Jul-2025 19:13:55,https://nsearchives.nseindia.com/corporate/team_bbodade_05052025182043_KPITTECH.pdf,0.8625,-0.041815476190476195,-0.1886088252067566,0.060200714752787654,Neutral
