Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
ACE,Action Construction Equipment Limited,Trading Window-XBRL,Action Construction Equipment Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:55:56,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474307_30062025115556_WEB.xml,-0.2263,0.01428571428571429,-0.03062775358557701,0.36126945625053986,Negative
AKSHARCHEM,AksharChem India Limited,Shareholders meeting,AksharChem India Limited has submitted the Exchange a copy Voting Result along with copy of Srutinizers report of  Postal Ballot,30-Jun-2025 11:58:29,https://nsearchives.nseindia.com/corporate/AKSHARCHEM_30062025115653_Voting_Results_PB.pdf,0.9538,0.045527859237536654,0.20042458176612854,0.0023338660067827033,Neutral
KERNEX,Kernex Microsystems (India) Limited,Trading Window-XBRL,KERNEX MICROSYSTEMS (INDIA) LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:54:44,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474306_30062025115443_WEB.xml,-0.3885,-0.07142857142857142,-0.02820785716176033,0.4184585658556649,Negative
LMW,LMW Limited,Analysts/Institutional Investor Meet/Con. Call Updates,"LMW Limited has informed the exchange about the Schedule for the Analyst /Investor Meet under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",30-Jun-2025 11:54:00,https://nsearchives.nseindia.com/corporate/LAXMIMACH_30062025115231_INVESTORINTIMATIONFILING.pdf,0.3818,-0.06826839826839826,-0.02895534038543701,0.2254388311829918,Negative
CYIENTDLM,Cyient DLM Limited,Trading Window,"Cyient Dlm Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:53:31,https://nsearchives.nseindia.com/corporate/9880504433_30062025115254_Trading_Window_Closure_Q1FY26.pdf,-0.3612,-0.07678571428571428,-0.08921623229980469,0.4279572133813585,Negative
PNB,Punjab National Bank,Trading Window,"Punjab National Bank has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:53:31,https://nsearchives.nseindia.com/corporate/pnb2_30062025114822_Intimation_TradingWindow_30062025_DS.pdf,0.3818,-0.055519480519480524,-0.10233447700738907,0.24123283043066404,Negative
INGERRAND,Ingersoll Rand (India) Limited,Trading Window,"Ingersoll Rand (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:52:55,https://nsearchives.nseindia.com/corporate/INGERRAND1_30062025115138_Intimation_Closure_of_Trading_Window.pdf,0.8126,-0.009065934065934063,-0.036373578011989594,0.10774957180995864,Neutral
GESHIP,The Great Eastern Shipping Company Limited,Trading Window-XBRL,THE GREAT EASTERN SHIPPING COMPANY LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:51:46,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474301_30062025115145_WEB.xml,0.4939,0.3642857142857143,0.41922467947006226,0.0011467527423585921,Neutral
JPASSOCIAT,Jaiprakash Associates Limited,Trading Window,"Jaiprakash Associates Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:52:41,https://nsearchives.nseindia.com/corporate/JPASSOCIAT_30062025115226_Intimation_for_trading_window_closure_30062025.pdf,0.4939,-0.011190476190476188,-0.03874780237674713,0.18843550825942126,Neutral
KERNEX,Kernex Microsystems (India) Limited,Trading Window,"Kernex Microsystems (India) Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:52:40,https://nsearchives.nseindia.com/corporate/KERNEX_30062025115226_CTW.pdf,-0.2023,0.0008928571428571432,-0.09391619265079498,0.3738743859691279,Negative
CYIENT,Cyient Limited,Trading Window,"Cyient Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:51:46,https://nsearchives.nseindia.com/corporate/CYIENT_30062025115012_30062025WindowClosureSigned.pdf,0.0258,-0.10238095238095236,0.0714845061302185,0.2961495028302783,Negative
ELDEHSG,Eldeco Housing And Industries Limited,Trading Window-XBRL,ELDECO HOUSING AND INDUSTRIES LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:51:05,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474300_30062025115104_WEB.xml,-0.3885,-0.07142857142857142,-0.011307768523693085,0.4142051659247705,Negative
ORIENTTECH,Orient Technologies Limited,Trading Window-XBRL,Orient Technologies Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:50:01,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474299_30062025115000_WEB.xml,-0.2263,-0.07142857142857142,-0.013886230066418648,0.3743058967470058,Negative
RKFORGE,Ramkrishna Forgings Limited,Trading Window,"Ramkrishna Forgings Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:48:48,https://nsearchives.nseindia.com/corporate/RKFORGE_30062025114835_TradingWindow.pdf,0.7783,0.10071428571428571,0.06707759201526642,0.06850326771480697,Neutral
INDIANHUME,Indian Hume Pipe Company Limited,Trading Window-XBRL,Indian Hume Pipe Company Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:46:54,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474295_30062025114653_WEB.xml,-0.2263,-0.07142857142857142,-0.03488010913133621,0.3795777732572385,Negative
GANGAFORGE,Ganga Forging Limited,Trading Window,"Ganga Forging Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:47:03,https://nsearchives.nseindia.com/corporate/GANGAFORGE_30062025114631_CLOSURE_OF_TRADING_WINDOW_June_2025.pdf,0.1531,-0.02902930402930402,-0.024998698383569717,0.27376612299864655,Negative
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,Trading Window-XBRL,Punjab Chemicals & Crop Protection Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:46:10,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474294_30062025114609_WEB.xml,-0.2263,-0.07142857142857142,-0.05306185781955719,0.3841097636214324,Negative
GESHIP,The Great Eastern Shipping Company Limited,Trading Window,"The Great Eastern Shipping Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:46:25,https://nsearchives.nseindia.com/corporate/GESHIP_30062025114559_GESHIP_TWC_Notice_30062025_Sigend.pdf,0.9565,0.22976190476190472,0.4014321565628052,0.08550302964165096,Neutral
INDOBORAX,Indo Borax & Chemicals Limited,Trading Window-XBRL,Indo Borax & Chemicals Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:46:03,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474293_30062025114602_WEB.xml,-0.2263,-0.07142857142857142,-0.02830338478088379,0.3779312854698726,Negative
SONAMLTD,SONAM LIMITED,Trading Window-XBRL,SONAM LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:45:02,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474292_30062025114501_WEB.xml,-0.3885,-0.07142857142857142,-0.017827175557613373,0.41584699821685045,Negative
SMARTLINK,Smartlink Holdings Limited,Trading Window-XBRL,SMARTLINK HOLDINGS LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:42:32,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474289_30062025114231_WEB.xml,-0.3885,-0.07142857142857142,-0.01647525280714035,0.4155197642466852,Negative
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,Trading Window,"Punjab Chemicals & Crop Protection Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:41:46,https://nsearchives.nseindia.com/corporate/PUNJAB_30062025114129_TradingWindow.pdf,0.6597,0.025793650793650792,0.10625389218330383,0.10334598398454606,Neutral
WAAREEINDO,Indosolar Limited,Trading Window-XBRL,INDOSOLAR LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:41:29,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474288_30062025114129_WEB.xml,-0.3885,-0.07142857142857142,-0.023008663207292557,0.4171489147192666,Negative
WAAREEINDO,Indosolar Limited,Trading Window,"Indosolar Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:40:33,https://nsearchives.nseindia.com/corporate/INDOSOLAR20_30062025114025_Q2TWC.pdf,0.743,-0.0543040293040293,-0.024903640151023865,0.13132888384823832,Neutral
SMARTLINK,Smartlink Holdings Limited,Trading Window,"Smartlink Holdings Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:37:52,https://nsearchives.nseindia.com/corporate/SMARTLINK_30062025113601_Trading_Window_Closure_intimation_30062025.pdf,0.7184,-0.05255102040816327,0.0442877933382988,0.11982484470198346,Neutral
LMW,LMW Limited,Board Meeting Intimation,LMW LIMITED has informed the Exchange about Board Meeting to be held on 17-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,30-Jun-2025 11:37:02,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58600_1474287_30062025113702_WEB.xml,-0.3885,-0.03571428571428571,0.05224357545375824,0.39120540759818895,Negative
ACL,Andhra Cements Limited,Trading Window-XBRL,ANDHRA CEMENTS LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:36:09,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474285_30062025113608_WEB.xml,-0.3885,-0.07142857142857142,-0.02350812591612339,0.41725275187779753,Negative
SANGHVIMOV,Sanghvi Movers Limited,Resignation,"Sanghvi Movers Limited has informed the Exchange regarding Resignation of  Mr. Sham D. Kajale as Chief Financial Officer of the company w.e.f. Jun 30, 2025.",30-Jun-2025 11:36:11,https://nsearchives.nseindia.com/corporate/SANGHVIMOV_30062025113559_SML_SE_intimation_R30_30062025s.pdf,0.9841,0.054359307359307364,0.03412768244743347,0.03453336300638332,Neutral
TITAN,Titan Company Limited,General Updates,Titan Company Limited has informed the Exchange about General Updates,30-Jun-2025 11:35:19,https://nsearchives.nseindia.com/corporate/TITAN_30062025113500_SEintimationtoshareholders.pdf,-0.128,-0.0032467532467532405,0.18271805346012115,0.2869637754919467,Negative
ANSALAPI,Ansal Properties & Infrastructure Limited,Corporate Insolvency Resolution Process,"Ansal Properties & Infrastructure Limited has informed the Stock Exchange that 22nd Meeting of Committee of Creditors for  Serene Residency Group Housing Project , of the Company situated at Sector ETA II, Greater Noida, Uttar Pradesh, is scheduled to be held on the 30th June, 2025.",30-Jun-2025 11:34:54,https://nsearchives.nseindia.com/corporate/ANSALAPI_30062025113442_Intimation_22nd_COC_Meeting_Serene_Residence_30062025.pdf,0.9694,0.14539808018068887,-0.021907120943069458,0.034043158767500636,Neutral
SOLARINDS,Solar Industries India Limited,Trading Window-XBRL,SOLAR INDUSTRIES INDIA LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:33:40,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474282_30062025113339_WEB.xml,-0.3885,-0.07142857142857142,-0.03518048673868179,0.4201785847267934,Negative
REPL,Rudrabhishek Enterprises Limited,Trading Window,"Rudrabhishek Enterprises Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:33:50,https://nsearchives.nseindia.com/corporate/REPL_30062025113315_TRADING_WINDOW.pdf,-0.2263,-0.07142857142857142,-0.048454590141773224,0.3829277807912656,Negative
INDIANHUME,Indian Hume Pipe Company Limited,Trading Window,"Indian Hume Pipe Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:34:35,https://nsearchives.nseindia.com/corporate/SHARES_30062025113407_window_closure.pdf,0.8176,0.013214285714285715,0.08924536406993866,0.07063968640310425,Neutral
PARSVNATH,Parsvnath Developers Limited,Shareholders meeting,Revised proceedings of Extra Ordinary General Meeting,30-Jun-2025 11:33:09,https://nsearchives.nseindia.com/corporate/PARSVNATH_30062025113005_Revised_Procedings-EGM_-PDL__1_.pdf,0.9732,0.03530844155844155,0.056190941482782364,0.035587035801716405,Neutral
SANGHVIMOV,Sanghvi Movers Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,SANGHVI MOVERS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,30-Jun-2025 11:32:40,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58599_1474281_30062025113239_WEB.xml,0.1943,-0.023809523809523808,-0.04362630099058151,0.2669999424405041,Negative
BLISSGVS,Bliss GVS Pharma Limited,Trading Window-XBRL,BLISS GVS PHARMA LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:32:30,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474279_30062025113229_WEB.xml,0.4215,-0.07142857142857142,-0.020966431125998497,0.21413835669894304,Negative
KECL,Kirloskar Electric Company Limited,Trading Window-XBRL,KIRLOSKAR ELECTRIC COMPANY LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:31:18,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474278_30062025113117_WEB.xml,-0.3885,-0.07142857142857142,-0.04743882268667221,0.42326560986254896,Negative
JPASSOCIAT,Jaiprakash Associates Limited,Corporate Insolvency Resolution Process,Jaiprakash Associates Limited has informed the Exchange about Corporate Insolvency Resolution Process_Intimation of 16th CoC,30-Jun-2025 11:30:12,https://nsearchives.nseindia.com/corporate/JPASSOCIAT_30062025113001_Intimation_Sixteenth_Meeting_of_Committee_of_Creditors.pdf,0.6486,-0.06428571428571428,0.15812072157859802,0.11116183480364936,Neutral
THANGAMAYL,Thangamayil Jewellery Limited,Reply to Clarification- Financial results,"The Exchange had sought clarification from Thangamayil Jewellery Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. Financial results submitted in XBRL with discrepancies The response of the Company is enclosed.",30-Jun-2025 11:29:49,https://nsearchives.nseindia.com/corporate/THANGAMAYL_23062025145349_REPLYTIQUERYFINAL.pdf,0.99,0.00437580437580438,-0.0009568929672241211,0.148137225093682,Neutral
REPL,Rudrabhishek Enterprises Limited,Trading Window-XBRL,RUDRABHISHEK ENTERPRISES LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:28:11,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474275_30062025112810_WEB.xml,-0.3885,-0.07142857142857142,-0.03307996317744255,0.41967593074802845,Negative
BLISSGVS,Bliss GVS Pharma Limited,Trading Window,"Bliss GVS Pharma Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:29:41,https://nsearchives.nseindia.com/corporate/BLISSGVS_30062025112845_Intimation_of_Closure_of_Trading_Window.pdf,0.9393,0.05255102040816327,-0.0045742616057395935,0.05579879477431576,Neutral
SOLARINDS,Solar Industries India Limited,Trading Window,"Solar Industries India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:29:31,https://nsearchives.nseindia.com/corporate/SOLARINDS_30062025112854_Intimation_of_trading_window_closure.pdf,-0.4019,-0.06236263736263736,0.03056127205491066,0.405305814710112,Negative
NEOGEN,Neogen Chemicals Limited,Trading Window-XBRL,Neogen Chemicals Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:28:07,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474274_30062025112806_WEB.xml,-0.2263,-0.07142857142857142,-0.02356421761214733,0.37671173224885546,Negative
TIL,TIL Limited,Trading Window-XBRL,TIL LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:26:52,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474273_30062025112651_WEB.xml,-0.3885,-0.07142857142857142,-0.02340945415198803,0.4172382942124137,Negative
OFSS,Oracle Financial Services Software Limited,Trading Window-XBRL,Oracle Financial Services Software Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:25:14,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474272_30062025112514_WEB.xml,-0.2263,-0.03571428571428571,0.004467092454433441,0.36259194663720473,Negative
NEOGEN,Neogen Chemicals Limited,Trading Window,"Neogen Chemicals Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:27:06,https://nsearchives.nseindia.com/corporate/NEOGEN_30062025112643_TradingWindowClosure30062025.pdf,0.8481,-0.011607142857142856,0.0020228922367095947,0.08977952964135577,Neutral
TIL,TIL Limited,Trading Window,"TIL Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:24:47,https://nsearchives.nseindia.com/corporate/TIL_30062025112426_ClosureofTradingWindowJune2025.pdf,0.8591,0.030059523809523814,0.01881219446659088,0.07450033702481357,Neutral
PNC,Pritish Nandy Communications Limited,Trading Window-XBRL,Pritish Nandy Communications Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:23:54,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474271_30062025112353_WEB.xml,-0.2263,-0.07142857142857142,-0.023851821199059486,0.37681505075384464,Negative
OFSS,Oracle Financial Services Software Limited,Trading Window,"Oracle Financial Services Software Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:24:27,https://nsearchives.nseindia.com/corporate/OFSS_30062025112418_OFSSIntimationClosureoftradingwindow30June2025.pdf,-0.1531,-0.005357142857142849,0.08062240481376648,0.319184711931433,Negative
ORIENTTECH,Orient Technologies Limited,Trading Window,"Orient Technologies Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:23:23,https://nsearchives.nseindia.com/corporate/Orient97_30062025112253_TradingWindowclosureIntimation30062025.pdf,0.7717,0.014610389610389608,-0.13612806797027588,0.13816487614705966,Neutral
ROLEXRINGS,Rolex Rings Limited,Trading Window-XBRL,ROLEX RINGS LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:22:40,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474270_30062025112239_WEB.xml,-0.3885,-0.07142857142857142,-0.02455413155257702,0.41753478112657155,Negative
KECL,Kirloskar Electric Company Limited,Trading Window,"Kirloskar Electric Company Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:20:45,https://nsearchives.nseindia.com/corporate/KECL_30062025112025_Tradingclosure.pdf,-0.6486,-0.05493506493506493,-0.017091702669858932,0.477401230415876,Negative
PNC,Pritish Nandy Communications Limited,Trading Window,"Pritish Nandy Communications Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:20:28,https://nsearchives.nseindia.com/corporate/PNC_30062025112005_tradingwindowclosure_quarterly_30062025.pdf,0.6369,0.08571428571428572,-0.06340034306049347,0.1394721971605505,Neutral
LXCHEM,Laxmi Organic Industries Limited,Trading Window,"Laxmi Organic Industries Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:19:24,https://nsearchives.nseindia.com/corporate/LXCHEM_30062025111915_Trading_Window_closure_notice.pdf,-0.5267,-0.057435064935064936,0.2256566882133484,0.38674371033179294,Negative
BECTORFOOD,Mrs. Bectors Food Specialities Limited,Trading Window-XBRL,MRS. BECTORS FOOD SPECIALITIES LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:18:51,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474269_30062025111850_WEB.xml,-0.3885,-0.07142857142857142,-0.03821480646729469,0.42089187108938186,Negative
LXCHEM,Laxmi Organic Industries Limited,Trading Window-XBRL,Laxmi Organic Industries Limited has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:18:15,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474268_30062025111815_WEB.xml,-0.2263,-0.07142857142857142,-0.016704222187399864,0.3750253615035542,Negative
RCF,Rashtriya Chemicals and Fertilizers Limited,Updates,"Rashtriya Chemicals and Fertilizers Limited has informed the Exchange regarding 'the Debenture AllotmentCommittee of the Company in its meeting held today, approved and allotted 30,000 7.49% Listed, Unsecured, Redeemable, Non-Cumulative, Taxable, Non-Convertible Bonds in the nature of Debentures (NCDs) of face value of Rs.1,00,000/-(Rupees One Lakh only) each, aggregating to Rs.300 crore                                (Rupees Three Hundred Crore only) on private placement basis '.",30-Jun-2025 11:17:39,https://nsearchives.nseindia.com/corporate/RCF_30062025111728_Outcome.pdf,0.8405,0.003754578754578758,0.024119611829519272,0.08309400247777007,Neutral
WINDLAS,Windlas Biotech Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Windlas Biotech Limited has informed the Exchange about Schedule of meet,30-Jun-2025 11:17:20,https://nsearchives.nseindia.com/corporate/WINDLAS_30062025111706_IM_030725.pdf,0.5859,0.0566849816849817,0.06412863731384277,0.12614772618192455,Neutral
RCF,Rashtriya Chemicals and Fertilizers Limited,Committee Meeting Updates,"Rashtriya Chemicals and Fertilizers Limited has informed the Exchange regarding Outcome of Committee Meeting held on Jun 30, 2025.",30-Jun-2025 11:15:33,https://nsearchives.nseindia.com/corporate/RCF_30062025111525_Outcome.pdf,0.7512,0.004244306418219466,0.01759958267211914,0.1069509569460314,Neutral
VIPULLTD,Vipul Limited,Trading Window,"Vipul Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",30-Jun-2025 11:16:55,https://nsearchives.nseindia.com/corporate/VIPULLTD_30062025111642_closureoftradingwindow.pdf,0.886,0.03543956043956044,-0.0035892650485038757,0.07229354337823915,Neutral
WELINV,Welspun Investments and Commercials Limited,Trading Window-XBRL,WELSPUN INVESTMENTS AND COMMERCIALS LIMITED has informed the Exchange about Closure of Trading Window,30-Jun-2025 11:15:27,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1474262_30062025111526_WEB.xml,-0.3885,-0.07142857142857142,-0.030132390558719635,0.41891057041500296,Negative
GRASIM,Grasim Industries Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Intimation of schedule of Analysts / Institutional Investor Meet,30-Jun-2025 11:15:07,https://nsearchives.nseindia.com/corporate/GRASIM_30062025111457_SEIntimationInvestorMeet.pdf,0.3818,0.05142357642357642,0.05642024800181389,0.1801587743219632,Neutral
