Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
NIITMTS,NIIT Learning Systems Limited,ESOP/ESOS/ESPS,Please find intimation about grant of stock options under NLSL Employee Stock Option Plan 2024.,01-Jul-2025 21:03:00,https://nsearchives.nseindia.com/corporate/NLSL_01072025210245_NLSLESOPGrantJuly12025.pdf,0.9944,0.05654761904761905,0.050054650753736496,0.02757650951835372,Neutral
INFY,Infosys Limited,Updates,Infosys Limited has informed the Exchange regarding 'Form 20F and Press Release'.,01-Jul-2025 21:04:49,https://nsearchives.nseindia.com/corporate/Infosys_01072025210240_Form20F_July012025_1__1_.pdf,0.9787,0.13645303971390926,0.15191470086574554,0.009948807151756722,Neutral
ATUL,Atul Limited,Notice Of Shareholders Meetings-XBRL,ATUL LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 25-Jul-2025,01-Jul-2025 20:54:03,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476113_01072025085402_WEB.xml,-0.3885,-0.010714285714285704,0.009185386821627617,0.3969712064537619,Negative
ATUL,Atul Limited,General Updates,Atul Limited has informed the Exchange about General Updates on Communication to shareholders holding shares in physical mode regarding integrated annual report,01-Jul-2025 20:51:09,https://nsearchives.nseindia.com/corporate/ATUL1_01072025205047_Intimation_of_AGM_2025_AR_letter_to_shareholder.pdf,0.9874,0.0030714285714285726,0.02730325609445572,0.15429984509732042,Neutral
DCBBANK,DCB Bank Limited,Credit Rating,DCB Bank Limited has informed the Exchange about Credit Rating,01-Jul-2025 20:49:58,https://nsearchives.nseindia.com/corporate/ujwal727_01072025204924_BSENSECARECreditRatingsJuly2025.pdf,0.9984,0.06413110698824985,0.09641612321138382,0.013249663609135376,Neutral
CONTROLPR,Control Print Limited,Shareholders meeting,Result of Postal Ballot through e-Voting.,01-Jul-2025 20:52:24,https://nsearchives.nseindia.com/corporate/CONTROLPR_01072025204919_Letter_to_SE_Postal_ballot_sd.pdf,0.6124,-0.07402597402597401,0.06962203979492188,0.14428872356229008,Neutral
EXICOM,Exicom Tele-Systems Limited,General Updates,"Exicom Tele-Systems Limited has informed the Exchange about copy of letter of offer dated July 01, 2025 for Rights Issue",01-Jul-2025 20:58:30,https://nsearchives.nseindia.com/corporate/EXICOM_01072025205808_Final_Intimation_with_LOF_Merged.pdf,0.9531,0.013373015873015877,0.13378050923347473,0.025602623070800135,Neutral
POLYCAB,Polycab India Limited,Updates,Polycab India Limited has informed the Exchange regarding 'combined voting results on remote e voting and e voting conducted at the 29th Annual General Meeting held on 01st July 2025'.,01-Jul-2025 20:37:40,https://nsearchives.nseindia.com/corporate/POLYCAB_01072025203659_VotingResults01072025.pdf,-0.6705,-0.05483193277310923,0.05357137694954872,0.46519575281985914,Negative
TMB,Tamilnad Mercantile Bank Limited,Credit Rating,Tamilnad Mercantile Bank Limited has informed the Exchange about Credit Rating,01-Jul-2025 20:37:25,https://nsearchives.nseindia.com/corporate/9659523378_01072025203532_36.pdf,0.9578,0.06547619047619048,0.0033149681985378265,0.046562415738687635,Neutral
ATUL,Atul Limited,Updates,Atul Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report 2024-25'.,01-Jul-2025 20:42:15,https://nsearchives.nseindia.com/corporate/ATUL1_01072025204149_Intimation_of_AGM_2025_BRSR.pdf,-0.4019,0.0005265567765567791,0.11670593917369843,0.1711905037608557,Neutral
EPACK,EPACK Durable Limited,Outcome of Board Meeting,"Outcome of Board Meeting held on July 01, 2025.",01-Jul-2025 20:33:37,https://nsearchives.nseindia.com/corporate/EPACKNSE_01072025203306_Outcome_of_BM.pdf,0.8834,0.018377976190476195,0.035396769642829895,0.06662358514439493,Neutral
EPACK,EPACK Durable Limited,General Updates,EPACK Durable Limited has informed the exchange regarding the approval of Postal Ballot Notice and change in objects of IPO of the Company as stated in the prospectus.,01-Jul-2025 20:36:18,https://nsearchives.nseindia.com/corporate/EPACKNSE_01072025203533_Outcome_of_BM.pdf,0.91,0.015145502645502648,0.007663458585739136,0.0675512618504504,Neutral
MEGASOFT,Megasoft Limited,General Updates,"Megasoft Limited has informed the Exchange about General Updates-Disclosure pursuant to Regulation 30 of SEBI (LODR) Regulations, 2015",01-Jul-2025 20:23:01,https://nsearchives.nseindia.com/corporate/MEGASOFT_01072025202129_OutcomeoftheBMFinal.pdf,0.9925,0.014353741496598633,-0.03715946525335312,0.14170893970425846,Neutral
ATUL,Atul Limited,Shareholders meeting,"Atul Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 25, 2025",01-Jul-2025 20:33:05,https://nsearchives.nseindia.com/corporate/ATUL1_01072025203219_Intimation_of_AGM_2025_Notice.pdf,0.9833,0.02985347985347985,0.06868104636669159,0.16896776358310556,Neutral
SAREGAMA,Saregama India Limited,General Updates,Saregama India Limited has informed the Exchange about Grant of Stock Options under Saregama Employee Stock Option Scheme 2013,01-Jul-2025 20:20:59,https://nsearchives.nseindia.com/corporate/SAREGAMA_01072025202048_ESOPIntimation.pdf,0.9925,0.04412442396313364,-0.020116765052080154,0.048078001128672665,Neutral
MEGASOFT,Megasoft Limited,Outcome of Board Meeting,"Megasoft Limited has informed the Exchange regarding Outcome of Board Meeting held on July 01, 2025.",01-Jul-2025 20:23:01,https://nsearchives.nseindia.com/corporate/MEGASOFT_01072025202118_OutcomeoftheBMFinal.pdf,0.9925,0.012193362193362197,-0.03375294804573059,0.14212818916182846,Neutral
VMART,V-Mart Retail Limited,Updates,V-Mart Retail Limited has informed the Exchange regarding 'Business Update at the end of Quarter 1 of Financial Year 2025-26'.,01-Jul-2025 20:20:56,https://nsearchives.nseindia.com/corporate/VMART_01072025201850_BusinessResultQ1FY26.pdf,0.9559,0.05380333951762523,0.05779196694493294,0.03579270115812383,Neutral
ELGIRUBCO,Elgi Rubber Company Limited,Notice Of Shareholders Meetings-XBRL,ELGI RUBBER COMPANY LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,01-Jul-2025 20:17:17,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476106_01072025081716_WEB.xml,-0.3885,-0.07142857142857142,-0.010261382907629013,0.41397552357081857,Negative
SAREGAMA,Saregama India Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,SAREGAMA INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,01-Jul-2025 20:16:59,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58863_1476105_01072025081659_WEB.xml,0.1943,-0.023809523809523808,-0.058462515473365784,0.2706945478953066,Negative
SATIN,Satin Creditcare Network Limited,Alteration Of Capital and Fund Raising-XBRL,SATIN CREDITCARE NETWORK LIMITED has informed the Exchange regarding Issuance of securities,01-Jul-2025 20:15:44,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476103_01072025081544_WEB.xml,-0.1111,-0.07142857142857142,-0.0025450754910707474,0.3425660734771618,Negative
ELGIRUBCO,Elgi Rubber Company Limited,Shareholders meeting,Elgi Rubber Company Limited has informed the Exchange regarding Notice of Postal Ballot,01-Jul-2025 20:15:54,https://nsearchives.nseindia.com/corporate/ELGIRUBCO_01072025201543_ELGIRUBCO_POSTAL_BALLOT_SD.pdf,0.9732,0.014860066833751052,-0.11055363714694977,0.08134381172008182,Neutral
RAINBOW,Rainbow Childrens Medicare Limited,General Updates,Rainbow Childrens Medicare Limited has informed the Exchange about Updates on Acquisition.,01-Jul-2025 20:17:17,https://nsearchives.nseindia.com/corporate/RAINBOWUSER_01072025201646_UpdateonAcquisition.pdf,0.9667,0.03311688311688312,0.22672486305236816,0.20498581511138325,Positive
SAREGAMA,Saregama India Limited,Appointment,"Saregama India Limited has informed the Exchange regarding Appointment of Mr Vinay Kumar Guwalani as Senior Vice President - Music Monetisation and Marketing in the category of Senior Management Personnel of the company w.e.f. July 01, 2025.",01-Jul-2025 20:15:05,https://nsearchives.nseindia.com/corporate/SAREGAMA_01072025201454_SMPAppointment.pdf,0.5719,0.07595238095238095,-0.04241820424795151,0.15242248093840619,Neutral
ARENTERP,Rajdarshan Industries Limited,Structural Digital Database,"SDD compliance certificate for the quarter ended March 31, 2025 certified by Practising Company Secretaries.",01-Jul-2025 20:13:55,https://nsearchives.nseindia.com/corporate/ARENTERP_01072025201140_SDDRIL.pdf,0.9349,0.04291979949874687,0.02108699083328247,0.05239146894374885,Neutral
SAREGAMA,Saregama India Limited,Change in Management,"Saregama India Limited has informed the Exchange about change in Management by appointing Mr. Vinay Kumar Guwalani  as the Senior Vice President - Music Monetisation and Marketing in the category of Senior Management Personnel ( SMP ) of the Company with effect from 1st July, 2025.",01-Jul-2025 20:12:53,https://nsearchives.nseindia.com/corporate/SAREGAMA_01072025201246_SMPAppointment.pdf,0.5719,0.07595238095238095,-0.036699164658784866,0.15099121900406623,Neutral
CYIENTDLM,Cyient DLM Limited,Appointment,"Cyient Dlm Limited has informed the Exchange regarding Appointment of Mr Rajendra Velagapudi as Chief Executive Officer of the company w.e.f. July 01, 2025.",01-Jul-2025 20:12:39,https://nsearchives.nseindia.com/corporate/9880504433_01072025201216_Reg_30_appointment_of_CEO_June_2025_final.pdf,-0.9349,-0.024999999999999994,-0.022200800478458405,0.5442734298616647,Negative
MEGASOFT,Megasoft Limited,Outcome of Board Meeting,"Megasoft Limited has informed the Exchange regarding  Board meeting held on July 01, 2025.",01-Jul-2025 20:11:45,https://nsearchives.nseindia.com/corporate/MEGASOFT_01072025201036_OutcomeoftheBMFinal.pdf,0.9925,0.012193362193362197,-0.0452461838722229,0.13925530935864777,Neutral
EASEMYTRIP,Easy Trip Planners Limited,Change in Director(s),Easy Trip Planners Limited has informed the Exchange regarding Change in Director(s) of the company.,01-Jul-2025 20:09:27,https://nsearchives.nseindia.com/corporate/EASEMYTRIP_01072025200813_CMD.pdf,0.8979,0.0782972582972583,0.09315952658653259,0.03656220200466037,Neutral
GREENPOWER,Orient Green Power Company Limited,Shareholders meeting,"Orient Green Power Company Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on Jun 30, 2025",01-Jul-2025 20:14:34,https://nsearchives.nseindia.com/corporate/GREENPOWER_01072025201138_SEIntimationSCR.pdf,-0.8176,-0.01776061776061776,0.015707720071077347,0.504020311913947,Negative
TRIDENT,Trident Limited,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,"In terms of Regulation 30 read with Schedule III and other applicable provisions of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015  SEBI (LODR) Regulations , we hereby inform you that Trident Limited has received a Show Cause Notice dated June 30, 2025 from Office of the Principal Commissioner, Central Goods and Services Tax, Commissionerate, Ludhiana.",01-Jul-2025 20:10:25,https://nsearchives.nseindia.com/corporate/TRIDENT_01072025200958_Intimation_STX.pdf,-0.9413,0.02413419913419914,0.027255285531282425,0.5236589650930586,Negative
EXICOM,Exicom Tele-Systems Limited,Alteration Of Capital and Fund Raising-XBRL,Exicom Tele-Systems Limited has informed the Exchange regarding Issuance of securities,01-Jul-2025 20:09:01,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476099_01072025080901_WEB.xml,0.0772,-0.07142857142857142,-0.004865698516368866,0.2960794904372522,Negative
SERVOTECH,Servotech Renewable Power System Limited,Notice Of Shareholders Meetings-XBRL,SERVOTECH RENEWABLE POWER SYSTEM LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,01-Jul-2025 20:00:58,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476097_01072025080057_WEB.xml,-0.3885,-0.07142857142857142,-0.010194789618253708,0.4139586249089667,Negative
SATIN,Satin Creditcare Network Limited,Outcome of Board Meeting,"Satin Creditcare Network Limited has informed the Exchange regarding Outcome of Board Meeting held on July 01, 2025.",01-Jul-2025 20:06:35,https://nsearchives.nseindia.com/corporate/SATIN_01072025200550_Outcome_of_meeting_Symbiotic.pdf,0.9951,-0.028354978354978355,0.03221648558974266,0.04884065833880652,Neutral
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Credit Rating,Shree Pushkar Chemicals & Fertilisers Limited has informed the Exchange about Credit Rating,01-Jul-2025 20:08:18,https://nsearchives.nseindia.com/corporate/SHREEPUSHK_01072025200700_creditrating.pdf,0.9371,-0.0007326007326007322,0.0617869608104229,0.050422866634817126,Neutral
SERVOTECH,Servotech Renewable Power System Limited,Shareholders meeting,Servotech Renewable Power System Limited has informed the Exchange regarding Notice of Postal Ballot,01-Jul-2025 19:59:39,https://nsearchives.nseindia.com/corporate/SERVOTECH_01072025195843_nsenotice.pdf,0.3612,0.03076109936575054,-0.006868872791528702,0.20526061738334106,Negative
EXICOM,Exicom Tele-Systems Limited,Rights Issue,"Exicom Tele-Systems Limited has informed the Exchange that Rights Issue committee of the Board of Directors at its meeting held on July 01, 2025, has decided to issue equity shares on rights basis in the ratio of 3 : 20, i.e 3 Equity Shares for every 20 Equity Shares held. Issue Price is 143 per share.",01-Jul-2025 20:06:35,https://nsearchives.nseindia.com/corporate/EXICOM_01072025200554_BM_Outome_July_1.pdf,0.9974,0.0480489417989418,0.009742338210344315,0.038604001238855434,Neutral
VMART,V-Mart Retail Limited,Disclosure under SEBI Takeover Regulations,"Madan Gopal Agarwal has submitted to  the Exchange a copy of Clarification in respect of disclosure under Regulation 10(6) of the Securities and Exchange Board of india ( Substantial Acquisition of shares and Takeovers) Regulations, 2011.",01-Jul-2025 19:56:26,https://nsearchives.nseindia.com/corporate/team_bbodade_01072025194614_VMART1.zip,0.8074,0.0,-0.01269211433827877,0.09885088584795595,Neutral
EXICOM,Exicom Tele-Systems Limited,Record Date,Exicom Tele-Systems Limited has informed the Exchange that Record date for the purpose of Rights  is 07-Jul-2025.,01-Jul-2025 19:58:45,https://nsearchives.nseindia.com/corporate/EXICOM_01072025195802_Intimation_Record_Date.pdf,0.8779,-0.007142857142857141,0.09544617682695389,0.05808149508110111,Neutral
SBICARD,SBI Cards and Payment Services Limited,Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,Sbi Cards And Payment Services Limited has informed the Exchange about Pendency of Litigation(s)/dispute(s) or the outcome impacting the Company,01-Jul-2025 19:58:56,https://nsearchives.nseindia.com/corporate/SBICARDS_01072025195527_SEFilingLitigation.pdf,-0.4344,0.054550373868555685,-0.03989100456237793,0.4076567218628703,Negative
POONAWALLA,Poonawalla Fincorp Limited,Copy of Newspaper Publication,Poonawalla Fincorp Limited has informed the Exchange about Copy of Newspaper Publication,01-Jul-2025 19:56:42,https://nsearchives.nseindia.com/corporate/POONAWALLA_01072025195633_PFL_Draft_Intimation__Newspaper_Adv_01072025__1_.pdf,0.743,-0.013265306122448976,0.07538061589002609,0.09805701318231164,Neutral
GREENPOWER,Orient Green Power Company Limited,Updates,"Orient Green Power Company Limited has informed the Exchange regarding 'Authorisation under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 (SEBI LODR)'.",01-Jul-2025 19:53:39,https://nsearchives.nseindia.com/corporate/GREENPOWER_01072025194943_SEIntimationMateriality.pdf,-0.4588,-0.029670329670329676,0.3994670510292053,0.3207540888270179,Negative
EXICOM,Exicom Tele-Systems Limited,Committee Meeting Updates,"Exicom Tele-Systems Limited has informed the Exchange regarding Outcome of Committee Meeting held on July 01, 2025.",01-Jul-2025 19:56:13,https://nsearchives.nseindia.com/corporate/EXICOM_01072025195557_BM_Outome_July_1.pdf,0.9965,0.0480489417989418,0.007059842348098755,0.03949964308581022,Neutral
FORCEMOT,FORCE MOTORS LTD,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,FORCE MOTORS LTD has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,01-Jul-2025 19:50:45,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58862_1476094_01072025075044_WEB.xml,0.5267,0.0,-0.037229377776384354,0.1775898582533002,Neutral
MPHASIS,MphasiS Limited,Shareholders meeting,"MphasiS Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 24, 2025",01-Jul-2025 19:54:28,https://nsearchives.nseindia.com/corporate/MPHASIS_01072025195407_SubmissionofAnnualReport2025.pdf,0.9393,0.03682266009852218,0.09335865080356598,0.16553091133436548,Neutral
EASEMYTRIP,Easy Trip Planners Limited,Shareholders meeting,"Easy Trip Planners Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",01-Jul-2025 19:50:47,https://nsearchives.nseindia.com/corporate/EASEMYTRIP_01072025195031_SVR.pdf,0.9702,0.1292506344230482,0.0791584700345993,0.011800724824040931,Neutral
RAMRAT,Ram Ratna Wires Limited,"Agreements,Contracts,Arrangements,MOU-XBRL",RAM RATNA WIRES LIMITED has informed the Exchange regarding Share Purchase Agreement,01-Jul-2025 19:49:27,https://nsearchives.nseindia.com/corporate/xbrl/ANN_AGREEMENT_1476092_01072025074926_WEB.xml,0.4151,-0.07142857142857142,0.002335295081138611,0.2099060050479003,Negative
BRIGADE,Brigade Enterprises Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,BRIGADE ENTERPRISES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,01-Jul-2025 19:47:31,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58861_1476090_01072025074730_WEB.xml,0.1943,-0.023809523809523808,-0.04000730440020561,0.2661431869528833,Negative
NESTLEIND,Nestle India Limited,Notice Of Shareholders Meetings-XBRL,NESTLE INDIA LIMITED has informed the Exchange about Notice of Shareholders Meeting for Extra-ordinary Meeting to be held on 24-Jul-2025,01-Jul-2025 19:47:20,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476088_01072025074719_WEB.xml,-0.3885,-0.07142857142857142,0.011071678251028061,0.40864249073926895,Negative
FORCEMOT,FORCE MOTORS LTD,Cessation,"FORCE MOTORS LTD has informed the Exchange regarding Cessation of Mr Sanjay Kumar Bohra as Senior Management Official of the company w.e.f. July 01, 2025.",01-Jul-2025 19:46:51,https://nsearchives.nseindia.com/corporate/FORCEMOTORS_01072025194559_Intimation_cessation_of_SMP.pdf,-0.4767,0.09285714285714286,-0.06000320613384247,0.41556887839606826,Negative
POLYCAB,Polycab India Limited,General Updates,Polycab India Limited has informed the Exchange about Date of payment dividend,01-Jul-2025 19:46:19,https://nsearchives.nseindia.com/corporate/POLYCAB_01072025194500_AGM_2025_Proceeding.pdf,-0.3612,-0.021093749999999988,0.009233638644218445,0.19220569117665287,Neutral
MPHASIS,MphasiS Limited,Notice Of Shareholders Meetings-XBRL,MPHASIS LIMITED has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 24-Jul-2025,01-Jul-2025 19:43:29,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476086_01072025074328_WEB.xml,-0.3885,-0.010714285714285704,0.0069627780467271805,0.3975269301730607,Negative
BRIGADE,Brigade Enterprises Limited,Resignation,"Brigade Enterprises Limited has informed the Exchange regarding Resignation of Mr Chidambar R S as Other of the company w.e.f. July 01, 2025.",01-Jul-2025 19:45:40,https://nsearchives.nseindia.com/corporate/BRIGADE_01072025194013_ChangeofSMP01072025.pdf,-0.7184,0.005133928571428572,-0.14034554362297058,0.5136089600852558,Negative
DYCL,Dynamic Cables Limited,Alteration Of Capital and Fund Raising-XBRL,DYNAMIC CABLES LIMITED has informed the Exchange regarding Alteration of capital,01-Jul-2025 19:42:37,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1476085_01072025074236_WEB.xml,0.1779,-0.03571428571428571,-0.05842773616313934,0.2747188605691705,Negative
ADANIENT,Adani Enterprises Limited,Acquisition,Adani Enterprises Limited has informed the Exchange about Acquisition,01-Jul-2025 19:38:17,https://nsearchives.nseindia.com/corporate/nishant_joshi_adani_com_01072025193809_AELIntimation01072025.pdf,0.9607,0.0013321995464852614,0.03284802287817001,0.14865525164957627,Neutral
LAURUSLABS,Laurus Labs Limited,Credit Rating,Laurus Labs Limited has informed the Exchange about Credit Rating,01-Jul-2025 19:35:44,https://nsearchives.nseindia.com/corporate/LAURUSLABS_01072025193523_Creditrating01072025.pdf,0.9821,-0.030357142857142853,0.23171937465667725,0.29723963716442564,Positive
ITDCEM,ITD Cementation India Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,ITD CEMENTATION INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,01-Jul-2025 19:32:00,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58860_1476075_01072025073200_WEB.xml,0.1943,-0.023809523809523808,-0.06407399475574493,0.2721234530247393,Negative
ASIANTILES,Asian Granito India Limited,Scheme of Arrangement,Asian Granito India Limited has informed the Exchange about Scheme of Arrangement - Intimation with respect to Effective Date.,01-Jul-2025 19:32:24,https://nsearchives.nseindia.com/corporate/ASIANTILES_01072025193210_seintimation01072025signed.pdf,0.9022,0.03290476190476191,0.026150330901145935,0.06131833995098157,Neutral
ROHLTD,Royal Orchid Hotels Limited,Updates,"Royal Orchid Hotels Limited has informed the Exchange regarding 'Intimation of disclosure under Regulation 7(2) read with Regulation 6(2)of the SEBI (Prohibition of Insider Trading) Regulations, 2015&Disclosure under Regulation 29(2) of SEBI (Substantial Acquisition ofShares and Takeovers) Regulations, 2011'.",01-Jul-2025 19:35:16,https://nsearchives.nseindia.com/corporate/ROHLTD_01072025193454_CKBDISCLOSURES_SIGNED.pdf,0.9939,0.052506265664160404,-0.06543762981891632,0.14264499099136596,Neutral
POLYCAB,Polycab India Limited,Shareholders meeting,"Polycab India Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on July 01, 2025",01-Jul-2025 19:31:42,https://nsearchives.nseindia.com/corporate/POLYCAB_01072025193105_AGM_2025_Proceeding.pdf,-0.3612,-0.021093749999999988,-0.04079163074493408,0.2047122767448425,Negative
WAAREEENER,Waaree Energies Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,WAAREE ENERGIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,01-Jul-2025 19:31:17,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58859_1476071_01072025073116_WEB.xml,0.5267,-0.023809523809523808,-0.05035290867090225,0.18563520277809528,Neutral
HEROMOTOCO,Hero MotoCorp Limited,Press Release,Please find enclosed herewith a copy of the Press Release being issued by the Company.,01-Jul-2025 19:30:52,https://nsearchives.nseindia.com/corporate/HEROMOTO_01072025192047_StxintimationPR01072025.pdf,0.9974,0.13429518398268397,0.7295342683792114,0.4585909190600444,Positive
