Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
ASHOKLEY,General Updates,Ashok Leyland Limited has informed the Exchange about Newspaper Advertisement,05-Jun-2025 13:30:40,https://nsearchives.nseindia.com/corporate/ASHOKLEY_05062025132901_19PostalballotpublicationJune25.pdf,0.7351,0.06571428571428573,0.11820699274539948,0.07352424347145214,Neutral
ROLTA,Corporate Insolvency Resolution Process-XBRL,ROLTA INDIA LIMITED has informed the Exchange about Corporate Insolvency Resolution Process for the event related to Prior or Post-facto intimation of the meetings of Committee of Creditors,05-Jun-2025 13:32:48,https://nsearchives.nseindia.com/corporate/xbrl/CIRP_1463234_05062025013247_WEB.xml,0.1531,0.06594516594516595,-0.02181922271847725,0.25397637796887285,Negative
SAREGAMA,Spurt in Volume,"Significant increase in volume has been observed in Saregama India Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Saregama India Limited has submitted their response.",05-Jun-2025 13:30:39,https://nsearchives.nseindia.com/corporate/SAREGAMA_05062025133016_Nseletter.pdf,0.9371,0.03273809523809524,-0.020679131150245667,0.06428938895776157,Neutral
POONAWALLA,Allotment of Securities,"Poonawalla Fincorp Limited has informed the Exchange regarding allotment of 25000 securities pursuant to Non Convertible Securities at its meeting held on Jun 05, 2025",05-Jun-2025 13:29:06,https://nsearchives.nseindia.com/corporate/POONAWALLA_05062025132838_PFLIntimationAllotmentofNCDs05062025.pdf,0.9584,0.0259700176366843,0.02401452511548996,0.04920168570084016,Neutral
CENTURYPLY,Notice Of Shareholders Meetings-XBRL,Century Plyboards (India) Limited has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,05-Jun-2025 13:29:17,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1463232_05062025012916_WEB.xml,0.6597,0.11904761904761905,-0.06130019575357437,0.12658353350403764,Neutral
ROLTA,Corporate Insolvency Resolution Process,Rolta India Limited has informed the Exchange about Corporate Insolvency Resolution Process,05-Jun-2025 13:28:01,https://nsearchives.nseindia.com/corporate/ROLTA_05062025132653_Prior_Intimation_of_35th_CoC_Signed.pdf,-0.296,0.07792207792207792,0.11617209017276764,0.32936498016157706,Negative
COALINDIA,Press Release,"Coal India Limited has informed the Exchange regarding a press release dated Jun 05, 2025, titled ""CIL s eco-friendly FMC loading up 34% in FY 2025"".",05-Jun-2025 13:24:18,https://nsearchives.nseindia.com/corporate/COALINDIA_05062025132355_press_release050625.pdf,0.926,0.07242857142857143,-0.04759686440229416,0.06590211136724267,Neutral
NAVA,General Updates,NAVA LIMITED has informed the Exchange about General Updates,05-Jun-2025 13:23:16,https://nsearchives.nseindia.com/corporate/NBVENTURES_05062025132222_Clarification.pdf,0.7964,0.05641025641025642,0.12228135019540787,0.05901512067722969,Neutral
WINSOME,General Updates,Winsome Yarns Limited has informed the Exchange about General Updates,05-Jun-2025 13:23:38,https://nsearchives.nseindia.com/corporate/WINSOMYARN_05062025132319_CoC_Meeting_Intimation.pdf,0.0258,0.006215213358070503,0.052350156009197235,0.27920860008305987,Negative
CENTURYPLY,Shareholders meeting,Century Plyboards (India) Limited has informed the Exchange regarding Notice of Postal Ballot,05-Jun-2025 13:22:31,https://nsearchives.nseindia.com/corporate/CENTURYPLY_05062025131948_CPIL_Notice_of_Postal_Ballot.pdf,0.9231,0.003325123152709364,0.017492804676294327,0.06418275088686218,Neutral
FIVESTAR,Credit Rating- Others,Five-Star Business Finance Limited has informed the Exchange about Reaffirmation of Credit Rating.,05-Jun-2025 13:20:28,https://nsearchives.nseindia.com/corporate/FIVESTAR_05062025131946_IntimationtoSECreditratingCARE.pdf,0.9978,0.10248268398268397,0.054131533950567245,0.015722819229218588,Neutral
TVSMOTOR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,TVS MOTOR COMPANY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,05-Jun-2025 13:18:42,https://nsearchives.nseindia.com/corporate/xbrl/CIM_57611_1463230_05062025011842_WEB.xml,0.0,0.0,0.021095357835292816,0.294570717588067,Negative
ECLERX,Analysts/Institutional Investor Meet/Con. Call Updates,eClerx Services Limited has informed the Exchange about Intimation,05-Jun-2025 13:18:39,https://nsearchives.nseindia.com/corporate/ECLERX_05062025131504_BSENSEInvMeetDymonAsiaCapital05062025.pdf,0.5574,-0.039285714285714285,0.1874777227640152,0.12162591044647353,Neutral
BAJAJHFL,Alteration Of Capital and Fund Raising-XBRL,BAJAJ HOUSING FINANCE LIMITED has informed the Exchange regarding Allotment of Securities,05-Jun-2025 13:16:04,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1463224_05062025011604_WEB.xml,0.6249,0.0,0.0032778363674879074,0.14295504022911187,Neutral
DAMCAPITAL,Copy of Newspaper Publication,Dam Capital Advisors Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 13:18:01,https://nsearchives.nseindia.com/corporate/DAMCAPITAL_05062025131754_Intimation_of_Newspaper_After_Dispatch_of_Notice_Signed.pdf,-0.8957,0.03242296918767507,0.020436961203813553,0.5123254080528263,Negative
ZEELEARN,Disclosure of material issue,Zee Learn Limited has informed regarding Disclosure of material issue,05-Jun-2025 13:16:01,https://nsearchives.nseindia.com/corporate/corpaffairs_05062025131518_Intimation_Acre.pdf,0.9524,0.049579831932773114,-0.0794355645775795,0.07178885142409999,Neutral
GOCOLORS,Press Release,"Go Fashion (India) Limited has informed the Exchange regarding a press release dated Jun 05, 2025, titled ""Go Colors opens First International Store in Dubai s Silicon Central Mall"".",05-Jun-2025 13:10:33,https://nsearchives.nseindia.com/corporate/GOCOLORS_05062025131017_PressreleaseDubaistoreopening2025.pdf,0.9945,0.10826282303555033,0.7867724299430847,0.4609180422569776,Positive
FCL,General Updates,Fineotex Chemical Limited has informed the Exchange about General Updates of Investor Meet,05-Jun-2025 13:09:01,https://nsearchives.nseindia.com/corporate/FCL_05062025130854_Reg30IntimationInvestorMeet06062025.pdf,0.9403,0.061408730158730156,0.0157427117228508,0.04870382094492037,Neutral
TVSMOTOR,General Updates,"TVS Motor Company Limited has informed the Exchange about Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",05-Jun-2025 13:06:32,https://nsearchives.nseindia.com/corporate/TVSMOTOR_05062025130606_TVSM_ROTATION_SD.pdf,0.8176,0.0630952380952381,0.20406153798103333,0.03193853121882395,Neutral
BAJAJHFL,Issue of Securities,Bajaj Housing Finance Limited has informed the Exchange about issue of Securities,05-Jun-2025 13:03:21,https://nsearchives.nseindia.com/corporate/BHFL_05062025130230_SE_intimation_allotment_under_S32T9.pdf,0.993,0.04699248120300753,-0.08034626394510269,0.062436978980674795,Neutral
TRU,Copy of Newspaper Publication,"TruCap Finance Limited has informed the Exchange about copy of Newspaper Publication with respect to dispatch of notice of Extra-Ordinary General Meeting of the Company scheduled to be held on June 25, 2025.",05-Jun-2025 13:02:27,https://nsearchives.nseindia.com/corporate/Trucap_05062025130207_Intimation_to_SE_Post_Dispatch_Newspaper_Publication-EGM.pdf,0.7906,-0.002031773258188339,0.05712001770734787,0.08847089639980374,Neutral
GEPIL,Analysts/Institutional Investor Meet/Con. Call Updates,GE Power India Limited has informed the Exchange about Transcript,05-Jun-2025 13:01:21,https://nsearchives.nseindia.com/corporate/GEPILDEE_05062025130112_transss.pdf,0.9928,0.0851293103448276,0.46888554096221924,0.08247642974360236,Neutral
TVSMOTOR,Change in Management,"TVS Motor Company Limited has informed the Exchange about Elevation of Mr Sudarshan Venu, Managing Director, as Chairman of the Company effective 25th August 2025",05-Jun-2025 13:01:34,https://nsearchives.nseindia.com/corporate/TVSMOTOR_05062025130120_TVSM_SV_ELEVATION_SD.pdf,0.9989,0.2626336626336626,0.06291226297616959,0.0179846620097886,Neutral
BAJAJELEC,General Updates,Bajaj Electricals Limited has informed the Exchange about General Updates,05-Jun-2025 13:00:28,https://nsearchives.nseindia.com/corporate/BAJAJELEC_05062025125815_SignedDraftSEIntimationAmenstySchemeJune42025.pdf,0.6833,-0.01941964285714285,-0.05503547936677933,0.14678350190051961,Neutral
SENCO,Analysts/Institutional Investor Meet/Con. Call Updates,Senco Gold Limited has informed the Exchange about Transcript,05-Jun-2025 12:58:02,https://nsearchives.nseindia.com/corporate/Sencogold_05062025125730_EARNING_TRANSCRIPT.pdf,0.9979,0.1510724896019014,0.7754767537117004,0.17357987579952305,Neutral
INTELLECT,Press Release,"Intellect Design Arena Limited has informed the Exchange regarding a press release dated Jun 05, 2025, titled ""Multi Country Large Deal Win - Intellect Announces Milestone Deal with a Large South African Bank for Nine-Country Rollout of eMACH.ai Digital Engagement Platform."".",05-Jun-2025 12:59:53,https://nsearchives.nseindia.com/corporate/INTELLECT_05062025125917_PressRelease0506025Signed.pdf,0.9992,0.1631946699134199,0.48668864369392395,0.2885397510073918,Positive
TVSMOTOR,General Updates,TVS Motor Company Limited has informed the Exchange about Convening the Thirty Third Annual General Meeting of the Company,05-Jun-2025 12:58:00,https://nsearchives.nseindia.com/corporate/TVSMOTOR_05062025125728_TVSM_AGMDATE_SD.pdf,0.7506,-0.016071428571428566,0.8052486777305603,0.08580075899873457,Neutral
MAITHANALL,Record Date,Maithan Alloys Limited has informed the Exchange that Record date for the purpose of Dividend  is 06-Jun-2025.,05-Jun-2025 12:56:31,https://nsearchives.nseindia.com/corporate/MAITHANALL_05062025125451_Dividend.pdf,0.2732,-0.013311688311688307,-0.015703659504652023,0.03828760880833709,Neutral
GEEKAYWIRE,Disclosure of material issue,Geekay Wires Limited has informed regarding Disclosure of material issue,05-Jun-2025 12:46:09,https://nsearchives.nseindia.com/corporate/GEEKAYWIRE_05062025124555_FORM_C_ASHISH_KANDOI_HUF.PDF,0.4215,0.0,0.010342493653297424,0.19203504928946497,Neutral
LALPATHLAB,Copy of Newspaper Publication,Dr. Lal Path Labs Ltd. has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 12:52:44,https://nsearchives.nseindia.com/corporate/LALPATHLAB_05062025125028_PostPublication05062025.pdf,0.4588,0.01832611832611833,0.014460057020187378,0.1780193865704674,Neutral
SWANENERGY,Analysts/Institutional Investor Meet/Con. Call Updates,Swan Energy Limited has informed the Exchange about Schedule of meet,05-Jun-2025 12:49:46,https://nsearchives.nseindia.com/corporate/SWANENERGY_05062025124929_Investors_Meet.pdf,0.6597,-0.0369047619047619,0.15486040711402893,0.10372379175311042,Neutral
PVSL,Copy of Newspaper Publication,Popular Vehicles and Services Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 12:46:00,https://nsearchives.nseindia.com/corporate/9072530155_05062025124545_NPFINALSD.pdf,0.9837,0.16660482374768093,0.022604379802942276,0.015100794532516337,Neutral
GEEKAYWIRE,Disclosure of material issue,Geekay Wires Limited has informed regarding Disclosure of material issue,05-Jun-2025 12:45:12,https://nsearchives.nseindia.com/corporate/GEEKAYWIRE_05062025124455_FORM_C_ANITHA_AGARWAL.PDF,0.0,0.0,-0.002377942204475403,0.3005925543606281,Negative
TIPSMUSIC,Analysts/Institutional Investor Meet/Con. Call Updates,Tips Music Limited has informed the Exchange about Schedule of meet,05-Jun-2025 12:43:02,https://nsearchives.nseindia.com/corporate/TIPSINDLTD_05062025123819_TIPSMUSIC9P.pdf,0.7717,0.016391941391941393,0.1638907641172409,0.06280945464501447,Neutral
MANINDS,Press Release,"Man Industries (India) Limited has informed the Exchange regarding a press release dated Jun 05, 2025, titled ""Press Release / Media Release in respect of a new Export Order worth Rs.1,150 Crores"".",05-Jun-2025 12:42:35,https://nsearchives.nseindia.com/corporate/MANINDS_05062025124229_MIIL_Intimation_to_SE_Press_Release_05062025.pdf,0.9962,0.08662936354425715,0.7137525677680969,0.14534897229819926,Neutral
GLAXO,Copy of Newspaper Publication,GlaxoSmithKline Pharmaceuticals Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 12:42:48,https://nsearchives.nseindia.com/corporate/GLAXO1924_05062025124215_Regulation47AGM.pdf,0.8074,0.05119047619047619,0.1327543407678604,0.05471740082871346,Neutral
GEEKAYWIRE,Disclosure of material issue,Geekay Wires Limited has informed regarding Disclosure of material issue,05-Jun-2025 12:42:04,https://nsearchives.nseindia.com/corporate/GEEKAYWIRE_05062025124139_FORM_C_PRAVEEN_KUMAR_AGARWAL.PDF,-0.296,0.0,-0.018530871719121933,0.3786303575858474,Negative
LTFOODS,Analysts/Institutional Investor Meet/Con. Call Updates,LT Foods Limited has informed the Exchange about Schedule of meet,05-Jun-2025 12:39:17,https://nsearchives.nseindia.com/corporate/532783_05062025123854_InvestorsCall.pdf,0.4767,0.02857142857142857,0.3041732609272003,0.09906049683604923,Neutral
MMTC,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MMTC LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,05-Jun-2025 12:36:11,https://nsearchives.nseindia.com/corporate/xbrl/CIM_57610_1463216_05062025123610_WEB.xml,0.2732,-0.025,0.21711526811122894,0.1799766892015934,Neutral
LEMONTREE,Analysts/Institutional Investor Meet/Con. Call Updates,Lemon Tree Hotels Limited has informed the Exchange about Transcript,05-Jun-2025 12:36:04,https://nsearchives.nseindia.com/corporate/LEMONTREE_05062025123127_Outcome_Transcript.pdf,0.9966,0.12452690166975883,0.4942130148410797,0.09762034635692007,Neutral
SRF,Copy of Newspaper Publication,SRF Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 12:32:19,https://nsearchives.nseindia.com/corporate/ekta_maheshwari_05062025123023_Cover_letter-Clippings-Combined.pdf,0.9633,0.07244227994227995,-0.11573982238769531,0.07357987172455666,Neutral
PERSISTENT,Press Release,"Persistent Systems Limited has informed the Exchange regarding a press release dated Jun 05, 2025, titled ""'Persistent Achieves Top Rankings for the Second Year in a Row in Extel s Asia Executive Team Survey'"".",05-Jun-2025 12:30:20,https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_05062025123002_PSLPressreleaseJune52025Signed.pdf,0.9987,0.22882227891156465,0.8240856528282166,0.24774471012248483,Positive
MANINDS,Updates,Man Industries (India) Limited has informed the Exchange regarding 'Man Industries (India) Limited gets new export order of approx. Rs.1150 Crores'.,05-Jun-2025 12:25:02,https://nsearchives.nseindia.com/corporate/MANINDS_05062025122451_MIIL_Order_Annoucement_Rs1150_Cr_05062025.pdf,0.9844,0.043771983225108224,0.2891899347305298,0.027157924238634334,Neutral
ADOR,General Updates,Ador Welding Limited has informed the Exchange about the communication to Shareholders about tax deduction on Dividend Updates,05-Jun-2025 12:30:29,https://nsearchives.nseindia.com/corporate/ADORWELD_05062025122934_TDS_Communication_Letter.pdf,0.9826,0.06160714285714285,0.49109041690826416,0.2807465361935752,Positive
DYCL,Copy of Newspaper Publication,Dynamic Cables Limited has informed the Exchange about Copy of Newspaper Publication regarding 18th Annual General Meeting.,05-Jun-2025 12:32:09,https://nsearchives.nseindia.com/corporate/DYNAMICCABLES_05062025123203_newspaper.pdf,0.9816,0.009398496240601508,0.013067685067653656,0.049450840327098844,Neutral
WONDERLA,Analysts/Institutional Investor Meet/Con. Call Updates,Wonderla Holidays Limited has informed the Exchange about Schedule of meet,05-Jun-2025 12:20:55,https://nsearchives.nseindia.com/corporate/WONDERLA_05062025122043_cl_Signed.pdf,0.8074,-0.03571428571428571,0.585138738155365,0.0410133208308901,Neutral
KNRCON,Analysts/Institutional Investor Meet/Con. Call Updates,KNR Constructions Limited has informed the Exchange about Transcript,05-Jun-2025 12:20:11,https://nsearchives.nseindia.com/corporate/KNRCON_05062025122003_Transcript30052025.pdf,0.9975,0.09188563374609887,0.12281949073076248,0.19846837199813355,Neutral
JSFB,Updates,Jana Small Finance Bank Limited has informed the Exchange regarding 'Intimation of record date for NCD INE953L08295 Principal and Interest Payment '.,05-Jun-2025 12:16:55,https://nsearchives.nseindia.com/corporate/vinay_raikar_janabank_com_05062025121640_Intimation.pdf,0.9601,-0.01845238095238095,0.07423962652683258,0.04510356684270361,Neutral
DBREALTY,General Updates,"Intimation under Regulation 30 of the SEBI (LODR) Regulations, 2015- corrigendum to Letter of Acceptance from Brihanmumbai Municipal Corporation (BMC)",05-Jun-2025 12:19:02,https://nsearchives.nseindia.com/corporate/DBR_05062025121733_NSE.pdf,0.9655,0.00716791979949875,0.16375742852687836,0.01624749915305529,Neutral
KNRCON,Analysts/Institutional Investor Meet/Con. Call Updates,KNR Constructions Limited has informed the Exchange about Transcript,05-Jun-2025 12:15:59,https://nsearchives.nseindia.com/corporate/KNRCON_05062025121547_Transcript30052025.pdf,0.9966,0.08488095238095238,0.22140564024448395,0.021485039196979416,Neutral
HCG,Resignation,"Healthcare Global Enterprises Limited has informed the Exchange regarding Resignation of  Mr. Vineesh Ghei as Sr VP - Sales of the company w.e.f. June 04, 2025.",05-Jun-2025 12:06:27,https://nsearchives.nseindia.com/corporate/HCG1_05062025120237_SE_Intimation_Change_in_SMP.pdf,0.8807,0.07585978835978836,-0.11095906794071198,0.0923718523201173,Neutral
VOLTAS,General Updates,"Voltas Limited has informed the Exchange about General Updates. Further to our letter dated 30th May, 2025, we wish to inform that the 71st Annual General Meeting (AGM) of the Company will now be held at 1.00 p.m. IST instead of 3.00 p.m. IST (as informed earlier), on Tuesday, 8th July, 2025 through Video Conferencing / Other Audio Visual Means.",05-Jun-2025 12:06:29,https://nsearchives.nseindia.com/corporate/VOLTAS_RB_05062025120517_RevisedSEIntimationAGM.pdf,0.7351,-0.04404761904761904,0.5375810861587524,0.009373497163681799,Neutral
MANAKSIA,Updates,Manaksia Limited has informed the Exchange regarding 'Clarification on Audited Financial Results filed for the quarter and Financial Year ended 31/03/2025'.,05-Jun-2025 12:09:37,https://nsearchives.nseindia.com/corporate/MANAKSIA_05062025120919_FinancialResults31032025.pdf,0.9652,0.017096560846560846,-0.2401657998561859,0.11531698795342571,Neutral
SMSPHARMA,Analysts/Institutional Investor Meet/Con. Call Updates,SMS Pharmaceuticals Limited has informed the Exchange about Transcript,05-Jun-2025 12:05:30,https://nsearchives.nseindia.com/corporate/SMSPHARMA_05062025120507_TranscriptCLQ4_2025.pdf,0.9972,0.148098633392751,0.17147129774093628,0.021813944050490808,Neutral
LAURUSLABS,General Updates,Laurus Labs Limited has informed the Exchange about appointment of Mr. Jyothi Basu Abbibeni asExecutive Vice President   Chemical R&D,05-Jun-2025 12:03:11,https://nsearchives.nseindia.com/corporate/LAURUSLABS_05062025120058_AppofJyothi05062025.pdf,0.7269,0.015211640211640213,0.062461007386446,0.09961352196729212,Neutral
PIDILITIND,Action(s) initiated or orders passed,Pidilite Industries Limited has informed the Exchange about Action(s) initiated or orders passed,05-Jun-2025 12:05:03,https://nsearchives.nseindia.com/corporate/Nisha_05062025120323_SEIntimationordergujarat.pdf,-0.4767,-0.026339285714285714,0.23296496272087097,0.36613865607636314,Negative
MANCREDIT,Updates,Mangal Credit and Fincorp Limited has informed the Exchange regarding 'Mangal Credit and Fincorp Limited has informed the Exchange regarding opening of new branch in the state of Maharashtra '.,05-Jun-2025 12:04:47,https://nsearchives.nseindia.com/corporate/MCFL_05062025120400_Covering_Letter.pdf,0.8885,0.10298701298701299,0.6794943809509277,0.11262913205716518,Neutral
RADICO,Copy of Newspaper Publication,Radico Khaitan Limited has informed the Exchange about Copy of Newspaper Publication for transfer of  Equity Shares of the Company to Investor Education and Protection Fund (IEPF) Authority,05-Jun-2025 12:03:35,https://nsearchives.nseindia.com/corporate/RADICO_05062025120316_iepfnewspaperintimation.pdf,0.7579,-0.02857142857142857,-0.045249659568071365,0.12755093170638593,Neutral
MSTCLTD,Analysts/Institutional Investor Meet/Con. Call Updates,Mstc Limited has informed the Exchange about Transcript,05-Jun-2025 12:01:16,https://nsearchives.nseindia.com/corporate/MSTCLTD_05062025115910_Transcript_of_Conference_Call_with_the_InvestorsAnalyst.pdf,0.9764,0.059249381570810146,0.2070455551147461,0.20771421552276498,Positive
GLAXO,General Updates,GlaxoSmithKline Pharmaceuticals Limited has informed the Exchange about General Updates,05-Jun-2025 12:01:13,https://nsearchives.nseindia.com/corporate/GLAXO1924_05062025120024_DisclosureunderRegulation30.pdf,0.9509,0.06508799171842651,0.1779506951570511,0.1952376750298292,Neutral
INDIACEM,Trading Window-XBRL,THE INDIA CEMENTS LIMITED has informed the Exchange about Closure of Trading Window,05-Jun-2025 11:59:22,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1463187_05062025115921_WEB.xml,0.0,0.0,-0.035592369735240936,0.3088966440409422,Negative
GREAVESCOT,Copy of Newspaper Publication,Greaves Cotton Limited has informed the Exchange about Copy of Newspaper Publication 2025 regarding the Notice of Postal Ballot and in terms of Regulation 47 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations 2015.,05-Jun-2025 11:59:04,https://nsearchives.nseindia.com/corporate/GREAVESCOT_05062025115829_Greavescot_05062025.pdf,-0.8862,-0.009503968253968249,-0.21620939671993256,0.5774998705357786,Negative
MOTHERSON,General Updates,Samvardhana Motherson International Limited has submitted with the exchange an intimation under Regulation 30 of SEBI Listing Regulations.,05-Jun-2025 11:57:07,https://nsearchives.nseindia.com/corporate/MOTHERSON_05062025115654_Disclosure.pdf,-0.765,-0.04355354790137398,-0.2882145643234253,0.5719784805859053,Negative
GLAXO,Copy of Newspaper Publication,GlaxoSmithKline Pharmaceuticals Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 11:56:33,https://nsearchives.nseindia.com/corporate/GLAXO1924_05062025115620_Regulation47.pdf,0.9826,0.016866883116883117,0.332351952791214,0.23212477586625457,Positive
AMBIKCO,Updates,"Ambika Cotton Mills Limited has informed the Exchange regarding 'Filing of - Receipt of disclosure under Regulation 7(2)   Continual Disclosure of SEBI (PIT) Regulations, 2015 - Reg'.",05-Jun-2025 11:55:40,https://nsearchives.nseindia.com/corporate/AMBIKCO_05062025115530_OCRATTAC.pdf,0.9834,-0.05391156462585034,-0.11852820962667465,0.10544103484897793,Neutral
DHANUKA,Copy of Newspaper Publication,Dhanuka Agritech Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 11:55:50,https://nsearchives.nseindia.com/corporate/DHANUKA_05062025115524_newspaperpublication.pdf,0.6369,-0.003896103896103895,0.06880554556846619,0.12435202972439974,Neutral
INDIACEM,Trading Window,"The India Cements Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",05-Jun-2025 11:55:10,https://nsearchives.nseindia.com/corporate/INDIACEM_05062025115501_SEsltrdt05062025BMIntimationsd.pdf,0.8126,-0.0673469387755102,0.021378792822360992,0.10496496207148442,Neutral
INDOSTAR,Alteration Of Capital and Fund Raising-XBRL,Indostar Capital Finance Limited has informed the Exchange regarding Allotment of Securities,05-Jun-2025 11:52:41,https://nsearchives.nseindia.com/corporate/xbrl/ALTERATION_OF_CAPITAL_AND_FUND_RAISING_1463181_05062025115240_WEB.xml,0.7783,0.0,-0.4341735541820526,0.21396761964559552,Negative
RHFL,Copy of Newspaper Publication,Reliance Home Finance Limited has informed the Exchange about Copy of Newspaper Publication,05-Jun-2025 11:53:50,https://nsearchives.nseindia.com/corporate/RHFL_05062025115329_Reg47AdvertisementofAuditedResult31032025.pdf,-0.1779,-0.006227106227106224,-0.05620452016592026,0.35977133671018013,Negative
RELINFRA,News Verification,The Exchange has sought clarification from Reliance Infrastructure Limited with respect to recent news item captioned Reliance Infra becomes first private Indian firm to develop next-gen 155mm artillery shells.  The response from the Company is attached.,05-Jun-2025 11:51:36,https://nsearchives.nseindia.com/corporate/RELINFRA_05062025115125_ResponsetoSEClarificationonPriceMovementFinalSD.pdf,-0.4404,0.01714285714285714,-0.14897421002388,0.4439077748758452,Negative
