Company,companyname,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment
POKARNA,Pokarna Limited,Credit Rating,Pokarna Limited has informed the Exchange about Credit Rating,02-Jul-2025 14:47:56,https://nsearchives.nseindia.com/corporate/POKARNA_02072025144747_PokarnaCredit_Ratings02072025.pdf,0.967,0.07221886640491292,-0.2185538411140442,0.09842596517860452,Neutral
GOLDTECH,AION-TECH SOLUTIONS LIMITED,General Updates,AION-TECH SOLUTIONS LIMITED has informed the Exchange about General Updates,02-Jul-2025 14:47:09,https://nsearchives.nseindia.com/corporate/GOLDTECH_02072025144655_SE_intimation-REG_30.pdf,0.9513,0.013712522045855382,0.015322916209697723,0.14440087990782358,Neutral
PPLPHARMA,Piramal Pharma Limited,Notice Of Shareholders Meetings-XBRL,Piramal Pharma Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 30-Jul-2025,02-Jul-2025 14:44:24,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476324_02072025024423_WEB.xml,-0.2263,-0.010714285714285704,0.006086163222789764,0.3571960481162582,Negative
NIITMTS,NIIT Learning Systems Limited,ESOP/ESOS/ESPS,Please find intimation of allotment of equity shares under NLSL Employee Stock Option Plan 2023-0.,02-Jul-2025 14:46:37,https://nsearchives.nseindia.com/corporate/NLSL_02072025144628_NLSLSEESOPAllotment02072025.pdf,0.9682,-0.03826530612244898,0.2091209888458252,0.013315428997545842,Neutral
PPLPHARMA,Piramal Pharma Limited,Notice Of Shareholders Meetings-XBRL,Piramal Pharma Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 30-Jul-2025,02-Jul-2025 14:43:56,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476322_02072025024356_WEB.xml,-0.2263,-0.010714285714285704,0.006086163222789764,0.3571960481162582,Negative
BHEL,Bharat Heavy Electricals Limited,Updates,Bharat Heavy Electricals Limited has informed the Exchange regarding 'Rescheduling of 61st Annual General Meeting of BHEL & Record Date for Final Dividend for FY 2024-25'.,02-Jul-2025 14:42:24,https://nsearchives.nseindia.com/corporate/BHEL_02072025144105_letter_to_SE_for_AGM_reschedule.pdf,-0.4404,-0.004853041695146959,-0.0013527646660804749,0.21140479407342055,Negative
NTPCGREEN,NTPC Green Energy Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,NTPC GREEN ENERGY LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,02-Jul-2025 14:36:21,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58883_1476315_02072025023620_WEB.xml,0.5574,-0.06785714285714287,-0.038754045963287354,0.18385899597236086,Neutral
TATASTEEL,Tata Steel Limited,Investor Presentation,Tata Steel Limited has informed the Exchange about Investor Presentation,02-Jul-2025 14:36:42,https://nsearchives.nseindia.com/corporate/SAKSHIKAPUR_02072025143204_Tata_Steel_-_Announcement.pdf,0.9943,0.05250242954324586,0.13713933527469635,0.006595727807619356,Neutral
DJML,DJ Mediaprint & Logistics Limited,Copy of Newspaper Publication,Dj Mediaprint & Logistics Limited has informed the Exchange about Copy of Newspaper Publication-Please find enclosed copies of the newspaper advertisement titled  Notice of the 16th Annual General Meeting and e-voting information . The advertisements appeared in today s Business Standard (English) and Pratahakal (Marathi).,02-Jul-2025 14:35:51,https://nsearchives.nseindia.com/corporate/DJML_02072025143544_POST020725.pdf,-0.6808,0.09031877213695395,-0.039784397929906845,0.46207887606475995,Negative
LLOYDSME,Lloyds Metals And Energy Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Intimation of scheduled investors/analysts meet,02-Jul-2025 14:34:16,https://nsearchives.nseindia.com/corporate/LLOYDSME_02072025143401_Intimation_of_Ananlyst_Invetsor_meet.pdf,0.6705,0.06244588744588746,0.16260026395320892,0.07922086132179088,Neutral
KTKBANK,The Karnataka Bank Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,THE KARNATAKA BANK LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,02-Jul-2025 14:32:51,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58882_1476312_02072025023250_WEB.xml,0.1943,-0.023809523809523808,-0.05305033177137375,0.2693128202147427,Negative
NIITLTD,NIIT Limited,Press Release,"NIIT Limited has informed the Exchange regarding a press release dated July 02, 2025, titled ""NIIT StackRoute announces the Third Edition of the Digital Architect Conclave"".",02-Jul-2025 14:31:44,https://nsearchives.nseindia.com/corporate/RARORA_02072025143107_SEPressRelease02072025.pdf,0.9932,0.04443681318681319,0.24063843488693237,0.017358630027613786,Neutral
CORDSCABLE,Cords Cable Industries Limited,General Updates,Cords Cable Industries Limited has informed the Exchange about General Updates,02-Jul-2025 14:31:31,https://nsearchives.nseindia.com/corporate/CORDSCABLE_02072025142950_CommunicationofTDSonDividendforFY_24-25.pdf,0.9638,0.13520322270322271,-0.0019145980477333069,0.16751274604723537,Neutral
KTKBANK,The Karnataka Bank Limited,General Updates,The Karnataka Bank Limited has informed the Exchange about Mr. Raghavendra Srinivas Bhat has assumed charge as Chief Operating Officer of the Bank,02-Jul-2025 14:30:59,https://nsearchives.nseindia.com/corporate/KTKBANK_02072025142916_COOac.pdf,-0.8658,0.031309523809523815,0.009882017970085144,0.5077120653950032,Negative
JMFINANCIL,JM Financial Limited,Update-Acquisition/Scheme/Sale/Disposal-XBRL,JM FINANCIAL LIMITED has informed the Exchange regarding Update-Acquisition/Scheme/Sale/Disposal-XBRL,02-Jul-2025 14:28:10,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1476303_02072025022809_WEB.xml,-0.3885,-0.03571428571428571,0.0035577863454818726,0.20336575052993633,Negative
ZENSARTECH,Zensar Technologies Limited,Copy of Newspaper Publication,Zensar Technologies Limited has informed the Exchange about Copy of Newspaper Publication,02-Jul-2025 14:28:09,https://nsearchives.nseindia.com/corporate/ZENSARTECH_02072025142721_SEIntimationNP.pdf,0.7184,0.002678571428571435,0.18914921581745148,0.07256836292828833,Neutral
DRREDDY,Dr. Reddy's Laboratories Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Dr. Reddy's Laboratories Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",02-Jul-2025 14:25:43,https://nsearchives.nseindia.com/corporate/DRREDDY_02072025142535_SEintimationunderReg74_5_final.pdf,0.4019,0.07142857142857142,0.05030210316181183,0.1726350066431931,Neutral
KTKBANK,The Karnataka Bank Limited,Updates,"The Karnataka Bank Limited has informed the Exchange regarding 'Disclosure pursuant to Regulations 6(1) and 7(1) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",02-Jul-2025 14:23:30,https://nsearchives.nseindia.com/corporate/KTKBANK_02072025142115_REGULATION6and7.pdf,0.4939,-0.031168831168831176,-0.053246233612298965,0.19606440589561477,Neutral
CCCL,Consolidated Construction Consortium Limited,Shareholders meeting,Consolidated Construction Consortium Limited has informed the Exchange about Shareholders meeting,02-Jul-2025 14:23:59,https://nsearchives.nseindia.com/corporate/CCCL_02072025142332_CCCL28THAGMNOTICEANNUALREPORT2024-25.pdf,0.9217,0.039076994434137306,0.0276506207883358,0.05484590879526946,Neutral
BHARATFORG,Bharat Forge Limited,Press Release,"Bharat Forge Limited has informed the Exchange regarding a press release dated July 02, 2025, titled ""Bharat Forge successfully completes acquisition of AAM India Manufacturing Private Limited"".",02-Jul-2025 14:22:33,https://nsearchives.nseindia.com/corporate/ANILSHINDE_02072025142111_SEIntimationPressRelease.pdf,0.9766,0.12804550608122034,0.34586700797080994,0.2600929191154712,Positive
CCCL,Consolidated Construction Consortium Limited,Notice Of Shareholders Meetings-XBRL,Consolidated Construction Consortium Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 28-Jul-2025,02-Jul-2025 14:18:37,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476299_02072025021836_WEB.xml,-0.2263,-0.010714285714285704,0.006841588765382767,0.3570070844422494,Negative
SCILAL,Shipping Corporation of India Land and Assets Limited,Spurt in Volume,"Significant increase in volume has been observed in Shipping Corporation Of India Land And Assets Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Shipping Corporation Of India Land And Assets Limited has submitted their response.",02-Jul-2025 14:14:53,https://nsearchives.nseindia.com/corporate/SCILAL_04042024183801_SEIntimation.pdf,0.992,0.10981338481338485,0.07724703848361969,0.010694914708074599,Neutral
CCCL,Consolidated Construction Consortium Limited,Shareholders meeting,Consolidated Construction Consortium Limited has informed the Exchange about Shareholders meeting,02-Jul-2025 14:14:03,https://nsearchives.nseindia.com/corporate/CCCL_02072025141335_CCCL28THAGM_INTIMATION.pdf,0.7184,-0.001298701298701294,-0.003480948507785797,0.12152695543119657,Neutral
MSUMI,Motherson Sumi Wiring India Limited,Change in Management,Motherson Sumi Wiring India Limited has informed the Exchange about appointment of Chief Financial Officer of the Company,02-Jul-2025 14:00:54,https://nsearchives.nseindia.com/corporate/MSWIL_02072025140048_CFOChange.pdf,0.8519,0.024507389162561573,-0.014988254755735397,0.11414398747922608,Neutral
NAUKRI,Info Edge (India) Limited,General Updates,Info Edge (India) Limited has informed the Exchange about Update on Naukri Jobspeak Report,02-Jul-2025 13:58:33,https://nsearchives.nseindia.com/corporate/NAUKRI2_02072025135808_IEIL_JobSpeak_IntimationJune_2025.pdf,0.5994,0.07321920503738687,0.3596351146697998,0.045595931932204625,Neutral
MSUMI,Motherson Sumi Wiring India Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MOTHERSON SUMI WIRING INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,02-Jul-2025 13:57:54,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58881_1476290_02072025015754_WEB.xml,0.1943,-0.023809523809523808,-0.06391336023807526,0.2719613611735049,Negative
MSUMI,Motherson Sumi Wiring India Limited,Appointment,"Motherson Sumi Wiring India Limited has informed the Exchange regarding Appointment of Mr Gulshan as Chief Financial Officer of the company w.e.f. July 02, 2025.",02-Jul-2025 13:57:06,https://nsearchives.nseindia.com/corporate/MSWIL_02072025135645_CFOChange.pdf,0.8519,0.024507389162561573,-0.04006309434771538,0.10788051682950686,Neutral
BFUTILITIE,BF Utilities Limited,Notice Of Shareholders Meetings-XBRL,BF UTILITIES LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,02-Jul-2025 13:56:30,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476288_02072025015629_WEB.xml,-0.3885,-0.07142857142857142,-0.01737596094608307,0.4157542217246124,Negative
BFUTILITIE,BF Utilities Limited,Shareholders meeting,BF Utilities Limited has informed the Exchange regarding Notice of Postal Ballot,02-Jul-2025 13:53:20,https://nsearchives.nseindia.com/corporate/BFUTILITIE_02072025135240_Postal_Ballot_Notice_MUT_2025_BFUL.pdf,0.9584,0.0530952380952381,-0.054501429200172424,0.06339922864919617,Neutral
OBEROIRLTY,Oberoi Realty Limited,Shareholders meeting,"Oberoi Realty Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on July 02, 2025",02-Jul-2025 13:51:34,https://nsearchives.nseindia.com/corporate/OBEROIRLTY_02072025135117_Proceeding.pdf,-0.802,0.002529761904761906,0.025318149477243423,0.2936618280407219,Negative
RBLBANK,RBL Bank Limited,Updates,"RBL Bank Limited has informed the Exchange regarding ''.Grant of ESOP""",02-Jul-2025 13:52:03,https://nsearchives.nseindia.com/corporate/RBLBANK_02072025134850_SEIntimationESOSJuly022025Signed.pdf,0.9917,0.06805555555555556,0.07972739636898041,0.018530770217710046,Neutral
TIMESGTY,Times Guaranty Limited,Name Change,Times Guaranty Limited has informed the Exchange that the name has been changed from Times Guaranty Limited to Team India Guaranty Limited,02-Jul-2025 13:46:47,https://nsearchives.nseindia.com/corporate/TIMESGTY_02072025134640_IntimationforNamechangeoftheCompany.pdf,0.128,-0.053571428571428555,0.15798403322696686,0.23915816016282354,Negative
KALAMANDIR,Sai Silks (Kalamandir) Limited,General Updates,Sai Silks (Kalamandir) Limited has informed the Exchange about General Updates,02-Jul-2025 13:46:31,https://nsearchives.nseindia.com/corporate/SSKL_02072025134622_Q1Update02072025.pdf,0.9246,0.060010822510822515,0.11755715310573578,0.027441542016247156,Neutral
HCLTECH,HCL Technologies Limited,Updates,HCL Technologies Limited has informed the Exchange regarding 'Release -  HCLTech and Equinor expand digital collaboration '.,02-Jul-2025 13:37:44,https://nsearchives.nseindia.com/corporate/HCLTECH_02072025133730_Release2July2025-signed.pdf,0.992,0.038704481792717085,0.4430866539478302,0.36247163370942453,Positive
SHILPAMED,Shilpa Medicare Limited,Credit Rating- Revision,Revised Credit Rating,02-Jul-2025 13:36:32,https://nsearchives.nseindia.com/corporate/SHILPAMED_02072025133620_SEIntimationCreditRatingFile.pdf,0.9937,0.106188966072687,-0.0462217703461647,0.18956449614010026,Neutral
GLENMARK,Glenmark Pharmaceuticals Limited,Copy of Newspaper Publication,Glenmark Pharmaceuticals Limited has informed the Exchange about Copy of Newspaper Publication,02-Jul-2025 13:33:55,https://nsearchives.nseindia.com/corporate/GLENMARK_02072025133339_BSE_NSE_Postal_Ballot_Newspaper_signed.pdf,0.1779,0.05064935064935065,0.1593150794506073,0.20555228735084657,Negative
ADANIENT,Adani Enterprises Limited,Acquisition-XBRL,Adani Enterprises Limited has informed the Exchange regarding Acquisition,02-Jul-2025 13:25:54,https://nsearchives.nseindia.com/corporate/xbrl/REG30_Restructuring_1476268_02072025012554_WEB.xml,-0.2263,-0.07142857142857142,0.007891025394201279,0.16880740225975,Neutral
PITTIENG,Pitti Engineering Limited,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Pitti Engineering Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",02-Jul-2025 13:23:49,https://nsearchives.nseindia.com/corporate/PITTIENG_02072025132314_Reg74disclosure.pdf,0.886,-0.043831168831168825,0.0870412141084671,0.06542589312211258,Neutral
TARMAT,Tarmat Limited,Updates,Tarmat Limited has informed the Exchange regarding 'Clarification w.r.t announcement dated 05.09.24'.,02-Jul-2025 13:23:45,https://nsearchives.nseindia.com/corporate/TARMAT_02072025132329_Revised_Announcement_Tarmat.pdf,0.743,0.04765993265993267,0.04196025803685188,0.09422449784986797,Neutral
TMB,Tamilnad Mercantile Bank Limited,General Updates,"Tamilnad Mercantile Bank Limited has informed the Exchange about Provisional Business Figures of the Bank as on 30th June, 2025",02-Jul-2025 13:23:08,https://nsearchives.nseindia.com/corporate/9659523378_02072025132213_37.pdf,0.743,0.0665079365079365,-0.011204037815332413,0.10374577434798554,Neutral
TATACOMM,Tata Communications Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Tata Communications Limited has informed the Exchange about Schedule of meet,02-Jul-2025 13:20:41,https://nsearchives.nseindia.com/corporate/TATACOMM_02072025131652_18207.pdf,0.987,0.11128571428571428,0.13141506910324097,0.0018661314998353884,Neutral
HIRECT,Hind Rectifiers Limited,Notice Of Shareholders Meetings-XBRL,Hind Rectifiers Limited has informed the Exchange about Notice of Shareholders Meeting for Annual General Meeting to be held on 29-Jul-2025,02-Jul-2025 13:14:26,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1476254_02072025011425_WEB.xml,-0.2263,-0.010714285714285704,-0.00046777911484241486,0.35883448005648594,Negative
DHANBANK,Dhanlaxmi Bank Limited,Credit Rating- Others,Dhanlaxmi Bank Limited has informed the Exchange about Credit Rating- Others,02-Jul-2025 13:16:51,https://nsearchives.nseindia.com/corporate/DHANBANK_02072025131637_Rating.pdf,0.946,0.04702380952380952,0.022493943572044373,0.04844639638633952,Neutral
SHARDAMOTR,Sharda Motor Industries Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,SHARDA MOTOR INDUSTRIES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,02-Jul-2025 13:04:25,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58880_1476243_02072025010424_WEB.xml,0.1943,-0.023809523809523808,-0.061418354511260986,0.27143188044797806,Negative
EXCEL,Excel Realty N Infra Limited,Copy of Newspaper Publication,Excel Realty N Infra Limited has informed the Exchange about Copy of Newspaper Publication,02-Jul-2025 13:04:44,https://nsearchives.nseindia.com/corporate/EXCEL_02072025130427_BSE_NSE_Intimation.pdf,0.9509,0.016845091845091854,0.015913501381874084,0.054926533401907146,Neutral
ASIANTILES,Asian Granito India Limited,Outcome of Board Meeting,"Asian Granito India Limited has informed the Exchange regarding  Board meeting held on July 02, 2025.",02-Jul-2025 13:03:38,https://nsearchives.nseindia.com/corporate/ASIANTILES_02072025130324_outcome02072025.pdf,0.9917,0.0025935374149659947,-0.010950889438390732,0.05429058164906542,Neutral
KILITCH,Kilitch Drugs (India) Limited,Outcome of Board Meeting,Raising of funds by way of issue of equity shares of the Company on right issue basis,02-Jul-2025 13:03:35,https://nsearchives.nseindia.com/corporate/KILITCH_02072025125942_OutcomeOfBoardMeetingToStockExchanges.pdf,0.9849,0.08703231292517007,-0.008632801473140717,0.0385230899789909,Neutral
GENUSPOWER,Genus Power Infrastructures Limited,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,GENUS POWER INFRASTRUCTURES LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,02-Jul-2025 13:03:22,https://nsearchives.nseindia.com/corporate/xbrl/CIM_58879_1476241_02072025010322_WEB.xml,0.1943,-0.023809523809523808,-0.04066912457346916,0.26629399713497787,Negative
SOUTHWEST,South West Pinnacle Exploration Limited,Updates,South West Pinnacle Exploration Limited has informed the Exchange regarding 'receipt of Letter of Award from CMPDI'.,02-Jul-2025 13:02:41,https://nsearchives.nseindia.com/corporate/SOUTHWEST_02072025130202_Announcement.pdf,0.9878,0.021690476190476194,0.45952168107032776,0.0661828206204233,Neutral
ITI,ITI Limited,Press Release,"ITI Limited has informed the Exchange regarding a press release dated July 02, 2025, titled ""ITI Limited Wins Orders worth Rs. 88 Crores in Odisha and Chhattisgarh"".",02-Jul-2025 13:00:49,https://nsearchives.nseindia.com/corporate/ITI_02072025130026_SE_Intimation_PressRelease.pdf,0.9976,0.13007892969099863,0.09301841259002686,0.1986714619693124,Neutral
TCIEXP,TCI Express Limited,Copy of Newspaper Publication,"TCI Express Limited has informed the Exchange about Copy of Newspaper cutting issuance of Annual Report containing  e-voting, Book closure and record date intimation",02-Jul-2025 13:01:12,https://nsearchives.nseindia.com/corporate/TCIEXP_02072025130105_AfterAGMStockexchange.pdf,0.3182,-0.0911904761904762,-0.06553179025650024,0.2550678599141893,Negative
TEGA,Tega Industries Limited,Analysts/Institutional Investor Meet/Con. Call Updates,Tega Industries Limited has informed the Exchange about Schedule of meet,02-Jul-2025 12:59:57,https://nsearchives.nseindia.com/corporate/TEGA_02072025125946_Intimation_for_Investor_Meet_sd.pdf,0.8481,0.15912698412698412,0.04705727845430374,0.04437541303185244,Neutral
VISHNU,Vishnu Chemicals Limited,Copy of Newspaper Publication,"Vishnu Chemicals Limited has informed the Exchange about Copy of Newspaper Publication dated July 02, 2025, with respect to 32nd AGM of the Company",02-Jul-2025 13:00:07,https://nsearchives.nseindia.com/corporate/VISHNU_02072025125955_VCL_SE_Newspaper_Add_Intimation_Signed.pdf,-0.0258,-0.009285714285714277,0.026855941861867905,0.30158916984094036,Negative
PPLPHARMA,Piramal Pharma Limited,General Updates,Piramal Pharma Limited has informed the Exchange regarding 'Business Responsibility & Sustainability Report for the financial year 2024-25,02-Jul-2025 12:59:01,https://nsearchives.nseindia.com/corporate/pratibhamishra_02072025125542_SEIntimationBRSR202425.pdf,-0.1531,-0.013768115942028985,0.04279042407870293,0.3303293899619277,Negative
GODREJAGRO,Godrej Agrovet Limited,Resignation of Independent director,GODREJ AGROVET LIMITED has informed the Exchange about Resignation of Independent director.,02-Jul-2025 12:54:54,https://nsearchives.nseindia.com/corporate/GODREJAGRO_ROID_58878_KMP_Doc.zip,-0.7213,-0.023809523809523808,-0.034931082278490067,0.48803985465090904,Negative
NBCC,NBCC (India) Limited,Updates,"NBCC (India) Limited has informed the Exchange regarding 'Intimation of work order received by NBCC in normal course of                 business, amounting Rs. 354.88 Crore (approx.)'.",02-Jul-2025 12:49:35,https://nsearchives.nseindia.com/corporate/NBCC_02072025124905_intimationworkorder02072025nsebse.pdf,0.969,0.03001152073732719,0.02003806084394455,0.04673641038359855,Neutral
SHAH,Shah Metacorp Limited,Committee Meeting Updates,"Shah Metacorp Limited has informed the Exchange regarding Outcome of Committee Meeting held on July 02, 2025.",02-Jul-2025 12:50:37,https://nsearchives.nseindia.com/corporate/GAL_02072025124950_BM_Outcome_02_07_2025.pdf,0.9738,0.0013764880952381034,0.08836013078689575,0.03418103976136161,Neutral
DEVIT,Dev Information Technology Limited,Press Release,"Dev Information Technology Limited has informed the Exchange regarding a press release dated July 02, 2025, titled ""Dev IT  Secures Major &#8377; 4.4 Cr IT Deal with Alivus Lifesciences ."".",02-Jul-2025 12:49:04,https://nsearchives.nseindia.com/corporate/DEVIT_02072025124845_Intimation.pdf,0.9971,0.06889941690962098,0.003833286464214325,0.03598343330005688,Neutral
PPLPHARMA,Piramal Pharma Limited,Shareholders meeting,"Piramal Pharma Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 30, 2025",02-Jul-2025 12:54:10,https://nsearchives.nseindia.com/corporate/pratibhamishra_02072025124926_SEIntimationAnnualReportand_Notice202425.pdf,0.9976,0.022186147186147195,0.24632185697555542,0.06657171112954363,Neutral
AUTOIND,Autoline Industries Limited,Trading Window-XBRL,AUTOLINE INDUSTRIES LIMITED has informed the Exchange about Closure of Trading Window,02-Jul-2025 12:44:12,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1476230_02072025124411_WEB.xml,-0.3885,-0.07142857142857142,-0.019149981439113617,0.4161814726612398,Negative
AHLWEST,Asian Hotels (West) Limited,Updates,"Asian Hotels (West) Limited has informed the Exchange regarding 'the Meeting of Board of the Company scheduled to be held on Wednesday, 2nd July, 2025 interalia to consider and approve Audited Financial Results (Standalone and Consolidated) for the quarter and year ended 31st March 2025, it is here by informed that since the Audit Committee Meeting scheduled on the same day for considering and approving the Audited Financial Results (Standalone and Consolidated) for the quarter and year ended 31st March 2025 could not be held due to lack of quorum and is accordingly adjourned till further notice, the Board Meeting scheduled thereafter interalia for the same agenda also could not be held and is now postponed to be held after the approval of the financial results by the Audit Committee.'.",02-Jul-2025 12:46:55,https://nsearchives.nseindia.com/corporate/AHLWEST_02072025124643_UpdateonBMdated02072025signed.pdf,-0.2023,-0.05572196620583717,-0.4069036841392517,0.46343583713746106,Negative
RPPL,Rajshree Polypack Limited,Capacity addition,Rajshree Polypack Limited has informed the Exchange about Capacity addition,02-Jul-2025 12:40:46,https://nsearchives.nseindia.com/corporate/RPPL_02072025124036_Capex_addition_Toll_900_MTPA.pdf,-0.2263,0.0507936507936508,0.13788717985153198,0.31193912834175047,Negative
RAMKY,Ramky Infrastructure Limited,General Updates,Intimation of Dispensation of Meeting Order in the matter of Scheme of Arrangement,02-Jul-2025 12:42:10,https://nsearchives.nseindia.com/corporate/RAMKY_02072025124045_Merger_Meetings_Dispensation_Order_DSC.pdf,-0.9517,-0.013520408163265302,-0.06287430226802826,0.5563459763486774,Negative
