Company,Headline,Description,Time,pdf_link,vader_score,textblob_score,bert_sentiment,confidence,final_sentiment,Chart_Pattern,Tech_Indicator
Praveg Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Investor Presentation on Audited Financial Results (Standalone and Consolidated) of the company for the quarter and year ended March 31, 2025 is attached herewith",02-06-2025 11:40:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ae940ed6-d7aa-4f4f-b03f-d6bd616cc620.pdf,0.037,0.0265306122448979,-0.0850010439753532,0.0027411295191365,Neutral,,
Alchemist Corporation Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Pursuant to Regulation 47 SEBI (LODR) Regulations 2015. Clippings of Newspaper for Financial Results March 2025,02-06-2025 11:39:46,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1a4613d9-5feb-4122-89fb-7abf4432759d.pdf,0.8225,0.0006012506012506,0.1662286818027496,0.3790489797212,Positive,,
Plaza Wires Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Regulation 47 of SEBI (Listing Obligations & Disclosure Requirements) Regulation, 2015: Submission Publications of the Audited Financial Results for the Quarter and Year ended on 31st March, 2025.",02-06-2025 11:38:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/073699ab-304c-41ed-8819-17d1b67cdeb5.pdf,0.0772,0.0300324675324675,0.0043836645781993,0.0412048396332,Neutral,Volume Spike,
BFL Asset Finvest Ltd,Appointment of Company Secretary and Compliance Officer,"Pursuant to Regulation 30 of Listing Regulation, we wish to inform you that the Board of Directors of the Company in its meeting held on Monday, June 02, 2025 which commenced at 11:00 A.M. .... Read More..",02-06-2025 11:37:37,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d8aa80c4-5dc7-4c24-82f8-6c2678009881.pdf,0.8519,0.0231292517006802,0.1959488242864608,0.4064834227961423,Positive,,
ICICI Prudential Life Insurance Company Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find attached herewith a copy of pre-dispatch newspaper advertisement for the Annual General Meeting.,02-06-2025 11:37:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/857fd840-6437-4d38-a2a6-d1c5f567f912.pdf,0.7351,-0.0103968253968253,0.0801130309700965,0.3149548616719814,Positive,"Cup and Handle, Volume Spike",
Vardhman Holdings Ltd,APPROVAL FOR EXECUTION OF SHAREHOLDERS AGREEMENT,Please find attached herewith outcome of the Board Meeting dated 02.06.2025,02-06-2025 11:36:39,https://www.bseindia.com/xml-data/corpfiling/AttachLive/da659519-b2bb-423d-be90-af51584f921e.pdf,0.8885,0.0908163265306122,0.0094451382756233,0.3854784394418706,Positive,Volume Spike,
Empire Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Publications for audited financial results for the quarter and year ended 31st March, 2025",02-06-2025 11:36:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2e8e92bb-570f-40f1-93f0-3c6c0ae5584b.pdf,-0.128,-0.1204081632653061,-0.0770301446318626,0.1104314923691506,Negative,,
Bang Overseas Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Please find enclosed herewith newspaper publication of Audited Financial Results for the quarter and year ended 31st March, 2025",02-06-2025 11:35:44,https://www.bseindia.com/xml-data/corpfiling/AttachLive/18275f9d-5fca-46b6-a287-77f7d96d2754.pdf,0.2023,-0.0514285714285714,0.1313689351081848,0.104902109103884,Positive,Volume Spike,
Marsons Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find enclosed herewith the copies of Audited Financial Results (Standalone & consolidated) of the company for the quarter and year ended 31st March 2025 published in Business Standard .... Read More..,02-06-2025 11:35:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/cb804c37-5da3-4123-ad05-34df8ffa12e0.pdf,0.8519,0.1584415584415584,-0.0141840577125549,0.584037250218701,Positive,,
Websol Energy System Ltd,Details of Loss of Certificate / Duplicate Certificate,Intimation for issue of duplicate share certificate/Letter of confirmation,02-06-2025 11:34:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b58be1a9-b6ae-4183-92d4-02cb2f965378.pdf,0.7506,-0.0857142857142857,-0.0356184691190719,0.2638401735499928,Positive,,
Ambitious Plastomac Company Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Publication on audited financial results for the quarter and year ended March 31, 2025",02-06-2025 11:34:01,https://www.bseindia.com/xml-data/corpfiling/AttachLive/117affd5-bc43-4a26-beb2-b083f5d3b300.pdf,0.8979,0.0349927849927849,0.0307284593582153,0.3788763733053001,Positive,,
Prime Focus Ltd,"Disclosures under Reg. 10(5) in respect of acquisition under Reg. 10(1)(a) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 10(5) in respect of acquisition under Regulation 10(1)(a) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, .... Read More..",02-06-2025 11:33:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/EEB86691_0A1F_475A_825A_D79ABD928411_113320.pdf,0.9501,-0.0476190476190476,-0.0519249141216278,0.5501768114777974,Positive,Volume Spike,
Ujjivan Small Finance Bank Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Intimation of newspaper advertisement for the 9th Annual General Meeting of Ujjivan Small Finance Bank Limited,02-06-2025 11:31:06,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3600bfe0-bffb-4626-aa41-922ea4059f0f.pdf,0.6597,0.0460084033613445,0.1886940896511078,0.3342907479037357,Positive,,
Dhruv Consultancy Services Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Sandeep B Dandawate",02-06-2025 11:30:17,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8778DF8B_CEEE_40E6_B081_1DC46BCDAB51_113014.pdf,0.9719,0.0035714285714285,0.0073820538818836,0.5920460447359936,Positive,,
Knowledge Marine & Engineering Works Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find enclosed herewith the copies of Newspaper Advertisement regarding the extracts of Audited Consolidated and Standalone Financial Results of the Knowledge Marine & Engineering .... Read More..,02-06-2025 11:29:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2188c3f0-3d7e-4444-904d-1361fd8990a1.pdf,0.5574,0.0451636904761904,0.0754274651408195,0.259137346685103,Positive,Volume Spike,
Ujaas Energy Ltd,Announcement under Regulation 30 (LODR)-Allotment,Allotment of Bonus shares.,02-06-2025 11:28:12,https://www.bseindia.com/xml-data/corpfiling/AttachLive/80c696c2-d380-4ab7-bc93-472ee559f059.pdf,0.9858,-0.0959183673469387,0.025826197117567,0.3732923489311884,Positive,,
Ather Energy Ltd,Press Release,"Press release titled "" Ather Energy Limited now has 55 Experience Centres in Maharashtra"".",02-06-2025 11:25:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ed8c26b1-b68b-473d-911c-6b069eb3116a.pdf,0.7906,0.0795048701298701,0.4363512694835663,0.4709968418840309,Positive,,
Rodium Realty Ltd,Newspaper Publication,"Pursuant to Regulation 30 and 47 of the SEBI (LODR) Regulations, 2015, please find enclosed herewith the copies of newspaper clippings of extract of audited consolidated financial results .... Read More..",02-06-2025 11:25:23,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4b5e804e-0460-459f-8f97-84ca97839b6e.pdf,0.93,-0.0426887926887926,-0.1173449158668518,0.3239898874333067,Positive,,
Ujaas Energy Ltd,Board Meeting Outcome for Outcome Of Board Meeting Held On June 02 2025.,Allotment of Bonus Shares.,02-06-2025 11:24:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/895613e5-b045-4f68-a02f-73dbcdf8b9bf.pdf,0.9858,-0.0959183673469387,0.025826197117567,0.3732923489311884,Positive,,
Hilton Metal Forging Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find attached Copy of Newspaper Publication.,02-06-2025 11:24:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/907d85b4-4d1b-416b-a156-e695275a209c.pdf,0.5574,0.0660714285714285,0.1585925817489624,0.2903592030961173,Positive,,
GSS Infotech Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"GSS Infotech Limited has informed the exchange regarding publication of Financial results for the period ended on March 31, 2025",02-06-2025 11:24:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/74645c13-f730-427a-9e9a-24fbe0997271.pdf,0.5859,-0.0514285714285714,-0.0262078568339347,0.2110690715212481,Positive,,
Him Teknoforge Ltd,"Disclosures under Reg. 31(1) and 31(2) of SEBI (SAST) Regulations, 2011.","The Exchange has received Disclosure under Regulation 31(1) and 31(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 on June 02, 2025 for Manan Aggarwal",02-06-2025 11:22:56,https://www.bseindia.com/xml-data/corpfiling/AttachLive/A116A0E6_7954_4622_934E_29D634111B4B_112253.pdf,0.9887,0.0926406926406926,0.1033884733915329,0.6542887498096677,Positive,,
Yash Innoventures Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication for Audited Financial Results for the Quarter and year ended on 31.03.2025.,02-06-2025 11:20:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/bd66ff90-d358-488f-99ac-6467496bd255.pdf,0.8728,0.0886507936507936,0.591385006904602,0.5531307401666188,Positive,,
Reliable Data Services Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,copy of newspaper publication of Audited Financial results for the quarter ended on 31st March 2025.,02-06-2025 11:19:59,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ef212c53-5085-4d49-80ac-9e50543a64f0.pdf,0.8934,0.0442148760330578,0.0916559249162674,0.3981212402847975,Positive,,
Viaan Industries Ltd,"Newspaper Advertisement Under Regulation 47 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015 For The Quarter And Year Ended March 31, 2025.","Pursuant to Regulation 47 of SEBI (Listing Obligation and Disclosure Requirements) Regulations, 2015 please find enclosed copies of newspaper advertisement for the Quarter and Year ended .... Read More..",02-06-2025 11:17:25,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a1e06510-48fc-4fdb-92ad-63ed35d40d8d.pdf,-0.5106,0.0059523809523809,0.1793192476034164,0.1486585114332608,Negative,,
Crest Ventures Ltd,General Update On The Business Operations Of The Company,Please refer the attached intimation.,02-06-2025 11:17:19,https://www.bseindia.com/xml-data/corpfiling/AttachLive/186e396c-9afa-4b92-989e-63f327ede71c.pdf,0.8689,0.0981884057971014,0.4340857863426208,0.7072422576419166,Very Positive,,
GVK Power & Infrastructure Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Results-Newspaper advertisement,02-06-2025 11:15:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/c3a850dd-65ed-45c3-a93b-0fc935620aea.pdf,0.0772,-0.0628571428571428,0.0563411712646484,0.0289252085222516,Neutral,,
Crest Ventures Ltd,General Update On The Business Operations Of The Company,Please refer the attached intimation.,02-06-2025 11:14:48,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2b2121f8-3b05-4a8a-b0c0-abd92f33a196.pdf,0.8689,0.0981884057971014,0.4340857863426208,0.7072422576419166,Very Positive,,
Kiri Industries Ltd,Announcement under Regulation 30 (LODR)-Investor Presentation,"Enclosed herewith Earning presentation for Q4-FY25/FY25 for the Conference Call scheduled to be held on Monday, June 02, 2025 at 4:00 PM.",02-06-2025 11:14:29,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d1e2dd40-26df-40fb-8098-25ebbc5a1c52.pdf,0.5106,0.1071428571428571,0.2323530316352844,0.3060887666334425,Positive,,
Info Edge (India) Ltd,Company Update On Naukri Jobspeak Report,Company Update on Naukri Jobspeak Report,02-06-2025 11:13:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2795efe4-d1df-4bc3-9746-fddde0655722.pdf,0.7003,0.0918710918710918,0.3665826618671417,0.4176561261214701,Positive,,
Commercial Syn Bags Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"We are pleased to submit the newspaper clipping of the extract of audited standalone and consolidated financial result for quarter/ year ended 31st March, 2025",02-06-2025 11:13:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2393faa0-2b08-4324-a7e3-41214750ac1a.pdf,0.8625,0.0275510204081632,0.3935056626796722,0.4713170049263506,Positive,Volume Spike,
Mcleod Russel India Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication,02-06-2025 11:12:38,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7a0b00f6-3a82-4508-8ed6-6b11788bc655.pdf,0.7003,0.0179894179894179,0.3401883840560913,0.3875733406136528,Positive,,
Mohit Industries Ltd-$,Announcement under Regulation 30 (LODR)-Newspaper Publication,Intimation attached.,02-06-2025 11:12:27,https://www.bseindia.com/xml-data/corpfiling/AttachLive/de3ec472-6d12-452b-997e-af741600707b.pdf,0.6597,-0.0089285714285714,0.4939895272254944,0.4093982867390768,Positive,Volume Spike,
DOMS Industries Ltd,Announcement under Regulation 30 (LODR)-Updates on Acquisition,"Disclosure of Events/ Information under Regulation 30 of SEBI LODR Regulations, 2015",02-06-2025 11:10:48,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8c940514-db64-4367-aee6-2f3d779c2ec5.pdf,0.9705,0.0657738095238095,0.5644423365592957,0.7772648438249317,Very Positive,,
Bigbloc Construction Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Intimation Attached,02-06-2025 11:10:31,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8ffc5063-98a1-424a-b506-48c32935cf10.pdf,0.7506,0.0587301587301587,0.4908059537410736,0.4651008337413698,Positive,Volume Spike,
Piramal Enterprises Ltd,Announcement under Regulation 30 (LODR)-Change in Management,"Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Change in Senior Management Personnel",02-06-2025 11:08:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/dcfc894f-3546-4080-81f4-ccc85de6e9ef.pdf,0.4019,0.1160714285714285,0.1116702258586883,0.229082496329035,Positive,,
Vardhman Polytex Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Disclosure under Regulation 30 regarding newspaper publication of financial results for the quarter and year ended 31.03.2025 in Financial Express (English) and Desh Sewak (Punjabi) dated .... Read More..,02-06-2025 11:06:33,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2c5d963a-6184-4945-805c-5d5b1448b967.pdf,0.6808,-0.0119047619047619,0.1384911239147186,0.310295908602987,Positive,Volume Spike,
NTC Industries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper AD_ Corrigendum.,02-06-2025 11:06:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f1639d51-6697-4795-a803-b8837946d448.pdf,0.6249,0.0755102040816326,0.2551880776882171,0.349169484530955,Positive,,
Kothari Industrial Corporation Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,publications,02-06-2025 11:02:56,https://www.bseindia.com/xml-data/corpfiling/AttachLive/49f4e1bd-bd09-4796-ba25-1f1e3ba8506b.pdf,0.0,-0.0204081632653061,0.1758604943752288,0.0466356993329768,Neutral,,
Foundry Fuel Products Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,In terms of Regulation 30 the company has published Standalone Audited Financial Results for the quarter and year ended 31st March 2025.,02-06-2025 11:02:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/39af9e32-6b50-42eb-a583-ff04767dda07.pdf,0.7269,-0.0164835164835164,0.0992758721113205,0.3155977066883412,Positive,,
Vardhman Textiles Ltd,APPROVAL FOR EXECUTION OF SHAREHOLDERS AGREEMENT,Please find enclosed herewith Outcome of Board Meeting dated 02.06.2025.,02-06-2025 11:00:49,https://www.bseindia.com/xml-data/corpfiling/AttachLive/fc202079-e077-45fe-a634-2b0c3f47484f.pdf,0.8885,0.0908163265306122,0.0069827064871788,0.3847397099053373,Positive,,
Man Industries (India) Ltd-$,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Man Finance Pvt Ltd & PACs",02-06-2025 10:55:50,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6323F9C2_F2E0_4462_B66A_D418DDA1E3CE_105547.pdf,0.836,-0.038095238095238,0.0381806120276451,0.5344256121797222,Positive,Volume Spike,
MM Rubber Company Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Please find attached herewith copy of the newspaper advertisement of company''s audited financial results for the quarter and year ended 31.03.2025 published in newspaper - Financial express .... Read More..,02-06-2025 10:54:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/2a30f20a-46d2-4059-a195-885312060fa8.pdf,0.9224,0.1225563909774436,-0.1326378881931305,0.3659355508352939,Positive,,
Prime Focus Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Itiame Ltd",02-06-2025 10:54:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/684EE0B4_F562_43E0_82C3_11EC53CD1D61_105433.pdf,0.0,0.0,0.0,0.0,Neutral,Volume Spike,
Prime Focus Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Bresino Projects Ltd",02-06-2025 10:51:28,https://www.bseindia.com/xml-data/corpfiling/AttachLive/BD80DF15_9D16_4EC0_9907_73F80DE5353A_105125.pdf,0.9726,0.0448979591836734,0.0618787556886673,0.6210730144617023,Positive,Volume Spike,
Ahluwalia Contracts (India) Ltd,Intimation,Investor Presentation Q4 FY 2024-25 (31-03-2025),02-06-2025 10:50:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e6b0640d-d548-4d9c-bdaa-a75763df5197.pdf,0.7096,0.0068783068783068,-0.0859895050525665,0.2601066405477221,Positive,Volume Spike,
Tuni Textile Mills Ltd,Board Meeting Outcome for Outcome Of Board Meeting,Please find attached Outcome of Board Meeting held today,02-06-2025 10:50:22,https://www.bseindia.com/xml-data/corpfiling/AttachLive/550940f5-f6b0-42da-824a-e400f91c4c94.pdf,0.9819,-0.0156249999999999,0.0059713721275329,0.3898639116382599,Positive,,
Usha Martin Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Peterhouse Investments India Ltd",02-06-2025 10:49:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/F50F6D0D_8FAD_4232_9E09_1D3B903F327F_104951.pdf,0.0,0.0,0.0,0.0,Neutral,,"MACD Crossover, Supertrend"
Insolation Energy Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Manish Gupta HUF",02-06-2025 10:48:02,https://www.bseindia.com/xml-data/corpfiling/AttachLive/63DB83D4_B5B4_4BBA_8C2E_6861DEDE16F9_104759.pdf,0.0,0.0,0.0,0.0,Neutral,,
GKB Ophthalmics Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Please find attached copies of newspaper cuttings of the extract of statement of audited Standalone and Consolidated Financial Results for the year ended March 31, 2025, published in The .... Read More..",02-06-2025 10:45:58,https://www.bseindia.com/xml-data/corpfiling/AttachLive/971da483-5249-41f1-98b0-dc50ba084aca.pdf,0.7506,0.0,0.222131609916687,0.3668794829750061,Positive,,
New Markets Advisory Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Mohammed Fasihuddin",02-06-2025 10:43:12,https://www.bseindia.com/xml-data/corpfiling/AttachLive/45AB6240_8DCB_4CF8_93B2_32A385B915D7_104307.pdf,0.0,0.0,0.0,0.0,Neutral,,
SMS Pharmaceuticals Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper publication for the financial results.,02-06-2025 10:43:00,https://www.bseindia.com/xml-data/corpfiling/AttachLive/f53cf93a-003e-4d7e-9006-a8e747557a64.pdf,0.4939,0.0328571428571428,0.3840960264205932,0.3226459507833208,Positive,,
Pennar Industries Ltd-$,Announcement under Regulation 30 (LODR)-Investor Presentation,Q4FY25 Investor Presentation,02-06-2025 10:42:53,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b74d2be1-7538-4cd4-abbc-837cbaec2162.pdf,0.7906,0.0097985347985348,-0.0545345172286033,0.3028192052709794,Positive,Volume Spike,
New Markets Advisory Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Vicky Pratapbhai Shah",02-06-2025 10:42:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/BF6A5ADD_B534_42E1_B49D_676FA5198104_104214.pdf,0.9601,0.1074945887445887,-0.0540416650474071,0.6000758771091544,Positive,,
Rajesh Power Services Ltd,Confirmation For Lowest Bid At L1 Stage,"Intimation - Confirmation for Lowest Bid at L1 stage as per Regulation 30 of SEBI(LODR),2015.",02-06-2025 10:41:26,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b850585c-cfef-4b77-9f84-5125f51c8f2f.pdf,0.8126,0.1848214285714285,0.0133394226431846,0.3844882553643839,Positive,,
Explicit Finance Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication,02-06-2025 10:41:16,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b422aa4b-13cb-44f8-8593-34738eb5c4aa.pdf,0.9565,-0.0121693121693121,-0.1018239110708236,0.3484020330279593,Positive,,
Kridhan Infra Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication,02-06-2025 10:37:03,https://www.bseindia.com/xml-data/corpfiling/AttachLive/373aa171-9037-4b8e-baa6-27e0e3ece93a.pdf,0.4404,-0.0142857142857142,-0.0113456211984157,0.168470599354761,Positive,Volume Spike,
Rane Holdings Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Newspaper Publication for IEPF Transfer,02-06-2025 10:36:39,https://www.bseindia.com/xml-data/corpfiling/AttachLive/057f6f17-9b3e-49d5-be8c-8357a231ca02.pdf,0.8402,0.0547619047619047,0.1244660690426826,0.3898483921413762,Positive,,
Fusion Finance Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Nippon Life India Trustee Ltd",02-06-2025 10:30:43,https://www.bseindia.com/xml-data/corpfiling/AttachLive/8F4D8D45_6FE1_4799_8F04_B064ABED810B_103035.pdf,0.0,0.0,0.0,0.0,Neutral,,
Prudential Sugar Corporation Ltd,Compliances-Reg.24(A)-Annual Secretarial Compliance,"In Compliance with Regulation 24A of SEBI (LODR) Reg. 2015, Board appointed M/s. RBM & Associates, practiscing Company Secretary, Kolkata as Secretarial Auditor of the Company for the Financial .... Read More..",02-06-2025 10:30:36,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ebd986f4-aca6-4364-8547-94d1eda707f1.pdf,-0.6808,-0.065079365079365,0.0831496492028236,0.2668989147629624,Negative,Volume Spike,
East West Freight Carriers Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,Publication of financial result for the quarter and year ended 31.03.2025 in newspaper,02-06-2025 10:28:54,https://www.bseindia.com/xml-data/corpfiling/AttachLive/6b910f9c-dd97-4253-91f2-c824b80fcb46.pdf,0.6124,0.0916666666666666,-0.0266834013164043,0.2644549796050787,Positive,,
Pratiksha Chemicals Ltd,"Disclosures under Reg. 29(2) of SEBI (SAST) Regulations, 2011","The Exchange has received the disclosure under Regulation 29(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Harshadbhai K Patel",02-06-2025 10:28:32,https://www.bseindia.com/xml-data/corpfiling/AttachLive/FF230991_175C_4387_A927_134DB3BF54CF_102829.pdf,0.0,0.0,0.0,0.0,Neutral,,
Standard Batteries Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"In Compliance with Regulation 47 of SEBI (LODR) Regulations, 2015, enclosed News Papers Publications of Audited financial Results for the quarter and financial year ended 31st March, 2025 .... Read More..",02-06-2025 10:27:20,https://www.bseindia.com/xml-data/corpfiling/AttachLive/9b69fda9-92e9-44dc-9f36-a3c9c25606bd.pdf,0.5423,0.0,0.4124686121940613,0.3406605836582184,Positive,,
Piramal Pharma Ltd,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 - US FDA Inspection at Aurora facility",02-06-2025 10:22:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/54c3f0ac-a284-41b7-9d6f-06eca3073e7e.pdf,0.8271,0.1258928571428571,0.7156732678413391,0.5833098374952589,Positive,,
Unknown,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015","Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 - US FDA Inspection at Aurora facility",02-06-2025 10:22:51,https://www.bseindia.com/xml-data/corpfiling/AttachLive/54c3f0ac-a284-41b7-9d6f-06eca3073e7e.pdf,0.8271,0.1258928571428571,0.7156732678413391,0.5833098374952589,Positive,,
Kings Infra Ventures Ltd,Announcement under Regulation 30 (LODR)-Press Release / Media Release,PRESS RELEASE,02-06-2025 10:20:58,https://www.bseindia.com/xml-data/corpfiling/AttachLive/05084b2c-6bbb-4953-ae2a-00e9d6f01690.pdf,0.8625,0.0351648351648351,0.040799356997013,0.3677892576485545,Positive,,
Sansera Engineering Ltd,Announcement under Regulation 30 (LODR)-Earnings Call Transcript,Copy of earnings call transcript for Q4&FY25 is attached,02-06-2025 10:20:18,https://www.bseindia.com/xml-data/corpfiling/AttachLive/66abca30-34c4-429f-800d-a244da0152c5.pdf,-0.6705,-0.0021164021164021,0.0469582043588161,0.2547474593272758,Negative,,
Shri Bajrang Alliance Ltd,Announcement under Regulation 30 (LODR)-Newspaper Publication,"Newspaper Publication of Audited Financial Results (Standalone & Consolidated) for the Quarter and Financial Year Ended March 31, 2025.",02-06-2025 10:18:35,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4b618911-dd20-45da-9730-4d68e5393b80.pdf,0.8625,0.0571428571428571,0.3533124625682831,0.468136595913342,Positive,,
Steel Strips Wheels Ltd-$,Announcement under Regulation 30 (LODR)-Monthly Business Updates,Monthly Business Update for the month of May-2025,02-06-2025 10:16:41,https://www.bseindia.com/xml-data/corpfiling/AttachLive/eb5c2ff6-d1aa-4548-9103-e29a4ec84637.pdf,0.9081,0.0531135531135531,0.1125092878937721,0.4129268523021975,Positive,Volume Spike,
Unimech Aerospace and Manufacturing Ltd,Outcome,"Announcement Under Regulation 30- Transcript of Earnings Call held on May 28, 2025",02-06-2025 10:10:09,https://www.bseindia.com/xml-data/corpfiling/AttachLive/76e79bbd-93ba-41df-b314-acd9ac7e85f0.pdf,-0.25,0.0721428571428571,0.5227135419845581,0.0784569197382245,Neutral,,
